"","from","to","type","subtype"
"3","hsa:2356","hsa:8836","ECrel","compound"
"22","hsa:5860","hsa:5053","ECrel","compound"
"23","hsa:5860","hsa:7054","ECrel","compound"
"24","hsa:5860","hsa:121278","ECrel","compound"
"26","hsa:5860","hsa:5092","ECrel","compound"
"27","hsa:5860","hsa:84105","ECrel","compound"
"28","hsa:2643","hsa:5805","ECrel","compound"
"29","hsa:2643","hsa:248","ECrel","compound"
"30","hsa:2643","hsa:249","ECrel","compound"
"31","hsa:2643","hsa:250","ECrel","compound"
"33","hsa:2643","hsa:4337","ECrel","compound"
"34","hsa:248","hsa:5805","ECrel","compound"
"35","hsa:249","hsa:5805","ECrel","compound"
"36","hsa:250","hsa:5805","ECrel","compound"
"38","hsa:5805","hsa:5805","ECrel","compound"
"39","hsa:5805","hsa:8644","ECrel","compound"
"41","hsa:5805","hsa:57016","ECrel","compound"
"42","hsa:5805","hsa:873","ECrel","compound"
"43","hsa:5805","hsa:6697","ECrel","compound"
"44","hsa:4337","hsa:4337","ECrel","compound"
"45","hsa:4337","hsa:4338","ECrel","compound"
"46","hsa:4338","hsa:10243","ECrel","compound"
"47","hsa:10243","hsa:10243","ECrel","compound"
"48","hsa:10243","hsa:55034","ECrel","compound"
"49","hsa:5092","hsa:121278","ECrel","compound"
"51","hsa:5092","hsa:5053","ECrel","compound"
"52","hsa:5092","hsa:7054","ECrel","compound"
"53","hsa:84105","hsa:121278","ECrel","compound"
"55","hsa:84105","hsa:5053","ECrel","compound"
"56","hsa:84105","hsa:7054","ECrel","compound"
"57","hsa:6697","hsa:5860","ECrel","compound"
"59","hsa:6697","hsa:57016","ECrel","compound"
"62","hsa:6697","hsa:5053","ECrel","compound"
"63","hsa:6697","hsa:7054","ECrel","compound"
"64","hsa:6697","hsa:121278","ECrel","compound"
"74","hsa:57016","hsa:6697","ECrel","compound"
"77","hsa:57016","hsa:5860","ECrel","compound"
"78","hsa:57016","hsa:5053","ECrel","compound"
"79","hsa:57016","hsa:7054","ECrel","compound"
"80","hsa:57016","hsa:121278","ECrel","compound"
"82","hsa:873","hsa:6697","ECrel","compound"
"84","hsa:8644","hsa:57016","ECrel","compound"
"85","hsa:8644","hsa:873","ECrel","compound"
"86","hsa:8644","hsa:6697","ECrel","compound"
