"","from","to","type","subtype"
"2","hsa:51380","hsa:570","ECrel","compound"
"21","hsa:51380","hsa:124975","ECrel","compound"
"4","hsa:51380","hsa:2686","ECrel","compound"
"5","hsa:51380","hsa:2687","ECrel","compound"
"6","hsa:2571","hsa:570","ECrel","compound"
"7","hsa:2571","hsa:124975","ECrel","compound"
"9","hsa:2571","hsa:2686","ECrel","compound"
"10","hsa:2571","hsa:2687","ECrel","compound"
"11","hsa:2572","hsa:570","ECrel","compound"
"12","hsa:2572","hsa:124975","ECrel","compound"
"14","hsa:2572","hsa:2686","ECrel","compound"
"15","hsa:2572","hsa:2687","ECrel","compound"
"16","hsa:1036","hsa:2571","ECrel","compound"
"17","hsa:1036","hsa:2572","ECrel","compound"
"18","hsa:1036","hsa:339896","ECrel","compound"
"19","hsa:1036","hsa:51380","ECrel","compound"
"20","hsa:84890","hsa:2571","ECrel","compound"
"211","hsa:84890","hsa:2572","ECrel","compound"
"22","hsa:84890","hsa:339896","ECrel","compound"
"23","hsa:84890","hsa:51380","ECrel","compound"
"24","hsa:124975","hsa:570","ECrel","compound"
"26","hsa:2686","hsa:570","ECrel","compound"
"27","hsa:2687","hsa:570","ECrel","compound"
