"","from","to","type","subtype"
"2","hsa:551","hsa:554","PPrel","activation"
"21","hsa:554","hsa:2778","PPrel","activation"
"3","hsa:2778","hsa:109","PPrel","activation"
"4","hsa:2778","hsa:112","PPrel","activation"
"5","hsa:2778","hsa:115","PPrel","activation"
"6","hsa:5566","hsa:396","PPrel","activation"
"7","hsa:5566","hsa:397","PPrel","activation"
"8","hsa:5566","hsa:398","PPrel","activation"
"9","hsa:5566","hsa:10488","PPrel","activation"
"10","hsa:5566","hsa:1385","PPrel","activation"
"11","hsa:5566","hsa:148327","PPrel","activation"
"12","hsa:5566","hsa:64764","PPrel","activation"
"13","hsa:5566","hsa:84699","PPrel","activation"
"14","hsa:5566","hsa:90993","PPrel","activation"
"15","hsa:5566","hsa:9586","PPrel","activation"
"16","hsa:5566","hsa:359","PPrel","activation"
"17","hsa:5566","hsa:359","PPrel","phosphorylation"
"18","hsa:5567","hsa:396","PPrel","activation"
"19","hsa:5567","hsa:397","PPrel","activation"
"20","hsa:5567","hsa:398","PPrel","activation"
"211","hsa:5567","hsa:10488","PPrel","activation"
"22","hsa:5567","hsa:1385","PPrel","activation"
"23","hsa:5567","hsa:148327","PPrel","activation"
"24","hsa:5567","hsa:64764","PPrel","activation"
"25","hsa:5567","hsa:84699","PPrel","activation"
"26","hsa:5567","hsa:90993","PPrel","activation"
"27","hsa:5567","hsa:9586","PPrel","activation"
"28","hsa:5567","hsa:359","PPrel","activation"
"29","hsa:5567","hsa:359","PPrel","phosphorylation"
"30","hsa:5568","hsa:396","PPrel","activation"
"31","hsa:5568","hsa:397","PPrel","activation"
"32","hsa:5568","hsa:398","PPrel","activation"
"33","hsa:5568","hsa:10488","PPrel","activation"
"34","hsa:5568","hsa:1385","PPrel","activation"
"35","hsa:5568","hsa:148327","PPrel","activation"
"36","hsa:5568","hsa:64764","PPrel","activation"
"37","hsa:5568","hsa:84699","PPrel","activation"
"38","hsa:5568","hsa:90993","PPrel","activation"
"39","hsa:5568","hsa:9586","PPrel","activation"
"40","hsa:5568","hsa:359","PPrel","activation"
"41","hsa:5568","hsa:359","PPrel","phosphorylation"
"42","hsa:10488","hsa:359","GErel","expression"
"43","hsa:1385","hsa:359","GErel","expression"
"44","hsa:148327","hsa:359","GErel","expression"
"45","hsa:64764","hsa:359","GErel","expression"
"46","hsa:84699","hsa:359","GErel","expression"
"47","hsa:90993","hsa:359","GErel","expression"
"48","hsa:9586","hsa:359","GErel","expression"
