"","from","to","type","subtype"
"2","hsa:340156","hsa:10398","PPrel","activation"
"21","hsa:340156","hsa:10398","PPrel","phosphorylation"
"3","hsa:340156","hsa:140465","PPrel","activation"
"4","hsa:340156","hsa:140465","PPrel","phosphorylation"
"5","hsa:340156","hsa:4637","PPrel","activation"
"6","hsa:340156","hsa:4637","PPrel","phosphorylation"
"7","hsa:4638","hsa:10398","PPrel","activation"
"8","hsa:4638","hsa:10398","PPrel","phosphorylation"
"9","hsa:4638","hsa:140465","PPrel","activation"
"10","hsa:4638","hsa:140465","PPrel","phosphorylation"
"11","hsa:4638","hsa:4637","PPrel","activation"
"12","hsa:4638","hsa:4637","PPrel","phosphorylation"
"13","hsa:85366","hsa:10398","PPrel","activation"
"14","hsa:85366","hsa:10398","PPrel","phosphorylation"
"15","hsa:85366","hsa:140465","PPrel","activation"
"16","hsa:85366","hsa:140465","PPrel","phosphorylation"
"17","hsa:85366","hsa:4637","PPrel","activation"
"18","hsa:85366","hsa:4637","PPrel","phosphorylation"
"19","hsa:91807","hsa:10398","PPrel","activation"
"20","hsa:91807","hsa:10398","PPrel","phosphorylation"
"211","hsa:91807","hsa:140465","PPrel","activation"
"22","hsa:91807","hsa:140465","PPrel","phosphorylation"
"23","hsa:91807","hsa:4637","PPrel","activation"
"24","hsa:91807","hsa:4637","PPrel","phosphorylation"
"25","hsa:10398","hsa:59","PPrel","binding/association"
"26","hsa:10398","hsa:72","PPrel","binding/association"
"27","hsa:140465","hsa:59","PPrel","binding/association"
"28","hsa:140465","hsa:72","PPrel","binding/association"
"29","hsa:4637","hsa:59","PPrel","binding/association"
"30","hsa:4637","hsa:72","PPrel","binding/association"
"31","hsa:4659","hsa:10398","PPrel","inhibition"
"32","hsa:4659","hsa:10398","PPrel","dephosphorylation"
"33","hsa:4659","hsa:140465","PPrel","inhibition"
"34","hsa:4659","hsa:140465","PPrel","dephosphorylation"
"35","hsa:4659","hsa:4637","PPrel","inhibition"
"36","hsa:4659","hsa:4637","PPrel","dephosphorylation"
"37","hsa:4660","hsa:10398","PPrel","inhibition"
"38","hsa:4660","hsa:10398","PPrel","dephosphorylation"
"39","hsa:4660","hsa:140465","PPrel","inhibition"
