"","from","to","type","subtype"
"2","hsa:3280","hsa:50674","PPrel","inhibition"
"21","hsa:3175","hsa:3651","GErel","expression"
"3","hsa:3175","hsa:6928","GErel","expression"
"4","hsa:3175","hsa:50674","GErel","expression"
"5","hsa:3651","hsa:2494","GErel","expression"
"6","hsa:3651","hsa:4825","GErel","expression"
"7","hsa:3651","hsa:3172","GErel","expression"
"11","hsa:389692","hsa:3651","GErel","expression"
"14","hsa:4821","hsa:2645","GErel","expression"
"15","hsa:4821","hsa:3375","GErel","expression"
"16","hsa:4821","hsa:4825","PPrel","indirect effect"
"17","hsa:6927","hsa:3172","GErel","expression"
"18","hsa:6927","hsa:3174","GErel","expression"
"19","hsa:6927","hsa:3171","GErel","expression"
"20","hsa:5080","hsa:3651","GErel","expression"
"211","hsa:5080","hsa:3375","GErel","expression"
"22","hsa:5080","hsa:2645","GErel","expression"
"24","hsa:50674","hsa:4821","GErel","expression"
"25","hsa:50674","hsa:5080","GErel","expression"
"26","hsa:50674","hsa:5078","GErel","expression"
"28","hsa:3172","hsa:5313","GErel","expression"
"29","hsa:3172","hsa:6514","GErel","expression"
"30","hsa:3087","hsa:3651","PPrel","indirect effect"
"31","hsa:3110","hsa:3651","PPrel","indirect effect"
"32","hsa:3170","hsa:3651","GErel","expression"
