"","from","to","type","subtype"
"2","hsa:1950","hsa:1956","PPrel","activation"
"21","hsa:7039","hsa:1956","PPrel","activation"
"3","hsa:5154","hsa:5156","PPrel","activation"
"4","hsa:5154","hsa:5159","PPrel","activation"
"5","hsa:5155","hsa:5156","PPrel","activation"
"6","hsa:5155","hsa:5159","PPrel","activation"
"7","hsa:3479","hsa:3480","PPrel","activation"
"8","hsa:1956","hsa:5335","PPrel","activation"
"9","hsa:1956","hsa:5335","PPrel","phosphorylation"
"10","hsa:1956","hsa:5336","PPrel","activation"
"11","hsa:1956","hsa:5336","PPrel","phosphorylation"
"12","hsa:1956","hsa:25759","PPrel","activation"
"13","hsa:1956","hsa:25759","PPrel","phosphorylation"
"14","hsa:1956","hsa:399694","PPrel","activation"
"15","hsa:1956","hsa:399694","PPrel","phosphorylation"
"16","hsa:1956","hsa:53358","PPrel","activation"
"17","hsa:1956","hsa:53358","PPrel","phosphorylation"
"18","hsa:1956","hsa:6464","PPrel","activation"
"19","hsa:1956","hsa:6464","PPrel","phosphorylation"
"20","hsa:1956","hsa:5290","PPrel","activation"
"211","hsa:1956","hsa:5291","PPrel","activation"
"22","hsa:1956","hsa:5293","PPrel","activation"
"23","hsa:1956","hsa:5295","PPrel","activation"
"24","hsa:1956","hsa:5296","PPrel","activation"
"25","hsa:1956","hsa:8503","PPrel","activation"
"26","hsa:5156","hsa:5335","PPrel","activation"
"27","hsa:5156","hsa:5335","PPrel","phosphorylation"
"28","hsa:5156","hsa:5336","PPrel","activation"
"29","hsa:5156","hsa:5336","PPrel","phosphorylation"
"30","hsa:5156","hsa:25759","PPrel","activation"
"31","hsa:5156","hsa:25759","PPrel","phosphorylation"
"32","hsa:5156","hsa:399694","PPrel","activation"
"33","hsa:5156","hsa:399694","PPrel","phosphorylation"
"34","hsa:5156","hsa:53358","PPrel","activation"
"35","hsa:5156","hsa:53358","PPrel","phosphorylation"
"36","hsa:5156","hsa:6464","PPrel","activation"
"37","hsa:5156","hsa:6464","PPrel","phosphorylation"
"38","hsa:5156","hsa:5290","PPrel","activation"
"39","hsa:5156","hsa:5291","PPrel","activation"
"40","hsa:5156","hsa:5293","PPrel","activation"
"41","hsa:5156","hsa:5295","PPrel","activation"
"42","hsa:5156","hsa:5296","PPrel","activation"
"43","hsa:5156","hsa:8503","PPrel","activation"
"44","hsa:5159","hsa:5335","PPrel","activation"
"45","hsa:5159","hsa:5335","PPrel","phosphorylation"
"46","hsa:5159","hsa:5336","PPrel","activation"
"47","hsa:5159","hsa:5336","PPrel","phosphorylation"
"48","hsa:5159","hsa:25759","PPrel","activation"
"49","hsa:5159","hsa:25759","PPrel","phosphorylation"
"50","hsa:5159","hsa:399694","PPrel","activation"
"51","hsa:5159","hsa:399694","PPrel","phosphorylation"
"52","hsa:5159","hsa:53358","PPrel","activation"
"53","hsa:5159","hsa:53358","PPrel","phosphorylation"
"54","hsa:5159","hsa:6464","PPrel","activation"
"55","hsa:5159","hsa:6464","PPrel","phosphorylation"
"56","hsa:5159","hsa:5290","PPrel","activation"
"57","hsa:5159","hsa:5291","PPrel","activation"
"58","hsa:5159","hsa:5293","PPrel","activation"
"59","hsa:5159","hsa:5295","PPrel","activation"
"60","hsa:5159","hsa:5296","PPrel","activation"
"61","hsa:5159","hsa:8503","PPrel","activation"
"62","hsa:3480","hsa:5335","PPrel","activation"
