"","from","to","type","subtype"
"2","hsa:5781","hsa:5594","PPrel","indirect effect"
"21","hsa:5781","hsa:5595","PPrel","indirect effect"
"3","hsa:405","hsa:2034","PPrel","binding/association"
"5","hsa:9915","hsa:2034","PPrel","binding/association"
"7","hsa:1387","hsa:2034","PPrel","binding/association"
"9","hsa:2033","hsa:2034","PPrel","binding/association"
"13","hsa:112399","hsa:2034","PPrel","activation"
"15","hsa:54583","hsa:2034","PPrel","activation"
"17","hsa:2034","hsa:6513","GErel","expression"
"18","hsa:2034","hsa:7422","GErel","expression"
"19","hsa:2034","hsa:7040","GErel","expression"
"20","hsa:2034","hsa:7042","GErel","expression"
"211","hsa:2034","hsa:7043","GErel","expression"
"22","hsa:2034","hsa:5155","GErel","expression"
"23","hsa:2034","hsa:7039","GErel","expression"
"31","hsa:5879","hsa:10298","PPrel","activation"
"33","hsa:5879","hsa:5058","PPrel","activation"
"34","hsa:5879","hsa:5062","PPrel","activation"
"35","hsa:5879","hsa:5063","PPrel","activation"
"36","hsa:5879","hsa:56924","PPrel","activation"
"38","hsa:1398","hsa:2889","PPrel","activation"
"39","hsa:1399","hsa:2889","PPrel","activation"
"40","hsa:2889","hsa:5906","PPrel","activation"
"41","hsa:2889","hsa:5908","PPrel","activation"
"42","hsa:2885","hsa:6654","PPrel","activation"
"43","hsa:2885","hsa:6655","PPrel","activation"
"44","hsa:4233","hsa:2549","PPrel","activation"
"45","hsa:4233","hsa:2549","PPrel","phosphorylation"
"46","hsa:4233","hsa:2885","PPrel","activation"
"47","hsa:2549","hsa:5290","PPrel","activation"
"48","hsa:2549","hsa:5291","PPrel","activation"
"49","hsa:2549","hsa:5293","PPrel","activation"
"50","hsa:2549","hsa:5295","PPrel","activation"
"51","hsa:2549","hsa:5296","PPrel","activation"
"52","hsa:2549","hsa:8503","PPrel","activation"
"53","hsa:2549","hsa:1398","PPrel","activation"
"54","hsa:2549","hsa:1399","PPrel","activation"
"55","hsa:2549","hsa:5781","PPrel","activation"
"56","hsa:2549","hsa:2885","PPrel","activation"
"57","hsa:998","hsa:10298","PPrel","activation"
"59","hsa:998","hsa:5058","PPrel","activation"
"60","hsa:998","hsa:5062","PPrel","activation"
"61","hsa:998","hsa:5063","PPrel","activation"
"62","hsa:998","hsa:56924","PPrel","activation"
"64","hsa:10000","hsa:572","PPrel","inhibition"
"65","hsa:207","hsa:572","PPrel","inhibition"
"66","hsa:208","hsa:572","PPrel","inhibition"
"67","hsa:5290","hsa:10000","PPrel","indirect effect"
"68","hsa:5290","hsa:207","PPrel","indirect effect"
"69","hsa:5290","hsa:208","PPrel","indirect effect"
"70","hsa:5291","hsa:10000","PPrel","indirect effect"
"71","hsa:5291","hsa:207","PPrel","indirect effect"
"72","hsa:5291","hsa:208","PPrel","indirect effect"
"73","hsa:5293","hsa:10000","PPrel","indirect effect"
"74","hsa:5293","hsa:207","PPrel","indirect effect"
"75","hsa:5293","hsa:208","PPrel","indirect effect"
"76","hsa:5295","hsa:10000","PPrel","indirect effect"
"77","hsa:5295","hsa:207","PPrel","indirect effect"
"78","hsa:5295","hsa:208","PPrel","indirect effect"
"79","hsa:5296","hsa:10000","PPrel","indirect effect"
"80","hsa:5296","hsa:207","PPrel","indirect effect"
"81","hsa:5296","hsa:208","PPrel","indirect effect"
"82","hsa:8503","hsa:10000","PPrel","indirect effect"
"83","hsa:8503","hsa:207","PPrel","indirect effect"
"84","hsa:8503","hsa:208","PPrel","indirect effect"
"85","hsa:3082","hsa:4233","PPrel","activation"
"86","hsa:5594","hsa:2113","PPrel","activation"
"87","hsa:5594","hsa:2113","PPrel","phosphorylation"
"88","hsa:5594","hsa:3725","PPrel","activation"
"89","hsa:5594","hsa:3725","PPrel","phosphorylation"
"90","hsa:5595","hsa:2113","PPrel","activation"
"91","hsa:5595","hsa:2113","PPrel","phosphorylation"
"92","hsa:5595","hsa:3725","PPrel","activation"
"93","hsa:5595","hsa:3725","PPrel","phosphorylation"
"94","hsa:5604","hsa:5594","PPrel","activation"
"95","hsa:5604","hsa:5594","PPrel","phosphorylation"
"96","hsa:5604","hsa:5595","PPrel","activation"
"97","hsa:5604","hsa:5595","PPrel","phosphorylation"
"98","hsa:5605","hsa:5594","PPrel","activation"
"99","hsa:5605","hsa:5594","PPrel","phosphorylation"
"100","hsa:5605","hsa:5595","PPrel","activation"
"101","hsa:5605","hsa:5595","PPrel","phosphorylation"
"102","hsa:369","hsa:5604","PPrel","activation"
"103","hsa:369","hsa:5604","PPrel","phosphorylation"
"104","hsa:369","hsa:5605","PPrel","activation"
"105","hsa:369","hsa:5605","PPrel","phosphorylation"
"106","hsa:5894","hsa:5604","PPrel","activation"
"107","hsa:5894","hsa:5604","PPrel","phosphorylation"
"108","hsa:5894","hsa:5605","PPrel","activation"
"109","hsa:5894","hsa:5605","PPrel","phosphorylation"
"110","hsa:673","hsa:5604","PPrel","activation"
"111","hsa:673","hsa:5604","PPrel","phosphorylation"
"112","hsa:673","hsa:5605","PPrel","activation"
"113","hsa:673","hsa:5605","PPrel","phosphorylation"
