"","from","to","type","subtype"
"2","hsa:1029","hsa:4193","PPrel","inhibition"
"21","hsa:1029","hsa:1019","PPrel","inhibition"
"3","hsa:1029","hsa:1021","PPrel","inhibition"
"4","hsa:1029","hsa:595","PPrel","inhibition"
"5","hsa:1029","hsa:894","PPrel","inhibition"
"6","hsa:1029","hsa:896","PPrel","inhibition"
"7","hsa:51343","hsa:983","PPrel","inhibition"
"8","hsa:51343","hsa:983","PPrel","ubiquitination"
"9","hsa:51343","hsa:85417","PPrel","inhibition"
"10","hsa:51343","hsa:85417","PPrel","ubiquitination"
"11","hsa:51343","hsa:891","PPrel","inhibition"
"12","hsa:51343","hsa:891","PPrel","ubiquitination"
"15","hsa:23594","hsa:4176","PPrel","binding/association"
"16","hsa:23594","hsa:4175","PPrel","binding/association"
"17","hsa:23594","hsa:4174","PPrel","binding/association"
"18","hsa:23594","hsa:4173","PPrel","binding/association"
"19","hsa:23594","hsa:4172","PPrel","binding/association"
"20","hsa:23594","hsa:4171","PPrel","binding/association"
"211","hsa:23595","hsa:4176","PPrel","binding/association"
"22","hsa:23595","hsa:4175","PPrel","binding/association"
"23","hsa:23595","hsa:4174","PPrel","binding/association"
"24","hsa:23595","hsa:4173","PPrel","binding/association"
"25","hsa:23595","hsa:4172","PPrel","binding/association"
"26","hsa:23595","hsa:4171","PPrel","binding/association"
"27","hsa:4998","hsa:4176","PPrel","binding/association"
"28","hsa:4998","hsa:4175","PPrel","binding/association"
"29","hsa:4998","hsa:4174","PPrel","binding/association"
"30","hsa:4998","hsa:4173","PPrel","binding/association"
"31","hsa:4998","hsa:4172","PPrel","binding/association"
"32","hsa:4998","hsa:4171","PPrel","binding/association"
"33","hsa:4999","hsa:4176","PPrel","binding/association"
"34","hsa:4999","hsa:4175","PPrel","binding/association"
"35","hsa:4999","hsa:4174","PPrel","binding/association"
"36","hsa:4999","hsa:4173","PPrel","binding/association"
"37","hsa:4999","hsa:4172","PPrel","binding/association"
"38","hsa:4999","hsa:4171","PPrel","binding/association"
"39","hsa:5000","hsa:4176","PPrel","binding/association"
"40","hsa:5000","hsa:4175","PPrel","binding/association"
"41","hsa:5000","hsa:4174","PPrel","binding/association"
"42","hsa:5000","hsa:4173","PPrel","binding/association"
"43","hsa:5000","hsa:4172","PPrel","binding/association"
"44","hsa:5000","hsa:4171","PPrel","binding/association"
"45","hsa:5001","hsa:4176","PPrel","binding/association"
"46","hsa:5001","hsa:4175","PPrel","binding/association"
"47","hsa:5001","hsa:4174","PPrel","binding/association"
"48","hsa:5001","hsa:4173","PPrel","binding/association"
"49","hsa:5001","hsa:4172","PPrel","binding/association"
"50","hsa:5001","hsa:4171","PPrel","binding/association"
"53","hsa:10393","hsa:9232","PPrel","inhibition"
"54","hsa:10393","hsa:9232","PPrel","ubiquitination"
"55","hsa:10393","hsa:51343","PPrel","activation"
"56","hsa:10393","hsa:51343","PPrel","indirect effect"
"57","hsa:10393","hsa:10393","PPrel","activation"
"58","hsa:10393","hsa:10393","PPrel","indirect effect"
"61","hsa:10393","hsa:25847","PPrel","activation"
"62","hsa:10393","hsa:25847","PPrel","indirect effect"
"63","hsa:10393","hsa:29882","PPrel","activation"
"64","hsa:10393","hsa:29882","PPrel","indirect effect"
"65","hsa:10393","hsa:29945","PPrel","activation"
"66","hsa:10393","hsa:29945","PPrel","indirect effect"
"67","hsa:10393","hsa:51433","PPrel","activation"
"68","hsa:10393","hsa:51433","PPrel","indirect effect"
"69","hsa:10393","hsa:51434","PPrel","activation"
"70","hsa:10393","hsa:51434","PPrel","indirect effect"
"71","hsa:10393","hsa:51529","PPrel","activation"
"72","hsa:10393","hsa:51529","PPrel","indirect effect"
"75","hsa:10393","hsa:8697","PPrel","activation"
"76","hsa:10393","hsa:8697","PPrel","indirect effect"
"77","hsa:10393","hsa:8881","PPrel","activation"
"78","hsa:10393","hsa:8881","PPrel","indirect effect"
"79","hsa:10393","hsa:996","PPrel","activation"
"80","hsa:10393","hsa:996","PPrel","indirect effect"
"81","hsa:10393","hsa:983","PPrel","inhibition"
"82","hsa:10393","hsa:983","PPrel","ubiquitination"
"83","hsa:10393","hsa:85417","PPrel","inhibition"
"84","hsa:10393","hsa:85417","PPrel","ubiquitination"
"85","hsa:10393","hsa:891","PPrel","inhibition"
"86","hsa:10393","hsa:891","PPrel","ubiquitination"
"129","hsa:25847","hsa:9232","PPrel","inhibition"
"130","hsa:25847","hsa:9232","PPrel","ubiquitination"
"131","hsa:25847","hsa:51343","PPrel","activation"
"132","hsa:25847","hsa:51343","PPrel","indirect effect"
"133","hsa:25847","hsa:10393","PPrel","activation"
"134","hsa:25847","hsa:10393","PPrel","indirect effect"
"137","hsa:25847","hsa:25847","PPrel","activation"
"138","hsa:25847","hsa:25847","PPrel","indirect effect"
"139","hsa:25847","hsa:29882","PPrel","activation"
"140","hsa:25847","hsa:29882","PPrel","indirect effect"
"141","hsa:25847","hsa:29945","PPrel","activation"
"142","hsa:25847","hsa:29945","PPrel","indirect effect"
"143","hsa:25847","hsa:51433","PPrel","activation"
"144","hsa:25847","hsa:51433","PPrel","indirect effect"
"145","hsa:25847","hsa:51434","PPrel","activation"
"146","hsa:25847","hsa:51434","PPrel","indirect effect"
"147","hsa:25847","hsa:51529","PPrel","activation"
"148","hsa:25847","hsa:51529","PPrel","indirect effect"
"151","hsa:25847","hsa:8697","PPrel","activation"
"152","hsa:25847","hsa:8697","PPrel","indirect effect"
"153","hsa:25847","hsa:8881","PPrel","activation"
"154","hsa:25847","hsa:8881","PPrel","indirect effect"
"155","hsa:25847","hsa:996","PPrel","activation"
"156","hsa:25847","hsa:996","PPrel","indirect effect"
"157","hsa:25847","hsa:983","PPrel","inhibition"
"158","hsa:25847","hsa:983","PPrel","ubiquitination"
"159","hsa:25847","hsa:85417","PPrel","inhibition"
"160","hsa:25847","hsa:85417","PPrel","ubiquitination"
"161","hsa:25847","hsa:891","PPrel","inhibition"
"162","hsa:25847","hsa:891","PPrel","ubiquitination"
"167","hsa:29882","hsa:9232","PPrel","inhibition"
"168","hsa:29882","hsa:9232","PPrel","ubiquitination"
