"","from","to","type","subtype"
"2","hsa:3064","hsa:6804","PPrel","inhibition"
"3","hsa:3064","hsa:8678","PPrel","inhibition"
"4","hsa:3064","hsa:6389","PPrel","inhibition"
"5","hsa:3064","hsa:6390","PPrel","inhibition"
"6","hsa:3064","hsa:6391","PPrel","inhibition"
"8","hsa:3064","hsa:10975","PPrel","inhibition"
"9","hsa:3064","hsa:1537","PPrel","inhibition"
"10","hsa:3064","hsa:27089","PPrel","inhibition"
"11","hsa:3064","hsa:29796","PPrel","inhibition"
"14","hsa:3064","hsa:7381","PPrel","inhibition"
"15","hsa:3064","hsa:7384","PPrel","inhibition"
"16","hsa:3064","hsa:7385","PPrel","inhibition"
"18","hsa:3064","hsa:7388","PPrel","inhibition"
"19","hsa:3064","hsa:3766","PPrel","inhibition"
"20","hsa:3064","hsa:3766","PPrel","indirect effect"
"21","hsa:3064","hsa:5978","PPrel","missing interaction"
"22","hsa:3064","hsa:5599","PPrel","activation"
"23","hsa:3064","hsa:5601","PPrel","activation"
"24","hsa:3064","hsa:5602","PPrel","activation"
"25","hsa:3064","hsa:3708","PPrel","activation"
"26","hsa:3064","hsa:4294","PPrel","activation"
"27","hsa:3064","hsa:3092","PPrel","missing interaction"
"28","hsa:3064","hsa:581","GErel","expression"
"29","hsa:3064","hsa:27113","GErel","expression"
"30","hsa:3064","hsa:1211","PPrel","missing interaction"
"31","hsa:3064","hsa:1212","PPrel","missing interaction"
"32","hsa:3064","hsa:1213","PPrel","missing interaction"
"33","hsa:3064","hsa:8218","PPrel","missing interaction"
"35","hsa:3064","hsa:1175","PPrel","missing interaction"
"36","hsa:3064","hsa:160","PPrel","missing interaction"
"37","hsa:3064","hsa:161","PPrel","missing interaction"
"38","hsa:3064","hsa:163","PPrel","missing interaction"
"39","hsa:3064","hsa:10891","PPrel","missing interaction"
"40","hsa:3064","hsa:143471","PPrel","inhibition"
"43","hsa:3064","hsa:5684","PPrel","inhibition"
"44","hsa:3064","hsa:5685","PPrel","inhibition"
"45","hsa:3064","hsa:5686","PPrel","inhibition"
"47","hsa:3064","hsa:5688","PPrel","inhibition"
"48","hsa:3064","hsa:5689","PPrel","inhibition"
"49","hsa:3064","hsa:5690","PPrel","inhibition"
"50","hsa:3064","hsa:5691","PPrel","inhibition"
"51","hsa:3064","hsa:5692","PPrel","inhibition"
"52","hsa:3064","hsa:5693","PPrel","inhibition"
"53","hsa:3064","hsa:5694","PPrel","inhibition"
"54","hsa:3064","hsa:5695","PPrel","inhibition"
"55","hsa:3064","hsa:10213","PPrel","inhibition"
"56","hsa:3064","hsa:11047","PPrel","inhibition"
"58","hsa:3064","hsa:5701","PPrel","inhibition"
"59","hsa:3064","hsa:5702","PPrel","inhibition"
"60","hsa:3064","hsa:5704","PPrel","inhibition"
"61","hsa:3064","hsa:5705","PPrel","inhibition"
"62","hsa:3064","hsa:5706","PPrel","inhibition"
"63","hsa:3064","hsa:5707","PPrel","inhibition"
"65","hsa:3064","hsa:5709","PPrel","inhibition"
"66","hsa:3064","hsa:5710","PPrel","inhibition"
"67","hsa:3064","hsa:5713","PPrel","inhibition"
"68","hsa:3064","hsa:5714","PPrel","inhibition"
