"","from","to","type","subtype"
"2","hsa:10376","hsa:9181","PPrel","inhibition"
"21","hsa:112714","hsa:9181","PPrel","inhibition"
"5","hsa:7277","hsa:9181","PPrel","inhibition"
"6","hsa:7278","hsa:9181","PPrel","inhibition"
"7","hsa:7846","hsa:9181","PPrel","inhibition"
"8","hsa:79861","hsa:9181","PPrel","inhibition"
"9","hsa:84790","hsa:9181","PPrel","inhibition"
"10","hsa:998","hsa:8976","PPrel","activation"
"11","hsa:998","hsa:60","PPrel","activation"
"12","hsa:998","hsa:60","PPrel","indirect effect"
"13","hsa:998","hsa:71","PPrel","activation"
"14","hsa:998","hsa:71","PPrel","indirect effect"
"15","hsa:8976","hsa:10092","PPrel","activation"
"18","hsa:8976","hsa:10095","PPrel","activation"
"19","hsa:8976","hsa:10096","PPrel","activation"
"20","hsa:8976","hsa:10097","PPrel","activation"
"211","hsa:8976","hsa:10109","PPrel","activation"
"22","hsa:8976","hsa:10552","PPrel","activation"
"23","hsa:8976","hsa:57180","PPrel","activation"
"24","hsa:8976","hsa:653857","PPrel","activation"
"25","hsa:8976","hsa:81873","PPrel","activation"
"29","hsa:8440","hsa:147179","PPrel","activation"
"30","hsa:8440","hsa:644150","PPrel","activation"
"31","hsa:8440","hsa:7456","PPrel","activation"
"32","hsa:9181","hsa:387","PPrel","activation"
"33","hsa:387","hsa:6093","PPrel","activation"
"34","hsa:387","hsa:9475","PPrel","activation"
"35","hsa:387","hsa:60","PPrel","activation"
"36","hsa:387","hsa:60","PPrel","indirect effect"
"37","hsa:387","hsa:71","PPrel","activation"
"38","hsa:387","hsa:71","PPrel","indirect effect"
"40","hsa:10382","hsa:9181","PPrel","inhibition"
"41","hsa:10383","hsa:9181","PPrel","inhibition"
"42","hsa:203068","hsa:9181","PPrel","inhibition"
"44","hsa:347733","hsa:9181","PPrel","inhibition"
"45","hsa:7280","hsa:9181","PPrel","inhibition"
"46","hsa:81027","hsa:9181","PPrel","inhibition"
"47","hsa:84617","hsa:9181","PPrel","inhibition"
"48","hsa:10092","hsa:60","PPrel","activation"
"49","hsa:10092","hsa:71","PPrel","activation"
"54","hsa:10095","hsa:60","PPrel","activation"
"55","hsa:10095","hsa:71","PPrel","activation"
"56","hsa:10096","hsa:60","PPrel","activation"
"57","hsa:10096","hsa:71","PPrel","activation"
"58","hsa:10097","hsa:60","PPrel","activation"
"59","hsa:10097","hsa:71","PPrel","activation"
"60","hsa:10109","hsa:60","PPrel","activation"
"61","hsa:10109","hsa:71","PPrel","activation"
"62","hsa:10552","hsa:60","PPrel","activation"
"63","hsa:10552","hsa:71","PPrel","activation"
"64","hsa:57180","hsa:60","PPrel","activation"
"65","hsa:57180","hsa:71","PPrel","activation"
"66","hsa:653857","hsa:60","PPrel","activation"
"67","hsa:653857","hsa:71","PPrel","activation"
"68","hsa:81873","hsa:60","PPrel","activation"
"69","hsa:81873","hsa:71","PPrel","activation"
"70","hsa:147179","hsa:8976","PPrel","activation"
"71","hsa:644150","hsa:8976","PPrel","activation"
"72","hsa:7456","hsa:8976","PPrel","activation"
"73","hsa:1902","hsa:10672","PPrel","activation"
"74","hsa:1902","hsa:2768","PPrel","activation"
"75","hsa:2149","hsa:10672","PPrel","activation"
"76","hsa:2149","hsa:2768","PPrel","activation"
"77","hsa:2846","hsa:10672","PPrel","activation"
"78","hsa:2846","hsa:2768","PPrel","activation"
"79","hsa:57121","hsa:10672","PPrel","activation"
"80","hsa:57121","hsa:2768","PPrel","activation"
"81","hsa:9170","hsa:10672","PPrel","activation"
"82","hsa:9170","hsa:2768","PPrel","activation"
"83","hsa:10672","hsa:23365","PPrel","activation"
"84","hsa:10672","hsa:9138","PPrel","activation"
"85","hsa:10672","hsa:9826","PPrel","activation"
"86","hsa:2768","hsa:23365","PPrel","activation"
"87","hsa:2768","hsa:9138","PPrel","activation"
"88","hsa:2768","hsa:9826","PPrel","activation"
"89","hsa:23365","hsa:387","PPrel","activation"
"90","hsa:9138","hsa:387","PPrel","activation"
"91","hsa:9138","hsa:998","PPrel","activation"
"92","hsa:9826","hsa:387","PPrel","activation"
"93","hsa:5879","hsa:10163","PPrel","activation"
"94","hsa:5879","hsa:10810","PPrel","activation"
"95","hsa:5879","hsa:8936","PPrel","activation"
"96","hsa:5879","hsa:10006","PPrel","activation"
"97","hsa:5879","hsa:10787","PPrel","activation"
"98","hsa:5879","hsa:3071","PPrel","activation"
"99","hsa:5879","hsa:23191","PPrel","activation"
"100","hsa:5879","hsa:26999","PPrel","activation"
"101","hsa:5879","hsa:55845","PPrel","activation"
"102","hsa:9368","hsa:7430","PPrel","activation"
"103","hsa:10163","hsa:10092","PPrel","activation"
"106","hsa:10163","hsa:10095","PPrel","activation"
"107","hsa:10163","hsa:10096","PPrel","activation"
"108","hsa:10163","hsa:10097","PPrel","activation"
"109","hsa:10163","hsa:10109","PPrel","activation"
"110","hsa:10163","hsa:10552","PPrel","activation"
"111","hsa:10163","hsa:57180","PPrel","activation"
"112","hsa:10163","hsa:653857","PPrel","activation"
"113","hsa:10163","hsa:81873","PPrel","activation"
"114","hsa:147945","hsa:29108","PPrel","activation"
"115","hsa:147945","hsa:834","PPrel","activation"
"116","hsa:834","hsa:3606","PPrel","activation"
"117","hsa:834","hsa:3553","PPrel","activation"
"118","hsa:3553","hsa:3554","PPrel","activation"
"119","hsa:114548","hsa:29108","PPrel","activation"
"120","hsa:114548","hsa:834","PPrel","activation"
"122","hsa:7132","hsa:8717","PPrel","activation"
"123","hsa:7132","hsa:8772","PPrel","activation"
"124","hsa:7124","hsa:7132","PPrel","activation"
"125","hsa:7430","hsa:387","PPrel","activation"
"126","hsa:7430","hsa:387","PPrel","indirect effect"
"127","hsa:5970","hsa:7124","GErel","expression"
"128","hsa:5970","hsa:3553","GErel","expression"
"129","hsa:5970","hsa:3569","GErel","expression"
"131","hsa:4792","hsa:5970","PPrel","dissociation"
"132","hsa:4792","hsa:4790","PPrel","dissociation"
"133","hsa:4793","hsa:5970","PPrel","dissociation"
"134","hsa:4793","hsa:4790","PPrel","dissociation"
"135","hsa:3551","hsa:4792","PPrel","activation"
"136","hsa:3551","hsa:4792","PPrel","phosphorylation"
"137","hsa:3551","hsa:4793","PPrel","activation"
"138","hsa:3551","hsa:4793","PPrel","phosphorylation"
"139","hsa:7186","hsa:8737","PPrel","activation"
"140","hsa:8737","hsa:10454","PPrel","activation"
"141","hsa:8737","hsa:23118","PPrel","activation"
"142","hsa:8737","hsa:257397","PPrel","activation"
"143","hsa:8737","hsa:6885","PPrel","activation"
"144","hsa:8717","hsa:7186","PPrel","activation"
"145","hsa:8717","hsa:841","PPrel","activation"
"146","hsa:3654","hsa:7189","PPrel","activation"
"147","hsa:51135","hsa:7189","PPrel","activation"
"148","hsa:4615","hsa:3654","PPrel","activation"
"149","hsa:4615","hsa:51135","PPrel","activation"
"150","hsa:3554","hsa:4615","PPrel","activation"
"151","hsa:3554","hsa:114609","PPrel","activation"
"152","hsa:7189","hsa:10454","PPrel","activation"
"153","hsa:7189","hsa:23118","PPrel","activation"
"154","hsa:7189","hsa:257397","PPrel","activation"
"155","hsa:7189","hsa:6885","PPrel","activation"
"156","hsa:7099","hsa:4615","PPrel","activation"
"157","hsa:7099","hsa:114609","PPrel","activation"
"158","hsa:2597","hsa:7186","PPrel","activation"
"160","hsa:10454","hsa:3551","PPrel","activation"
"161","hsa:10454","hsa:3551","PPrel","phosphorylation"
