"","from","to","type","subtype"
"2","hsa:5914","hsa:890","GErel","expression"
"21","hsa:5914","hsa:8900","GErel","expression"
"3","hsa:5914","hsa:3728","GErel","expression"
"4","hsa:5914","hsa:6688","PPrel","inhibition"
"5","hsa:5914","hsa:1053","GErel","repression"
"6","hsa:5914","hsa:597","GErel","repression"
"7","hsa:5914","hsa:1848","GErel","repression"
"8","hsa:5914","hsa:5914","GErel","expression"
"9","hsa:5914","hsa:7704","GErel","expression"
"10","hsa:5914","hsa:4609","GErel","expression"
"11","hsa:7704","hsa:890","GErel","expression"
"12","hsa:7704","hsa:8900","GErel","expression"
"13","hsa:7704","hsa:3728","GErel","expression"
"14","hsa:7704","hsa:1848","GErel","repression"
"15","hsa:3845","hsa:5290","PPrel","activation"
"16","hsa:3845","hsa:5291","PPrel","activation"
"17","hsa:3845","hsa:5293","PPrel","activation"
"18","hsa:3845","hsa:5295","PPrel","activation"
"19","hsa:3845","hsa:5296","PPrel","activation"
"20","hsa:3845","hsa:8503","PPrel","activation"
"211","hsa:3845","hsa:369","PPrel","activation"
"22","hsa:3845","hsa:5894","PPrel","activation"
"23","hsa:3845","hsa:673","PPrel","activation"
"24","hsa:4893","hsa:5290","PPrel","activation"
"25","hsa:4893","hsa:5291","PPrel","activation"
"26","hsa:4893","hsa:5293","PPrel","activation"
"27","hsa:4893","hsa:5295","PPrel","activation"
"28","hsa:4893","hsa:5296","PPrel","activation"
"29","hsa:4893","hsa:8503","PPrel","activation"
"30","hsa:4893","hsa:369","PPrel","activation"
"31","hsa:4893","hsa:5894","PPrel","activation"
"32","hsa:4893","hsa:673","PPrel","activation"
"33","hsa:2322","hsa:5290","PPrel","activation"
"34","hsa:2322","hsa:5291","PPrel","activation"
"35","hsa:2322","hsa:5293","PPrel","activation"
"36","hsa:2322","hsa:5295","PPrel","activation"
"37","hsa:2322","hsa:5296","PPrel","activation"
"38","hsa:2322","hsa:8503","PPrel","activation"
"39","hsa:2322","hsa:2885","PPrel","activation"
"40","hsa:2322","hsa:6774","PPrel","activation"
"41","hsa:2322","hsa:6776","PPrel","activation"
"42","hsa:2322","hsa:6777","PPrel","activation"
"44","hsa:2322","hsa:6688","PPrel","inhibition"
"45","hsa:6688","hsa:1436","PPrel","missing interaction"
"46","hsa:6688","hsa:929","PPrel","missing interaction"
"47","hsa:6688","hsa:3684","PPrel","missing interaction"
"51","hsa:861","hsa:6688","PPrel","inhibition"
"52","hsa:861","hsa:3728","GErel","expression"
"53","hsa:861","hsa:1436","PPrel","missing interaction"
"54","hsa:861","hsa:4353","PPrel","missing interaction"
"55","hsa:861","hsa:1437","PPrel","missing interaction"
"56","hsa:861","hsa:3562","PPrel","missing interaction"
"58","hsa:862","hsa:6688","PPrel","inhibition"
"59","hsa:862","hsa:3728","GErel","expression"
"60","hsa:6774","hsa:5292","GErel","expression"
"61","hsa:6774","hsa:11040","GErel","expression"
"62","hsa:6776","hsa:5292","GErel","expression"
"63","hsa:6776","hsa:11040","GErel","expression"
"64","hsa:6777","hsa:5292","GErel","expression"
"65","hsa:6777","hsa:11040","GErel","expression"
"66","hsa:3728","hsa:595","GErel","expression"
"67","hsa:3728","hsa:4609","GErel","expression"
"68","hsa:3728","hsa:5467","GErel","expression"
"69","hsa:3728","hsa:51176","PPrel","binding/association"
"70","hsa:3728","hsa:6932","PPrel","binding/association"
"71","hsa:3728","hsa:6934","PPrel","binding/association"
"72","hsa:3728","hsa:83439","PPrel","binding/association"
