"","from","to","type","subtype"
"2","hsa:54965","hsa:284098","ECrel","compound"
"21","hsa:54965","hsa:9488","ECrel","compound"
"3","hsa:128869","hsa:80055","ECrel","compound"
"4","hsa:51604","hsa:80055","ECrel","compound"
"6","hsa:93183","hsa:284098","ECrel","compound"
"7","hsa:93183","hsa:9488","ECrel","compound"
"8","hsa:5281","hsa:54872","ECrel","compound"
"9","hsa:5281","hsa:5281","ECrel","compound"
"10","hsa:9487","hsa:2822","ECrel","compound"
"11","hsa:9487","hsa:284098","ECrel","compound"
"13","hsa:9487","hsa:8818","ECrel","compound"
"14","hsa:9487","hsa:9091","ECrel","compound"
"15","hsa:9487","hsa:51227","ECrel","compound"
"16","hsa:9487","hsa:5283","ECrel","compound"
"17","hsa:9487","hsa:5279","ECrel","compound"
"18","hsa:9487","hsa:5277","ECrel","compound"
"19","hsa:10026","hsa:80055","ECrel","compound"
"20","hsa:9488","hsa:5281","ECrel","compound"
"211","hsa:9488","hsa:84720","ECrel","compound"
"22","hsa:8733","hsa:80055","ECrel","compound"
"23","hsa:23556","hsa:55650","ECrel","compound"
"24","hsa:23556","hsa:9488","ECrel","compound"
"25","hsa:2822","hsa:284098","ECrel","compound"
"26","hsa:84720","hsa:54872","ECrel","compound"
"27","hsa:84720","hsa:5281","ECrel","compound"
"28","hsa:55650","hsa:9488","ECrel","compound"
"29","hsa:55650","hsa:54965","ECrel","compound"
"30","hsa:55650","hsa:93183","ECrel","compound"
"31","hsa:65258","hsa:80055","ECrel","compound"
