"","from","to","type","subtype"
"2","hsa:6647","hsa:596","PPrel","inhibition"
"21","hsa:6647","hsa:10452","PPrel","inhibition"
"3","hsa:6647","hsa:84134","PPrel","inhibition"
"4","hsa:6647","hsa:4747","PPrel","inhibition"
"5","hsa:6647","hsa:6389","PPrel","inhibition"
"6","hsa:6647","hsa:6389","PPrel","indirect effect"
"7","hsa:6647","hsa:6390","PPrel","inhibition"
"8","hsa:6647","hsa:6390","PPrel","indirect effect"
"9","hsa:6647","hsa:6391","PPrel","inhibition"
"10","hsa:6647","hsa:6391","PPrel","indirect effect"
"13","hsa:6647","hsa:125965","PPrel","inhibition"
"14","hsa:6647","hsa:125965","PPrel","indirect effect"
"15","hsa:6647","hsa:1327","PPrel","inhibition"
"16","hsa:6647","hsa:1327","PPrel","indirect effect"
"17","hsa:6647","hsa:1329","PPrel","inhibition"
"18","hsa:6647","hsa:1329","PPrel","indirect effect"
"211","hsa:6647","hsa:1339","PPrel","inhibition"
"22","hsa:6647","hsa:1339","PPrel","indirect effect"
"23","hsa:6647","hsa:1340","PPrel","inhibition"
"24","hsa:6647","hsa:1340","PPrel","indirect effect"
"25","hsa:6647","hsa:1345","PPrel","inhibition"
"26","hsa:6647","hsa:1345","PPrel","indirect effect"
"27","hsa:6647","hsa:1346","PPrel","inhibition"
"28","hsa:6647","hsa:1346","PPrel","indirect effect"
"29","hsa:6647","hsa:1347","PPrel","inhibition"
"30","hsa:6647","hsa:1347","PPrel","indirect effect"
"31","hsa:6647","hsa:1349","PPrel","inhibition"
"32","hsa:6647","hsa:1349","PPrel","indirect effect"
"37","hsa:6647","hsa:170712","PPrel","inhibition"
"38","hsa:6647","hsa:170712","PPrel","indirect effect"
"47","hsa:6647","hsa:84701","PPrel","inhibition"
"48","hsa:6647","hsa:84701","PPrel","indirect effect"
"49","hsa:6647","hsa:9167","PPrel","inhibition"
"50","hsa:6647","hsa:9167","PPrel","indirect effect"
"51","hsa:6647","hsa:9377","PPrel","inhibition"
"52","hsa:6647","hsa:9377","PPrel","indirect effect"
"54","hsa:6647","hsa:3309","PPrel","inhibition"
"55","hsa:6647","hsa:3309","PPrel","phosphorylation"
"56","hsa:6647","hsa:5530","PPrel","missing interaction"
"57","hsa:6647","hsa:5532","PPrel","missing interaction"
"58","hsa:6647","hsa:5533","PPrel","missing interaction"
"59","hsa:6647","hsa:5534","PPrel","missing interaction"
"61","hsa:6647","hsa:79139","PPrel","inhibition"
"62","hsa:6647","hsa:143471","PPrel","inhibition"
"63","hsa:6647","hsa:143471","PPrel","phosphorylation"
"68","hsa:6647","hsa:5684","PPrel","inhibition"
"69","hsa:6647","hsa:5684","PPrel","phosphorylation"
"70","hsa:6647","hsa:5685","PPrel","inhibition"
"71","hsa:6647","hsa:5685","PPrel","phosphorylation"
"72","hsa:6647","hsa:5686","PPrel","inhibition"
"73","hsa:6647","hsa:5686","PPrel","phosphorylation"
"76","hsa:6647","hsa:5688","PPrel","inhibition"
"77","hsa:6647","hsa:5688","PPrel","phosphorylation"
"78","hsa:6647","hsa:5689","PPrel","inhibition"
"79","hsa:6647","hsa:5689","PPrel","phosphorylation"
"80","hsa:6647","hsa:5690","PPrel","inhibition"
"81","hsa:6647","hsa:5690","PPrel","phosphorylation"
"82","hsa:6647","hsa:5691","PPrel","inhibition"
"83","hsa:6647","hsa:5691","PPrel","phosphorylation"
"84","hsa:6647","hsa:5692","PPrel","inhibition"
"85","hsa:6647","hsa:5692","PPrel","phosphorylation"
"86","hsa:6647","hsa:5693","PPrel","inhibition"
"87","hsa:6647","hsa:5693","PPrel","phosphorylation"
"88","hsa:6647","hsa:5694","PPrel","inhibition"
"89","hsa:6647","hsa:5694","PPrel","phosphorylation"
"90","hsa:6647","hsa:5695","PPrel","inhibition"
"91","hsa:6647","hsa:5695","PPrel","phosphorylation"
"92","hsa:6647","hsa:10213","PPrel","inhibition"
"93","hsa:6647","hsa:10213","PPrel","phosphorylation"
"94","hsa:6647","hsa:11047","PPrel","inhibition"
