"","from","to","type","subtype"
"3","hsa:4772","hsa:7124","PPrel","indirect effect"
"4","hsa:4772","hsa:1437","PPrel","indirect effect"
"5","hsa:4773","hsa:7124","PPrel","indirect effect"
"6","hsa:4773","hsa:1437","PPrel","indirect effect"
"7","hsa:5530","hsa:4772","PPrel","activation"
"8","hsa:5530","hsa:4772","PPrel","dephosphorylation"
"9","hsa:5530","hsa:4773","PPrel","activation"
"10","hsa:5530","hsa:4773","PPrel","dephosphorylation"
"11","hsa:5532","hsa:4772","PPrel","activation"
"12","hsa:5532","hsa:4772","PPrel","dephosphorylation"
"13","hsa:5532","hsa:4773","PPrel","activation"
"14","hsa:5532","hsa:4773","PPrel","dephosphorylation"
"15","hsa:5533","hsa:4772","PPrel","activation"
"16","hsa:5533","hsa:4772","PPrel","dephosphorylation"
"17","hsa:5533","hsa:4773","PPrel","activation"
"18","hsa:5533","hsa:4773","PPrel","dephosphorylation"
"19","hsa:5534","hsa:4772","PPrel","activation"
"20","hsa:5534","hsa:4772","PPrel","dephosphorylation"
"21","hsa:5534","hsa:4773","PPrel","activation"
"22","hsa:5534","hsa:4773","PPrel","dephosphorylation"
"27","hsa:2534","hsa:7305","PPrel","activation"
"28","hsa:2534","hsa:7305","PPrel","phosphorylation"
"29","hsa:2534","hsa:2207","PPrel","activation"
"30","hsa:2534","hsa:2207","PPrel","phosphorylation"
"31","hsa:2534","hsa:919","PPrel","activation"
"32","hsa:2534","hsa:919","PPrel","phosphorylation"
"33","hsa:2534","hsa:51744","PPrel","activation"
"34","hsa:2534","hsa:51744","PPrel","phosphorylation"
"35","hsa:8743","hsa:8795","PPrel","activation"
"36","hsa:8743","hsa:8797","PPrel","activation"
"37","hsa:3459","hsa:355","PPrel","indirect effect"
"38","hsa:3459","hsa:8743","PPrel","indirect effect"
"39","hsa:3460","hsa:355","PPrel","indirect effect"
"40","hsa:3460","hsa:8743","PPrel","indirect effect"
"41","hsa:5335","hsa:5530","ECrel","compound"
"42","hsa:5335","hsa:5532","ECrel","compound"
"43","hsa:5335","hsa:5533","ECrel","compound"
"44","hsa:5335","hsa:5534","ECrel","compound"
"46","hsa:5335","hsa:5578","ECrel","compound"
"47","hsa:5335","hsa:5579","ECrel","compound"
"48","hsa:5335","hsa:5582","ECrel","compound"
"49","hsa:5335","hsa:10451","PPrel","activation"
"50","hsa:5335","hsa:7409","PPrel","activation"
"52","hsa:5336","hsa:5530","ECrel","compound"
"53","hsa:5336","hsa:5532","ECrel","compound"
"54","hsa:5336","hsa:5533","ECrel","compound"
"55","hsa:5336","hsa:5534","ECrel","compound"
"57","hsa:5336","hsa:5578","ECrel","compound"
"58","hsa:5336","hsa:5579","ECrel","compound"
"59","hsa:5336","hsa:5582","ECrel","compound"
"60","hsa:5336","hsa:10451","PPrel","activation"
"61","hsa:5336","hsa:7409","PPrel","activation"
"66","hsa:3133","hsa:3824","PPrel","activation"
"67","hsa:3133","hsa:3821","PPrel","activation"
"70","hsa:3458","hsa:3459","PPrel","activation"
"71","hsa:3458","hsa:3460","PPrel","activation"
"72","hsa:3458","hsa:3454","PPrel","activation"
"74","hsa:6452","hsa:10451","PPrel","binding/association"
"75","hsa:6452","hsa:7409","PPrel","binding/association"
"77","hsa:6452","hsa:5335","PPrel","binding/association"
"78","hsa:6452","hsa:5336","PPrel","binding/association"
"79","hsa:2185","hsa:5879","PPrel","activation"
"81","hsa:2185","hsa:5881","PPrel","activation"
"82","hsa:3937","hsa:2885","PPrel","activation"
"83","hsa:6850","hsa:5290","PPrel","activation"
"84","hsa:6850","hsa:5291","PPrel","activation"
"85","hsa:6850","hsa:5293","PPrel","activation"
"86","hsa:6850","hsa:5295","PPrel","activation"
"87","hsa:6850","hsa:5296","PPrel","activation"
"88","hsa:6850","hsa:8503","PPrel","activation"
"89","hsa:6850","hsa:25759","PPrel","activation"
"90","hsa:6850","hsa:399694","PPrel","activation"
"91","hsa:6850","hsa:53358","PPrel","activation"
"92","hsa:6850","hsa:6464","PPrel","activation"
"93","hsa:6850","hsa:3937","PPrel","activation"
"94","hsa:6850","hsa:3937","PPrel","phosphorylation"
"97","hsa:7535","hsa:5290","PPrel","activation"
"98","hsa:7535","hsa:5291","PPrel","activation"
"99","hsa:7535","hsa:5293","PPrel","activation"
"100","hsa:7535","hsa:5295","PPrel","activation"
"101","hsa:7535","hsa:5296","PPrel","activation"
"102","hsa:7535","hsa:8503","PPrel","activation"
"103","hsa:7535","hsa:25759","PPrel","activation"
"104","hsa:7535","hsa:399694","PPrel","activation"
"105","hsa:7535","hsa:53358","PPrel","activation"
"106","hsa:7535","hsa:6464","PPrel","activation"
"107","hsa:7535","hsa:3937","PPrel","activation"
"108","hsa:7535","hsa:3937","PPrel","phosphorylation"
"111","hsa:3932","hsa:7305","PPrel","activation"
"112","hsa:3932","hsa:7305","PPrel","phosphorylation"
"114","hsa:10870","hsa:5335","PPrel","activation"
"115","hsa:10870","hsa:5336","PPrel","activation"
"116","hsa:10870","hsa:5290","PPrel","activation"
"117","hsa:10870","hsa:5291","PPrel","activation"
"118","hsa:10870","hsa:5293","PPrel","activation"
"119","hsa:10870","hsa:5295","PPrel","activation"
"120","hsa:10870","hsa:5296","PPrel","activation"
"121","hsa:10870","hsa:8503","PPrel","activation"
"122","hsa:10870","hsa:2885","PPrel","activation"
"125","hsa:919","hsa:7535","PPrel","activation"
"126","hsa:919","hsa:6850","PPrel","activation"
"127","hsa:919","hsa:9437","PPrel","binding/association"
"128","hsa:919","hsa:2214","PPrel","binding/association"
"130","hsa:919","hsa:259197","PPrel","binding/association"
"131","hsa:2207","hsa:7535","PPrel","activation"
"132","hsa:2207","hsa:6850","PPrel","activation"
"133","hsa:2207","hsa:9437","PPrel","binding/association"
"134","hsa:2207","hsa:2214","PPrel","binding/association"
"136","hsa:2207","hsa:259197","PPrel","binding/association"
"137","hsa:7305","hsa:7535","PPrel","activation"
"138","hsa:7305","hsa:6850","PPrel","activation"
"144","hsa:7305","hsa:9436","PPrel","binding/association"
"145","hsa:7305","hsa:3824","PPrel","binding/association"
"148","hsa:5781","hsa:10451","PPrel","inhibition"
"149","hsa:5781","hsa:10451","PPrel","dephosphorylation"
"150","hsa:5781","hsa:7409","PPrel","inhibition"
"151","hsa:5781","hsa:7409","PPrel","dephosphorylation"
"154","hsa:5781","hsa:3937","PPrel","inhibition"
"155","hsa:5781","hsa:3937","PPrel","dephosphorylation"
"158","hsa:5777","hsa:10451","PPrel","inhibition"
"159","hsa:5777","hsa:10451","PPrel","dephosphorylation"
"160","hsa:5777","hsa:7409","PPrel","inhibition"
"161","hsa:5777","hsa:7409","PPrel","dephosphorylation"
"164","hsa:5777","hsa:3937","PPrel","inhibition"
"165","hsa:5777","hsa:3937","PPrel","dephosphorylation"
"172","hsa:3440","hsa:3454","PPrel","activation"
"174","hsa:3440","hsa:3459","PPrel","activation"
"175","hsa:3440","hsa:3460","PPrel","activation"
"176","hsa:3441","hsa:3454","PPrel","activation"
"178","hsa:3441","hsa:3459","PPrel","activation"
"179","hsa:3441","hsa:3460","PPrel","activation"
"180","hsa:3442","hsa:3454","PPrel","activation"
"182","hsa:3442","hsa:3459","PPrel","activation"
"183","hsa:3442","hsa:3460","PPrel","activation"
"184","hsa:3443","hsa:3454","PPrel","activation"
"186","hsa:3443","hsa:3459","PPrel","activation"
"187","hsa:3443","hsa:3460","PPrel","activation"
"188","hsa:3444","hsa:3454","PPrel","activation"
"190","hsa:3444","hsa:3459","PPrel","activation"
"191","hsa:3444","hsa:3460","PPrel","activation"
"192","hsa:3445","hsa:3454","PPrel","activation"
"194","hsa:3445","hsa:3459","PPrel","activation"
"195","hsa:3445","hsa:3460","PPrel","activation"
"196","hsa:3446","hsa:3454","PPrel","activation"
"198","hsa:3446","hsa:3459","PPrel","activation"
"199","hsa:3446","hsa:3460","PPrel","activation"
"204","hsa:3448","hsa:3454","PPrel","activation"
"206","hsa:3448","hsa:3459","PPrel","activation"
"207","hsa:3448","hsa:3460","PPrel","activation"
"208","hsa:3449","hsa:3454","PPrel","activation"
"210","hsa:3449","hsa:3459","PPrel","activation"
"211","hsa:3449","hsa:3460","PPrel","activation"
"216","hsa:3452","hsa:3454","PPrel","activation"
"218","hsa:3452","hsa:3459","PPrel","activation"
"219","hsa:3452","hsa:3460","PPrel","activation"
"220","hsa:3456","hsa:3454","PPrel","activation"
"222","hsa:3456","hsa:3459","PPrel","activation"
"223","hsa:3456","hsa:3460","PPrel","activation"
"224","hsa:3002","hsa:836","PPrel","activation"
"225","hsa:3002","hsa:637","PPrel","activation"
"226","hsa:962","hsa:51744","PPrel","activation"
"237","hsa:3383","hsa:3689","PPrel","activation"
"238","hsa:3383","hsa:3683","PPrel","activation"
"239","hsa:3384","hsa:3689","PPrel","activation"
"240","hsa:3384","hsa:3683","PPrel","activation"
"251","hsa:3106","hsa:3811","PPrel","activation"
"254","hsa:3135","hsa:3811","PPrel","activation"
"257","hsa:3105","hsa:3811","PPrel","activation"
"259","hsa:5290","hsa:10451","ECrel","compound"
"260","hsa:5290","hsa:7409","ECrel","compound"
"262","hsa:5290","hsa:5879","PPrel","activation"
"264","hsa:5290","hsa:5881","PPrel","activation"
"265","hsa:5291","hsa:10451","ECrel","compound"
"266","hsa:5291","hsa:7409","ECrel","compound"
"268","hsa:5291","hsa:5879","PPrel","activation"
"270","hsa:5291","hsa:5881","PPrel","activation"
"271","hsa:5293","hsa:10451","ECrel","compound"
"272","hsa:5293","hsa:7409","ECrel","compound"
"274","hsa:5293","hsa:5879","PPrel","activation"
"276","hsa:5293","hsa:5881","PPrel","activation"
"277","hsa:5295","hsa:10451","ECrel","compound"
"278","hsa:5295","hsa:7409","ECrel","compound"
"280","hsa:5295","hsa:5879","PPrel","activation"
"282","hsa:5295","hsa:5881","PPrel","activation"
"283","hsa:5296","hsa:10451","ECrel","compound"
"284","hsa:5296","hsa:7409","ECrel","compound"
"286","hsa:5296","hsa:5879","PPrel","activation"
"288","hsa:5296","hsa:5881","PPrel","activation"
"289","hsa:8503","hsa:10451","ECrel","compound"
"290","hsa:8503","hsa:7409","ECrel","compound"
"292","hsa:8503","hsa:5879","PPrel","activation"
"294","hsa:8503","hsa:5881","PPrel","activation"
"295","hsa:5594","hsa:7124","PPrel","indirect effect"
"296","hsa:5594","hsa:1437","PPrel","indirect effect"
"297","hsa:5594","hsa:3458","PPrel","indirect effect"
"298","hsa:5595","hsa:7124","PPrel","indirect effect"
"299","hsa:5595","hsa:1437","PPrel","indirect effect"
"300","hsa:5595","hsa:3458","PPrel","indirect effect"
"301","hsa:5604","hsa:5594","PPrel","activation"
"302","hsa:5604","hsa:5594","PPrel","phosphorylation"
"303","hsa:5604","hsa:5595","PPrel","activation"
"304","hsa:5604","hsa:5595","PPrel","phosphorylation"
"305","hsa:5605","hsa:5594","PPrel","activation"
"306","hsa:5605","hsa:5594","PPrel","phosphorylation"
"307","hsa:5605","hsa:5595","PPrel","activation"
"308","hsa:5605","hsa:5595","PPrel","phosphorylation"
"309","hsa:369","hsa:5604","PPrel","activation"
"310","hsa:369","hsa:5604","PPrel","phosphorylation"
"311","hsa:369","hsa:5605","PPrel","activation"
"312","hsa:369","hsa:5605","PPrel","phosphorylation"
"313","hsa:5894","hsa:5604","PPrel","activation"
"314","hsa:5894","hsa:5604","PPrel","phosphorylation"
"315","hsa:5894","hsa:5605","PPrel","activation"
"316","hsa:5894","hsa:5605","PPrel","phosphorylation"
"317","hsa:673","hsa:5604","PPrel","activation"
"318","hsa:673","hsa:5604","PPrel","phosphorylation"
"319","hsa:673","hsa:5605","PPrel","activation"
"320","hsa:673","hsa:5605","PPrel","phosphorylation"
"321","hsa:3265","hsa:369","PPrel","activation"
"322","hsa:3265","hsa:5894","PPrel","activation"
"323","hsa:3265","hsa:673","PPrel","activation"
"324","hsa:3845","hsa:369","PPrel","activation"
"325","hsa:3845","hsa:5894","PPrel","activation"
"326","hsa:3845","hsa:673","PPrel","activation"
"327","hsa:4893","hsa:369","PPrel","activation"
"328","hsa:4893","hsa:5894","PPrel","activation"
"329","hsa:4893","hsa:673","PPrel","activation"
"330","hsa:6654","hsa:3265","PPrel","activation"
"331","hsa:6654","hsa:3845","PPrel","activation"
"332","hsa:6654","hsa:4893","PPrel","activation"
"333","hsa:6655","hsa:3265","PPrel","activation"
"334","hsa:6655","hsa:3845","PPrel","activation"
"335","hsa:6655","hsa:4893","PPrel","activation"
"336","hsa:2885","hsa:6654","PPrel","activation"
"337","hsa:2885","hsa:6655","PPrel","activation"
"338","hsa:25759","hsa:2885","PPrel","activation"
"339","hsa:399694","hsa:2885","PPrel","activation"
"340","hsa:53358","hsa:2885","PPrel","activation"
"341","hsa:6464","hsa:2885","PPrel","activation"
"342","hsa:5058","hsa:5604","PPrel","activation"
"343","hsa:5058","hsa:5604","PPrel","phosphorylation"
"344","hsa:5058","hsa:5605","PPrel","activation"
"345","hsa:5058","hsa:5605","PPrel","phosphorylation"
"346","hsa:5879","hsa:5058","PPrel","activation"
"348","hsa:5881","hsa:5058","PPrel","activation"
"349","hsa:10451","hsa:5879","PPrel","activation"
"351","hsa:10451","hsa:5881","PPrel","activation"
"352","hsa:7409","hsa:5879","PPrel","activation"
"354","hsa:7409","hsa:5881","PPrel","activation"
"358","hsa:356","hsa:355","PPrel","activation"
"359","hsa:3824","hsa:5777","PPrel","activation"
"360","hsa:3824","hsa:5781","PPrel","activation"
"361","hsa:3454","hsa:8743","PPrel","indirect effect"
"363","hsa:51744","hsa:117157","PPrel","activation"
"366","hsa:3689","hsa:2185","PPrel","activation"
