"","from","to","type","subtype"
"2","hsa:1499","hsa:51176","PPrel","activation"
"21","hsa:1499","hsa:6932","PPrel","activation"
"3","hsa:1499","hsa:6934","PPrel","activation"
"4","hsa:1499","hsa:83439","PPrel","activation"
"5","hsa:3265","hsa:369","PPrel","activation"
"6","hsa:3265","hsa:5894","PPrel","activation"
"7","hsa:3265","hsa:673","PPrel","activation"
"8","hsa:3845","hsa:369","PPrel","activation"
"9","hsa:3845","hsa:5894","PPrel","activation"
"10","hsa:3845","hsa:673","PPrel","activation"
"11","hsa:4893","hsa:369","PPrel","activation"
"12","hsa:4893","hsa:5894","PPrel","activation"
"13","hsa:4893","hsa:673","PPrel","activation"
"14","hsa:10297","hsa:1499","PPrel","missing interaction"
"16","hsa:8312","hsa:1499","PPrel","missing interaction"
"17","hsa:8313","hsa:1499","PPrel","missing interaction"
"18","hsa:2932","hsa:1499","PPrel","missing interaction"
"19","hsa:3611","hsa:10000","PPrel","activation"
"20","hsa:3611","hsa:10000","PPrel","phosphorylation"
"211","hsa:3611","hsa:207","PPrel","activation"
"22","hsa:3611","hsa:207","PPrel","phosphorylation"
"23","hsa:3611","hsa:208","PPrel","activation"
"24","hsa:3611","hsa:208","PPrel","phosphorylation"
"25","hsa:51176","hsa:4609","GErel","expression"
"26","hsa:51176","hsa:595","GErel","expression"
"27","hsa:6932","hsa:4609","GErel","expression"
"28","hsa:6932","hsa:595","GErel","expression"
"29","hsa:6934","hsa:4609","GErel","expression"
"30","hsa:6934","hsa:595","GErel","expression"
"31","hsa:83439","hsa:4609","GErel","expression"
"32","hsa:83439","hsa:595","GErel","expression"
"33","hsa:5170","hsa:10000","PPrel","activation"
"34","hsa:5170","hsa:10000","PPrel","phosphorylation"
"35","hsa:5170","hsa:207","PPrel","activation"
"36","hsa:5170","hsa:207","PPrel","phosphorylation"
"37","hsa:5170","hsa:208","PPrel","activation"
"38","hsa:5170","hsa:208","PPrel","phosphorylation"
"39","hsa:6654","hsa:3265","PPrel","activation"
"40","hsa:6654","hsa:3845","PPrel","activation"
"41","hsa:6654","hsa:4893","PPrel","activation"
"42","hsa:6655","hsa:3265","PPrel","activation"
"43","hsa:6655","hsa:3845","PPrel","activation"
"44","hsa:6655","hsa:4893","PPrel","activation"
"45","hsa:2885","hsa:6654","PPrel","activation"
"46","hsa:2885","hsa:6655","PPrel","activation"
"47","hsa:1956","hsa:5290","PPrel","activation"
"48","hsa:1956","hsa:5291","PPrel","activation"
"49","hsa:1956","hsa:5293","PPrel","activation"
"50","hsa:1956","hsa:5295","PPrel","activation"
"51","hsa:1956","hsa:5296","PPrel","activation"
"52","hsa:1956","hsa:8503","PPrel","activation"
"53","hsa:1956","hsa:2885","PPrel","activation"
"54","hsa:10000","hsa:842","PPrel","inhibition"
"55","hsa:10000","hsa:842","PPrel","phosphorylation"
"56","hsa:10000","hsa:572","PPrel","inhibition"
"57","hsa:10000","hsa:572","PPrel","phosphorylation"
"58","hsa:10000","hsa:2309","PPrel","inhibition"
"59","hsa:10000","hsa:2309","PPrel","phosphorylation"
"60","hsa:207","hsa:842","PPrel","inhibition"
"61","hsa:207","hsa:842","PPrel","phosphorylation"
"62","hsa:207","hsa:572","PPrel","inhibition"
"63","hsa:207","hsa:572","PPrel","phosphorylation"
"64","hsa:207","hsa:2309","PPrel","inhibition"
"65","hsa:207","hsa:2309","PPrel","phosphorylation"
