"","from","to","type","subtype"
"2","hsa:1630","hsa:842","PPrel","missing interaction"
"21","hsa:1630","hsa:26060","PPrel","missing interaction"
"3","hsa:836","hsa:1630","PPrel","activation"
"4","hsa:5290","hsa:10000","PPrel","activation"
"5","hsa:5290","hsa:207","PPrel","activation"
"6","hsa:5290","hsa:208","PPrel","activation"
"7","hsa:5291","hsa:10000","PPrel","activation"
"8","hsa:5291","hsa:207","PPrel","activation"
"9","hsa:5291","hsa:208","PPrel","activation"
"10","hsa:5293","hsa:10000","PPrel","activation"
"11","hsa:5293","hsa:207","PPrel","activation"
"12","hsa:5293","hsa:208","PPrel","activation"
"13","hsa:5295","hsa:10000","PPrel","activation"
"14","hsa:5295","hsa:207","PPrel","activation"
"15","hsa:5295","hsa:208","PPrel","activation"
"16","hsa:5296","hsa:10000","PPrel","activation"
"17","hsa:5296","hsa:207","PPrel","activation"
"18","hsa:5296","hsa:208","PPrel","activation"
"19","hsa:8503","hsa:10000","PPrel","activation"
"20","hsa:8503","hsa:207","PPrel","activation"
"211","hsa:8503","hsa:208","PPrel","activation"
"22","hsa:842","hsa:836","PPrel","missing interaction"
"23","hsa:26060","hsa:836","PPrel","missing interaction"
"24","hsa:4087","hsa:4089","PPrel","binding/association"
"25","hsa:4088","hsa:4089","PPrel","binding/association"
"26","hsa:7046","hsa:4087","PPrel","missing interaction"
"27","hsa:7046","hsa:4088","PPrel","missing interaction"
"28","hsa:3845","hsa:5290","PPrel","activation"
"29","hsa:3845","hsa:5291","PPrel","activation"
"30","hsa:3845","hsa:5293","PPrel","activation"
"31","hsa:3845","hsa:5295","PPrel","activation"
"32","hsa:3845","hsa:5296","PPrel","activation"
"33","hsa:3845","hsa:8503","PPrel","activation"
"34","hsa:3845","hsa:369","PPrel","activation"
"35","hsa:3845","hsa:5894","PPrel","activation"
"36","hsa:3845","hsa:673","PPrel","activation"
"37","hsa:3845","hsa:5900","PPrel","activation"
"38","hsa:369","hsa:5604","PPrel","phosphorylation"
"39","hsa:369","hsa:5605","PPrel","phosphorylation"
"40","hsa:5894","hsa:5604","PPrel","phosphorylation"
"41","hsa:5894","hsa:5605","PPrel","phosphorylation"
"42","hsa:673","hsa:5604","PPrel","phosphorylation"
"43","hsa:673","hsa:5605","PPrel","phosphorylation"
"44","hsa:5900","hsa:5898","PPrel","activation"
"45","hsa:5900","hsa:5899","PPrel","activation"
"46","hsa:387","hsa:5599","PPrel","activation"
"47","hsa:387","hsa:5601","PPrel","activation"
"48","hsa:387","hsa:5602","PPrel","activation"
"49","hsa:5879","hsa:5599","PPrel","activation"
"50","hsa:5879","hsa:5601","PPrel","activation"
"51","hsa:5879","hsa:5602","PPrel","activation"
"55","hsa:5881","hsa:5599","PPrel","activation"
"56","hsa:5881","hsa:5601","PPrel","activation"
"57","hsa:5881","hsa:5602","PPrel","activation"
"58","hsa:4609","hsa:595","GErel","expression"
"59","hsa:5604","hsa:5594","PPrel","phosphorylation"
"60","hsa:5604","hsa:5595","PPrel","phosphorylation"
"61","hsa:5605","hsa:5594","PPrel","phosphorylation"
"62","hsa:5605","hsa:5595","PPrel","phosphorylation"
"63","hsa:5594","hsa:3725","PPrel","phosphorylation"
"64","hsa:5594","hsa:2353","PPrel","phosphorylation"
"65","hsa:5594","hsa:4609","PPrel","phosphorylation"
"66","hsa:5595","hsa:3725","PPrel","phosphorylation"
"67","hsa:5595","hsa:2353","PPrel","phosphorylation"
"68","hsa:5595","hsa:4609","PPrel","phosphorylation"
"69","hsa:3725","hsa:595","GErel","expression"
"70","hsa:2353","hsa:595","GErel","expression"
"72","hsa:7157","hsa:10912","PPrel","missing interaction"
"73","hsa:7157","hsa:1647","PPrel","missing interaction"
"74","hsa:7157","hsa:4616","PPrel","missing interaction"
"75","hsa:7157","hsa:581","PPrel","missing interaction"
"76","hsa:7157","hsa:578","PPrel","missing interaction"
"77","hsa:7157","hsa:1643","PPrel","missing interaction"
"78","hsa:7157","hsa:51426","PPrel","missing interaction"
"79","hsa:51176","hsa:332","GErel","expression"
"80","hsa:51176","hsa:4609","GErel","expression"
"81","hsa:51176","hsa:595","GErel","expression"
"82","hsa:6932","hsa:332","GErel","expression"
"83","hsa:6932","hsa:4609","GErel","expression"
"84","hsa:6932","hsa:595","GErel","expression"
"85","hsa:6934","hsa:332","GErel","expression"
"86","hsa:6934","hsa:4609","GErel","expression"
"87","hsa:6934","hsa:595","GErel","expression"
"88","hsa:83439","hsa:332","GErel","expression"
"89","hsa:83439","hsa:4609","GErel","expression"
"90","hsa:83439","hsa:595","GErel","expression"
"91","hsa:2932","hsa:1499","PPrel","missing interaction"
"92","hsa:1499","hsa:51176","PPrel","activation"
"93","hsa:1499","hsa:6932","PPrel","activation"
"94","hsa:1499","hsa:6934","PPrel","activation"
"95","hsa:1499","hsa:83439","PPrel","activation"
"96","hsa:10000","hsa:2932","PPrel","phosphorylation"
"97","hsa:10000","hsa:572","PPrel","phosphorylation"
"98","hsa:10000","hsa:842","PPrel","phosphorylation"
"99","hsa:10000","hsa:2475","PPrel","activation"
"100","hsa:207","hsa:2932","PPrel","phosphorylation"
"101","hsa:207","hsa:572","PPrel","phosphorylation"
"102","hsa:207","hsa:842","PPrel","phosphorylation"
"103","hsa:207","hsa:2475","PPrel","activation"
"104","hsa:208","hsa:2932","PPrel","phosphorylation"
"105","hsa:208","hsa:572","PPrel","phosphorylation"
"106","hsa:208","hsa:842","PPrel","phosphorylation"
"107","hsa:208","hsa:2475","PPrel","activation"
"108","hsa:572","hsa:596","PPrel","inhibition"
"109","hsa:581","hsa:596","PPrel","inhibition"
"110","hsa:7048","hsa:4087","PPrel","missing interaction"
"111","hsa:7048","hsa:4088","PPrel","missing interaction"
"112","hsa:5366","hsa:596","PPrel","inhibition"
"113","hsa:10018","hsa:596","PPrel","inhibition"
"114","hsa:27113","hsa:596","PPrel","inhibition"
"115","hsa:5898","hsa:387","PPrel","activation"
"116","hsa:5898","hsa:5879","PPrel","activation"
"118","hsa:5898","hsa:5881","PPrel","activation"
"119","hsa:5899","hsa:387","PPrel","activation"
"120","hsa:5899","hsa:5879","PPrel","activation"
"122","hsa:5899","hsa:5881","PPrel","activation"
"123","hsa:3265","hsa:369","PPrel","activation"
"124","hsa:3265","hsa:5894","PPrel","activation"
"125","hsa:3265","hsa:673","PPrel","activation"
"126","hsa:4893","hsa:369","PPrel","activation"
"127","hsa:4893","hsa:5894","PPrel","activation"
"128","hsa:4893","hsa:673","PPrel","activation"
"129","hsa:6654","hsa:3265","PPrel","activation"
"130","hsa:6654","hsa:3845","PPrel","activation"
"131","hsa:6654","hsa:4893","PPrel","activation"
"132","hsa:6655","hsa:3265","PPrel","activation"
"133","hsa:6655","hsa:3845","PPrel","activation"
"134","hsa:6655","hsa:4893","PPrel","activation"
"135","hsa:2885","hsa:6654","PPrel","activation"
"136","hsa:2885","hsa:6655","PPrel","activation"
"137","hsa:2475","hsa:6198","PPrel","activation"
"138","hsa:2475","hsa:6199","PPrel","activation"
"139","hsa:1956","hsa:2885","PPrel","activation"
"140","hsa:1956","hsa:5290","PPrel","activation"
"141","hsa:1956","hsa:5290","PPrel","indirect effect"
"142","hsa:1956","hsa:5291","PPrel","activation"
"143","hsa:1956","hsa:5291","PPrel","indirect effect"
"144","hsa:1956","hsa:5293","PPrel","activation"
"145","hsa:1956","hsa:5293","PPrel","indirect effect"
"146","hsa:1956","hsa:5295","PPrel","activation"
"147","hsa:1956","hsa:5295","PPrel","indirect effect"
"148","hsa:1956","hsa:5296","PPrel","activation"
"149","hsa:1956","hsa:5296","PPrel","indirect effect"
"150","hsa:1956","hsa:8503","PPrel","activation"
"151","hsa:1956","hsa:8503","PPrel","indirect effect"
"152","hsa:1950","hsa:1956","PPrel","activation"
"153","hsa:7039","hsa:1956","PPrel","activation"
"154","hsa:2069","hsa:1956","PPrel","activation"
