"","from","to","type","subtype"
"2","hsa:406","hsa:5187","GErel","expression"
"21","hsa:406","hsa:8863","GErel","expression"
"3","hsa:406","hsa:8864","GErel","expression"
"4","hsa:406","hsa:1407","GErel","expression"
"5","hsa:406","hsa:1408","GErel","expression"
"6","hsa:406","hsa:79365","GErel","expression"
"7","hsa:406","hsa:8553","GErel","expression"
"8","hsa:406","hsa:9572","GErel","expression"
"9","hsa:406","hsa:6095","GErel","expression"
"10","hsa:406","hsa:6096","GErel","expression"
"11","hsa:406","hsa:6097","GErel","expression"
"12","hsa:4862","hsa:5187","GErel","expression"
"13","hsa:4862","hsa:8863","GErel","expression"
"14","hsa:4862","hsa:8864","GErel","expression"
"15","hsa:4862","hsa:1407","GErel","expression"
"16","hsa:4862","hsa:1408","GErel","expression"
"17","hsa:4862","hsa:79365","GErel","expression"
"18","hsa:4862","hsa:8553","GErel","expression"
"19","hsa:4862","hsa:9572","GErel","expression"
"20","hsa:4862","hsa:6095","GErel","expression"
"211","hsa:4862","hsa:6096","GErel","expression"
"22","hsa:4862","hsa:6097","GErel","expression"
"23","hsa:9575","hsa:5187","GErel","expression"
"24","hsa:9575","hsa:8863","GErel","expression"
"25","hsa:9575","hsa:8864","GErel","expression"
"26","hsa:9575","hsa:1407","GErel","expression"
"27","hsa:9575","hsa:1408","GErel","expression"
"28","hsa:9575","hsa:79365","GErel","expression"
"29","hsa:9575","hsa:8553","GErel","expression"
"30","hsa:9575","hsa:9572","GErel","expression"
"31","hsa:9575","hsa:6095","GErel","expression"
"32","hsa:9575","hsa:6096","GErel","expression"
"33","hsa:9575","hsa:6097","GErel","expression"
"34","hsa:9572","hsa:406","GErel","repression"
"35","hsa:8864","hsa:406","PPrel","inhibition"
"36","hsa:8864","hsa:4862","PPrel","inhibition"
"37","hsa:8864","hsa:9575","PPrel","inhibition"
"38","hsa:1407","hsa:406","PPrel","inhibition"
"39","hsa:1407","hsa:4862","PPrel","inhibition"
"40","hsa:1407","hsa:9575","PPrel","inhibition"
"41","hsa:1408","hsa:406","PPrel","inhibition"
"42","hsa:1408","hsa:4862","PPrel","inhibition"
"43","hsa:1408","hsa:9575","PPrel","inhibition"
"53","hsa:1453","hsa:5187","PPrel","activation"
"54","hsa:1453","hsa:5187","PPrel","phosphorylation"
"55","hsa:1453","hsa:8863","PPrel","activation"
"56","hsa:1453","hsa:8863","PPrel","phosphorylation"
"57","hsa:1453","hsa:8864","PPrel","activation"
"58","hsa:1453","hsa:8864","PPrel","phosphorylation"
"59","hsa:1453","hsa:406","PPrel","inhibition"
"60","hsa:1453","hsa:4862","PPrel","inhibition"
"61","hsa:1453","hsa:9575","PPrel","inhibition"
"62","hsa:1454","hsa:5187","PPrel","activation"
"63","hsa:1454","hsa:5187","PPrel","phosphorylation"
"64","hsa:1454","hsa:8863","PPrel","activation"
