"","from","to","type","subtype"
"2","hsa:4792","hsa:4790","PPrel","dissociation"
"21","hsa:4792","hsa:5970","PPrel","dissociation"
"3","hsa:4793","hsa:4790","PPrel","dissociation"
"4","hsa:4793","hsa:5970","PPrel","dissociation"
"5","hsa:4794","hsa:4790","PPrel","dissociation"
"6","hsa:4794","hsa:5970","PPrel","dissociation"
"7","hsa:4790","hsa:3558","GErel","expression"
"8","hsa:4790","hsa:3565","GErel","expression"
"9","hsa:4790","hsa:3567","GErel","expression"
"10","hsa:4790","hsa:3586","GErel","expression"
"11","hsa:4790","hsa:3458","GErel","expression"
"12","hsa:4790","hsa:1437","GErel","expression"
"13","hsa:4790","hsa:7124","GErel","expression"
"14","hsa:4790","hsa:1019","GErel","expression"
"15","hsa:5970","hsa:3558","GErel","expression"
"16","hsa:5970","hsa:3565","GErel","expression"
"17","hsa:5970","hsa:3567","GErel","expression"
"18","hsa:5970","hsa:3586","GErel","expression"
"19","hsa:5970","hsa:3458","GErel","expression"
"20","hsa:5970","hsa:1437","GErel","expression"
"211","hsa:5970","hsa:7124","GErel","expression"
"22","hsa:5970","hsa:1019","GErel","expression"
"23","hsa:3551","hsa:4792","PPrel","activation"
"24","hsa:3551","hsa:4792","PPrel","phosphorylation"
"25","hsa:3551","hsa:4793","PPrel","activation"
"26","hsa:3551","hsa:4793","PPrel","phosphorylation"
"27","hsa:3551","hsa:4794","PPrel","activation"
"28","hsa:3551","hsa:4794","PPrel","phosphorylation"
"29","hsa:9020","hsa:3551","PPrel","activation"
"30","hsa:9020","hsa:3551","PPrel","phosphorylation"
"31","hsa:9020","hsa:8517","PPrel","activation"
"32","hsa:9020","hsa:8517","PPrel","phosphorylation"
"33","hsa:9020","hsa:1147","PPrel","activation"
"34","hsa:9020","hsa:1147","PPrel","phosphorylation"
"35","hsa:1326","hsa:9020","PPrel","activation"
"36","hsa:1326","hsa:9020","PPrel","phosphorylation"
"37","hsa:10000","hsa:2932","PPrel","inhibition"
"38","hsa:10000","hsa:2932","PPrel","phosphorylation"
