"","from","to","type","subtype"
"2","hsa:972","hsa:972","PPrel","state change"
"18","hsa:3109","hsa:3109","PPrel","state change"
"19","hsa:3109","hsa:3111","PPrel","state change"
"20","hsa:3109","hsa:3112","PPrel","state change"
"21","hsa:3109","hsa:3113","PPrel","state change"
"22","hsa:3109","hsa:3115","PPrel","state change"
"23","hsa:3109","hsa:3117","PPrel","state change"
"24","hsa:3109","hsa:3118","PPrel","state change"
"25","hsa:3109","hsa:3119","PPrel","state change"
"26","hsa:3109","hsa:3122","PPrel","state change"
"27","hsa:3109","hsa:3123","PPrel","state change"
"30","hsa:3109","hsa:3127","PPrel","state change"
"31","hsa:3109","hsa:972","PPrel","activation"
"33","hsa:3111","hsa:3109","PPrel","state change"
"34","hsa:3111","hsa:3111","PPrel","state change"
"35","hsa:3111","hsa:3112","PPrel","state change"
"36","hsa:3111","hsa:3113","PPrel","state change"
"37","hsa:3111","hsa:3115","PPrel","state change"
"38","hsa:3111","hsa:3117","PPrel","state change"
"39","hsa:3111","hsa:3118","PPrel","state change"
"40","hsa:3111","hsa:3119","PPrel","state change"
"41","hsa:3111","hsa:3122","PPrel","state change"
"42","hsa:3111","hsa:3123","PPrel","state change"
"45","hsa:3111","hsa:3127","PPrel","state change"
"46","hsa:3111","hsa:972","PPrel","activation"
"48","hsa:3112","hsa:3109","PPrel","state change"
"49","hsa:3112","hsa:3111","PPrel","state change"
"50","hsa:3112","hsa:3112","PPrel","state change"
"51","hsa:3112","hsa:3113","PPrel","state change"
"52","hsa:3112","hsa:3115","PPrel","state change"
"53","hsa:3112","hsa:3117","PPrel","state change"
"54","hsa:3112","hsa:3118","PPrel","state change"
"55","hsa:3112","hsa:3119","PPrel","state change"
"56","hsa:3112","hsa:3122","PPrel","state change"
"57","hsa:3112","hsa:3123","PPrel","state change"
"60","hsa:3112","hsa:3127","PPrel","state change"
"61","hsa:3112","hsa:972","PPrel","activation"
"63","hsa:3113","hsa:3109","PPrel","state change"
"64","hsa:3113","hsa:3111","PPrel","state change"
"65","hsa:3113","hsa:3112","PPrel","state change"
"66","hsa:3113","hsa:3113","PPrel","state change"
"67","hsa:3113","hsa:3115","PPrel","state change"
"68","hsa:3113","hsa:3117","PPrel","state change"
"69","hsa:3113","hsa:3118","PPrel","state change"
"70","hsa:3113","hsa:3119","PPrel","state change"
"71","hsa:3113","hsa:3122","PPrel","state change"
"72","hsa:3113","hsa:3123","PPrel","state change"
"75","hsa:3113","hsa:3127","PPrel","state change"
"76","hsa:3113","hsa:972","PPrel","activation"
"78","hsa:3115","hsa:3109","PPrel","state change"
"79","hsa:3115","hsa:3111","PPrel","state change"
"80","hsa:3115","hsa:3112","PPrel","state change"
"81","hsa:3115","hsa:3113","PPrel","state change"
"82","hsa:3115","hsa:3115","PPrel","state change"
"83","hsa:3115","hsa:3117","PPrel","state change"
"84","hsa:3115","hsa:3118","PPrel","state change"
"85","hsa:3115","hsa:3119","PPrel","state change"
"86","hsa:3115","hsa:3122","PPrel","state change"
"87","hsa:3115","hsa:3123","PPrel","state change"
"90","hsa:3115","hsa:3127","PPrel","state change"
"91","hsa:3115","hsa:972","PPrel","activation"
"93","hsa:3117","hsa:3109","PPrel","state change"
"94","hsa:3117","hsa:3111","PPrel","state change"
"95","hsa:3117","hsa:3112","PPrel","state change"
"96","hsa:3117","hsa:3113","PPrel","state change"
"97","hsa:3117","hsa:3115","PPrel","state change"
"98","hsa:3117","hsa:3117","PPrel","state change"
"99","hsa:3117","hsa:3118","PPrel","state change"
"100","hsa:3117","hsa:3119","PPrel","state change"
"101","hsa:3117","hsa:3122","PPrel","state change"
"102","hsa:3117","hsa:3123","PPrel","state change"
"105","hsa:3117","hsa:3127","PPrel","state change"
"106","hsa:3117","hsa:972","PPrel","activation"
"108","hsa:3118","hsa:3109","PPrel","state change"
"109","hsa:3118","hsa:3111","PPrel","state change"
"110","hsa:3118","hsa:3112","PPrel","state change"
"111","hsa:3118","hsa:3113","PPrel","state change"
"112","hsa:3118","hsa:3115","PPrel","state change"
"113","hsa:3118","hsa:3117","PPrel","state change"
"114","hsa:3118","hsa:3118","PPrel","state change"
"115","hsa:3118","hsa:3119","PPrel","state change"
"116","hsa:3118","hsa:3122","PPrel","state change"
"117","hsa:3118","hsa:3123","PPrel","state change"
"120","hsa:3118","hsa:3127","PPrel","state change"
"121","hsa:3118","hsa:972","PPrel","activation"
"123","hsa:3119","hsa:3109","PPrel","state change"
"124","hsa:3119","hsa:3111","PPrel","state change"
"125","hsa:3119","hsa:3112","PPrel","state change"
"126","hsa:3119","hsa:3113","PPrel","state change"
"127","hsa:3119","hsa:3115","PPrel","state change"
"128","hsa:3119","hsa:3117","PPrel","state change"
"129","hsa:3119","hsa:3118","PPrel","state change"
"130","hsa:3119","hsa:3119","PPrel","state change"
"131","hsa:3119","hsa:3122","PPrel","state change"
"132","hsa:3119","hsa:3123","PPrel","state change"
"135","hsa:3119","hsa:3127","PPrel","state change"
"136","hsa:3119","hsa:972","PPrel","activation"
