"","from","to","type","subtype"
"2","hsa:2122","hsa:3065","PPrel","activation"
"21","hsa:2122","hsa:3066","PPrel","activation"
"3","hsa:2122","hsa:1487","PPrel","activation"
"4","hsa:2122","hsa:1488","PPrel","activation"
"5","hsa:861","hsa:3065","PPrel","activation"
"6","hsa:861","hsa:3066","PPrel","activation"
"7","hsa:861","hsa:1487","PPrel","activation"
"8","hsa:861","hsa:1488","PPrel","activation"
"9","hsa:25","hsa:2885","PPrel","activation"
"10","hsa:25","hsa:25759","PPrel","activation"
"11","hsa:25","hsa:25759","PPrel","phosphorylation"
"12","hsa:25","hsa:399694","PPrel","activation"
"13","hsa:25","hsa:399694","PPrel","phosphorylation"
"14","hsa:25","hsa:53358","PPrel","activation"
"15","hsa:25","hsa:53358","PPrel","phosphorylation"
"16","hsa:25","hsa:6464","PPrel","activation"
"17","hsa:25","hsa:6464","PPrel","phosphorylation"
"18","hsa:25","hsa:4609","PPrel","indirect effect"
"19","hsa:25","hsa:6776","PPrel","activation"
"20","hsa:25","hsa:6777","PPrel","activation"
"211","hsa:25","hsa:1398","PPrel","activation"
"22","hsa:25","hsa:1398","PPrel","phosphorylation"
"23","hsa:25","hsa:1399","PPrel","activation"
"24","hsa:25","hsa:1399","PPrel","phosphorylation"
"25","hsa:25","hsa:867","PPrel","activation"
"26","hsa:25","hsa:867","PPrel","phosphorylation"
"27","hsa:613","hsa:2885","PPrel","activation"
"28","hsa:613","hsa:25759","PPrel","activation"
"29","hsa:613","hsa:25759","PPrel","phosphorylation"
"30","hsa:613","hsa:399694","PPrel","activation"
"31","hsa:613","hsa:399694","PPrel","phosphorylation"
"32","hsa:613","hsa:53358","PPrel","activation"
"33","hsa:613","hsa:53358","PPrel","phosphorylation"
"34","hsa:613","hsa:6464","PPrel","activation"
"35","hsa:613","hsa:6464","PPrel","phosphorylation"
"36","hsa:613","hsa:4609","PPrel","indirect effect"
"37","hsa:613","hsa:6776","PPrel","activation"
"38","hsa:613","hsa:6777","PPrel","activation"
"39","hsa:613","hsa:1398","PPrel","activation"
"40","hsa:613","hsa:1398","PPrel","phosphorylation"
"41","hsa:613","hsa:1399","PPrel","activation"
"42","hsa:613","hsa:1399","PPrel","phosphorylation"
"43","hsa:613","hsa:867","PPrel","activation"
"44","hsa:613","hsa:867","PPrel","phosphorylation"
"46","hsa:7157","hsa:10912","PPrel","missing interaction"
"47","hsa:7157","hsa:1647","PPrel","missing interaction"
"48","hsa:7157","hsa:4616","PPrel","missing interaction"
"49","hsa:7157","hsa:581","PPrel","missing interaction"
"50","hsa:7157","hsa:578","PPrel","missing interaction"
"51","hsa:7157","hsa:1643","PPrel","missing interaction"
"52","hsa:7157","hsa:51426","PPrel","missing interaction"
