"","from","to","type","subtype"
"2","hsa:5530","hsa:4772","PPrel","dephosphorylation"
"21","hsa:5530","hsa:4773","PPrel","dephosphorylation"
"3","hsa:5530","hsa:4775","PPrel","dephosphorylation"
"4","hsa:5530","hsa:4776","PPrel","dephosphorylation"
"5","hsa:5532","hsa:4772","PPrel","dephosphorylation"
"6","hsa:5532","hsa:4773","PPrel","dephosphorylation"
"7","hsa:5532","hsa:4775","PPrel","dephosphorylation"
"8","hsa:5532","hsa:4776","PPrel","dephosphorylation"
"9","hsa:5533","hsa:4772","PPrel","dephosphorylation"
"10","hsa:5533","hsa:4773","PPrel","dephosphorylation"
"11","hsa:5533","hsa:4775","PPrel","dephosphorylation"
"12","hsa:5533","hsa:4776","PPrel","dephosphorylation"
"13","hsa:5534","hsa:4772","PPrel","dephosphorylation"
"14","hsa:5534","hsa:4773","PPrel","dephosphorylation"
"15","hsa:5534","hsa:4775","PPrel","dephosphorylation"
"16","hsa:5534","hsa:4776","PPrel","dephosphorylation"
"211","hsa:23236","hsa:815","PPrel","compound"
"22","hsa:23236","hsa:816","PPrel","compound"
"23","hsa:23236","hsa:817","PPrel","compound"
"24","hsa:23236","hsa:818","PPrel","compound"
"25","hsa:23236","hsa:5530","PPrel","compound"
"26","hsa:23236","hsa:5532","PPrel","compound"
"27","hsa:23236","hsa:5533","PPrel","compound"
"28","hsa:23236","hsa:5534","PPrel","compound"
"30","hsa:23236","hsa:5578","PPrel","compound"
"31","hsa:23236","hsa:5579","PPrel","compound"
"32","hsa:23236","hsa:5582","PPrel","compound"
"33","hsa:5330","hsa:815","PPrel","compound"
"34","hsa:5330","hsa:816","PPrel","compound"
"35","hsa:5330","hsa:817","PPrel","compound"
"36","hsa:5330","hsa:818","PPrel","compound"
"37","hsa:5330","hsa:5530","PPrel","compound"
"38","hsa:5330","hsa:5532","PPrel","compound"
"39","hsa:5330","hsa:5533","PPrel","compound"
"40","hsa:5330","hsa:5534","PPrel","compound"
"42","hsa:5330","hsa:5578","PPrel","compound"
"43","hsa:5330","hsa:5579","PPrel","compound"
"44","hsa:5330","hsa:5582","PPrel","compound"
"45","hsa:5331","hsa:815","PPrel","compound"
"46","hsa:5331","hsa:816","PPrel","compound"
"47","hsa:5331","hsa:817","PPrel","compound"
"48","hsa:5331","hsa:818","PPrel","compound"
"49","hsa:5331","hsa:5530","PPrel","compound"
"50","hsa:5331","hsa:5532","PPrel","compound"
"51","hsa:5331","hsa:5533","PPrel","compound"
"52","hsa:5331","hsa:5534","PPrel","compound"
"54","hsa:5331","hsa:5578","PPrel","compound"
"55","hsa:5331","hsa:5579","PPrel","compound"
"56","hsa:5331","hsa:5582","PPrel","compound"
"57","hsa:5332","hsa:815","PPrel","compound"
"58","hsa:5332","hsa:816","PPrel","compound"
"59","hsa:5332","hsa:817","PPrel","compound"
"60","hsa:5332","hsa:818","PPrel","compound"
"61","hsa:5332","hsa:5530","PPrel","compound"
"62","hsa:5332","hsa:5532","PPrel","compound"
"63","hsa:5332","hsa:5533","PPrel","compound"
"64","hsa:5332","hsa:5534","PPrel","compound"
"66","hsa:5332","hsa:5578","PPrel","compound"
"67","hsa:5332","hsa:5579","PPrel","compound"
"68","hsa:5332","hsa:5582","PPrel","compound"
"69","hsa:11211","hsa:1855","PPrel","indirect effect"
"70","hsa:11211","hsa:1856","PPrel","indirect effect"
"72","hsa:11211","hsa:23236","PPrel","indirect effect"
"73","hsa:11211","hsa:5330","PPrel","indirect effect"
"74","hsa:11211","hsa:5331","PPrel","indirect effect"
"75","hsa:11211","hsa:5332","PPrel","indirect effect"
"76","hsa:11211","hsa:2239","PPrel","binding/association"
"77","hsa:11211","hsa:4919","PPrel","binding/association"
"78","hsa:11211","hsa:4920","PPrel","binding/association"
"79","hsa:11211","hsa:6259","PPrel","binding/association"
"80","hsa:2535","hsa:1855","PPrel","indirect effect"
"81","hsa:2535","hsa:1856","PPrel","indirect effect"
"83","hsa:2535","hsa:23236","PPrel","indirect effect"
"84","hsa:2535","hsa:5330","PPrel","indirect effect"
"85","hsa:2535","hsa:5331","PPrel","indirect effect"
"86","hsa:2535","hsa:5332","PPrel","indirect effect"
"87","hsa:2535","hsa:2239","PPrel","binding/association"
"88","hsa:2535","hsa:4919","PPrel","binding/association"
"89","hsa:2535","hsa:4920","PPrel","binding/association"
"90","hsa:2535","hsa:6259","PPrel","binding/association"
"91","hsa:7855","hsa:1855","PPrel","indirect effect"
"92","hsa:7855","hsa:1856","PPrel","indirect effect"
"94","hsa:7855","hsa:23236","PPrel","indirect effect"
"95","hsa:7855","hsa:5330","PPrel","indirect effect"
"96","hsa:7855","hsa:5331","PPrel","indirect effect"
"97","hsa:7855","hsa:5332","PPrel","indirect effect"
"98","hsa:7855","hsa:2239","PPrel","binding/association"
"99","hsa:7855","hsa:4919","PPrel","binding/association"
"100","hsa:7855","hsa:4920","PPrel","binding/association"
"101","hsa:7855","hsa:6259","PPrel","binding/association"
"102","hsa:7976","hsa:1855","PPrel","indirect effect"
"103","hsa:7976","hsa:1856","PPrel","indirect effect"
"105","hsa:7976","hsa:23236","PPrel","indirect effect"
"106","hsa:7976","hsa:5330","PPrel","indirect effect"
"107","hsa:7976","hsa:5331","PPrel","indirect effect"
"108","hsa:7976","hsa:5332","PPrel","indirect effect"
"109","hsa:7976","hsa:2239","PPrel","binding/association"
"110","hsa:7976","hsa:4919","PPrel","binding/association"
"111","hsa:7976","hsa:4920","PPrel","binding/association"
"112","hsa:7976","hsa:6259","PPrel","binding/association"
"113","hsa:8321","hsa:1855","PPrel","indirect effect"
"114","hsa:8321","hsa:1856","PPrel","indirect effect"
"116","hsa:8321","hsa:23236","PPrel","indirect effect"
"117","hsa:8321","hsa:5330","PPrel","indirect effect"
"118","hsa:8321","hsa:5331","PPrel","indirect effect"
"119","hsa:8321","hsa:5332","PPrel","indirect effect"
"120","hsa:8321","hsa:2239","PPrel","binding/association"
"121","hsa:8321","hsa:4919","PPrel","binding/association"
"122","hsa:8321","hsa:4920","PPrel","binding/association"
"123","hsa:8321","hsa:6259","PPrel","binding/association"
"124","hsa:8322","hsa:1855","PPrel","indirect effect"
"125","hsa:8322","hsa:1856","PPrel","indirect effect"
"127","hsa:8322","hsa:23236","PPrel","indirect effect"
"128","hsa:8322","hsa:5330","PPrel","indirect effect"
"129","hsa:8322","hsa:5331","PPrel","indirect effect"
"130","hsa:8322","hsa:5332","PPrel","indirect effect"
"131","hsa:8322","hsa:2239","PPrel","binding/association"
"132","hsa:8322","hsa:4919","PPrel","binding/association"
"133","hsa:8322","hsa:4920","PPrel","binding/association"
"134","hsa:8322","hsa:6259","PPrel","binding/association"
"135","hsa:8323","hsa:1855","PPrel","indirect effect"
"136","hsa:8323","hsa:1856","PPrel","indirect effect"
"138","hsa:8323","hsa:23236","PPrel","indirect effect"
"139","hsa:8323","hsa:5330","PPrel","indirect effect"
"140","hsa:8323","hsa:5331","PPrel","indirect effect"
"141","hsa:8323","hsa:5332","PPrel","indirect effect"
"142","hsa:8323","hsa:2239","PPrel","binding/association"
"143","hsa:8323","hsa:4919","PPrel","binding/association"
"144","hsa:8323","hsa:4920","PPrel","binding/association"
"145","hsa:8323","hsa:6259","PPrel","binding/association"
"146","hsa:8324","hsa:1855","PPrel","indirect effect"
"147","hsa:8324","hsa:1856","PPrel","indirect effect"
"149","hsa:8324","hsa:23236","PPrel","indirect effect"
"150","hsa:8324","hsa:5330","PPrel","indirect effect"
"151","hsa:8324","hsa:5331","PPrel","indirect effect"
"152","hsa:8324","hsa:5332","PPrel","indirect effect"
"153","hsa:8324","hsa:2239","PPrel","binding/association"
"154","hsa:8324","hsa:4919","PPrel","binding/association"
"155","hsa:8324","hsa:4920","PPrel","binding/association"
"156","hsa:8324","hsa:6259","PPrel","binding/association"
"157","hsa:8325","hsa:1855","PPrel","indirect effect"
"158","hsa:8325","hsa:1856","PPrel","indirect effect"
"160","hsa:8325","hsa:23236","PPrel","indirect effect"
"161","hsa:8325","hsa:5330","PPrel","indirect effect"
"162","hsa:8325","hsa:5331","PPrel","indirect effect"
"163","hsa:8325","hsa:5332","PPrel","indirect effect"
"164","hsa:8325","hsa:2239","PPrel","binding/association"
"165","hsa:8325","hsa:4919","PPrel","binding/association"
"166","hsa:8325","hsa:4920","PPrel","binding/association"
"167","hsa:8325","hsa:6259","PPrel","binding/association"
"168","hsa:8326","hsa:1855","PPrel","indirect effect"
"169","hsa:8326","hsa:1856","PPrel","indirect effect"
"171","hsa:8326","hsa:23236","PPrel","indirect effect"
"172","hsa:8326","hsa:5330","PPrel","indirect effect"
"173","hsa:8326","hsa:5331","PPrel","indirect effect"
"174","hsa:8326","hsa:5332","PPrel","indirect effect"
"175","hsa:8326","hsa:2239","PPrel","binding/association"
"176","hsa:8326","hsa:4919","PPrel","binding/association"
"177","hsa:8326","hsa:4920","PPrel","binding/association"
"178","hsa:8326","hsa:6259","PPrel","binding/association"
"179","hsa:7474","hsa:11211","PPrel","activation"
"180","hsa:7474","hsa:2535","PPrel","activation"
"181","hsa:7474","hsa:7855","PPrel","activation"
"182","hsa:7474","hsa:7976","PPrel","activation"
"183","hsa:7474","hsa:8321","PPrel","activation"
"184","hsa:7474","hsa:8322","PPrel","activation"
"185","hsa:7474","hsa:8323","PPrel","activation"
"186","hsa:7474","hsa:8324","PPrel","activation"
"187","hsa:7474","hsa:8325","PPrel","activation"
"188","hsa:7474","hsa:8326","PPrel","activation"
"189","hsa:7474","hsa:4040","PPrel","activation"
"190","hsa:7474","hsa:4041","PPrel","activation"
"191","hsa:81029","hsa:11211","PPrel","activation"
"192","hsa:81029","hsa:2535","PPrel","activation"
"193","hsa:81029","hsa:7855","PPrel","activation"
"194","hsa:81029","hsa:7976","PPrel","activation"
"195","hsa:81029","hsa:8321","PPrel","activation"
"196","hsa:81029","hsa:8322","PPrel","activation"
"197","hsa:81029","hsa:8323","PPrel","activation"
"198","hsa:81029","hsa:8324","PPrel","activation"
"199","hsa:81029","hsa:8325","PPrel","activation"
"200","hsa:81029","hsa:8326","PPrel","activation"
"201","hsa:81029","hsa:4040","PPrel","activation"
"202","hsa:81029","hsa:4041","PPrel","activation"
"203","hsa:5879","hsa:5599","PPrel","activation"
"204","hsa:5879","hsa:5601","PPrel","activation"
"205","hsa:5879","hsa:5602","PPrel","activation"
"209","hsa:5881","hsa:5599","PPrel","activation"
"210","hsa:5881","hsa:5601","PPrel","activation"
"2111","hsa:5881","hsa:5602","PPrel","activation"
"212","hsa:387","hsa:5599","PPrel","indirect effect"
"213","hsa:387","hsa:5601","PPrel","indirect effect"
"214","hsa:387","hsa:5602","PPrel","indirect effect"
"215","hsa:387","hsa:23002","PPrel","dissociation"
"216","hsa:387","hsa:23500","PPrel","dissociation"
"217","hsa:387","hsa:9475","PPrel","activation"
"218","hsa:23002","hsa:1855","PPrel","binding/association"
"219","hsa:23002","hsa:1856","PPrel","binding/association"
"221","hsa:23500","hsa:1855","PPrel","binding/association"
"222","hsa:23500","hsa:1856","PPrel","binding/association"
"224","hsa:1855","hsa:5879","PPrel","indirect effect"
"226","hsa:1855","hsa:5881","PPrel","indirect effect"
"227","hsa:1855","hsa:2932","PPrel","inhibition"
"228","hsa:1855","hsa:1457","PPrel","binding/association"
"229","hsa:1855","hsa:1459","PPrel","binding/association"
"232","hsa:1855","hsa:57216","PPrel","binding/association"
"233","hsa:1855","hsa:81839","PPrel","binding/association"
"234","hsa:1855","hsa:144165","PPrel","binding/association"
"235","hsa:1855","hsa:166336","PPrel","binding/association"
"236","hsa:1855","hsa:29964","PPrel","binding/association"
"237","hsa:1855","hsa:4007","PPrel","binding/association"
"238","hsa:1856","hsa:5879","PPrel","indirect effect"
"240","hsa:1856","hsa:5881","PPrel","indirect effect"
"241","hsa:1856","hsa:2932","PPrel","inhibition"
"242","hsa:1856","hsa:1457","PPrel","binding/association"
"243","hsa:1856","hsa:1459","PPrel","binding/association"
"246","hsa:1856","hsa:57216","PPrel","binding/association"
"247","hsa:1856","hsa:81839","PPrel","binding/association"
"248","hsa:1856","hsa:144165","PPrel","binding/association"
"249","hsa:1856","hsa:166336","PPrel","binding/association"
"250","hsa:1856","hsa:29964","PPrel","binding/association"
"251","hsa:1856","hsa:4007","PPrel","binding/association"
"266","hsa:144165","hsa:57216","PPrel","binding/association"
"267","hsa:144165","hsa:81839","PPrel","binding/association"
"268","hsa:166336","hsa:57216","PPrel","binding/association"
"269","hsa:166336","hsa:81839","PPrel","binding/association"
"270","hsa:29964","hsa:57216","PPrel","binding/association"
"271","hsa:29964","hsa:81839","PPrel","binding/association"
"272","hsa:4007","hsa:57216","PPrel","binding/association"
"273","hsa:4007","hsa:81839","PPrel","binding/association"
"274","hsa:7481","hsa:11211","PPrel","activation"
"275","hsa:7481","hsa:2535","PPrel","activation"
"276","hsa:7481","hsa:7855","PPrel","activation"
"277","hsa:7481","hsa:7976","PPrel","activation"
"278","hsa:7481","hsa:8321","PPrel","activation"
"279","hsa:7481","hsa:8322","PPrel","activation"
"280","hsa:7481","hsa:8323","PPrel","activation"
"281","hsa:7481","hsa:8324","PPrel","activation"
"282","hsa:7481","hsa:8325","PPrel","activation"
"283","hsa:7481","hsa:8326","PPrel","activation"
"284","hsa:7481","hsa:4040","PPrel","activation"
"285","hsa:7481","hsa:4041","PPrel","activation"
"290","hsa:7088","hsa:51176","PPrel","inhibition"
"291","hsa:7088","hsa:6932","PPrel","inhibition"
"292","hsa:7088","hsa:6934","PPrel","inhibition"
"293","hsa:7088","hsa:83439","PPrel","inhibition"
"294","hsa:7089","hsa:51176","PPrel","inhibition"
"295","hsa:7089","hsa:6932","PPrel","inhibition"
"296","hsa:7089","hsa:6934","PPrel","inhibition"
"297","hsa:7089","hsa:83439","PPrel","inhibition"
"298","hsa:7090","hsa:51176","PPrel","inhibition"
"299","hsa:7090","hsa:6932","PPrel","inhibition"
"300","hsa:7090","hsa:6934","PPrel","inhibition"
"301","hsa:7090","hsa:83439","PPrel","inhibition"
"302","hsa:7091","hsa:51176","PPrel","inhibition"
"303","hsa:7091","hsa:6932","PPrel","inhibition"
"304","hsa:7091","hsa:6934","PPrel","inhibition"
"305","hsa:7091","hsa:83439","PPrel","inhibition"
"306","hsa:79816","hsa:51176","PPrel","inhibition"
"307","hsa:79816","hsa:6932","PPrel","inhibition"
"308","hsa:79816","hsa:6934","PPrel","inhibition"
"309","hsa:79816","hsa:83439","PPrel","inhibition"
"310","hsa:1487","hsa:51176","PPrel","inhibition"
"311","hsa:1487","hsa:6932","PPrel","inhibition"
"312","hsa:1487","hsa:6934","PPrel","inhibition"
"313","hsa:1487","hsa:83439","PPrel","inhibition"
"314","hsa:1488","hsa:51176","PPrel","inhibition"
"315","hsa:1488","hsa:6932","PPrel","inhibition"
"316","hsa:1488","hsa:6934","PPrel","inhibition"
"317","hsa:1488","hsa:83439","PPrel","inhibition"
"318","hsa:64321","hsa:51176","PPrel","inhibition"
"319","hsa:64321","hsa:6932","PPrel","inhibition"
"320","hsa:64321","hsa:6934","PPrel","inhibition"
"321","hsa:64321","hsa:83439","PPrel","inhibition"
"322","hsa:4089","hsa:51176","PPrel","activation"
"323","hsa:4089","hsa:6932","PPrel","activation"
"324","hsa:4089","hsa:6934","PPrel","activation"
"325","hsa:4089","hsa:83439","PPrel","activation"
"326","hsa:51176","hsa:4609","GErel","expression"
"327","hsa:51176","hsa:3725","GErel","expression"
"328","hsa:51176","hsa:8061","GErel","expression"
"329","hsa:51176","hsa:595","GErel","expression"
"330","hsa:51176","hsa:894","GErel","expression"
"331","hsa:51176","hsa:896","GErel","expression"
"332","hsa:51176","hsa:5467","GErel","expression"
"333","hsa:51176","hsa:4316","GErel","expression"
"334","hsa:6932","hsa:4609","GErel","expression"
"335","hsa:6932","hsa:3725","GErel","expression"
"336","hsa:6932","hsa:8061","GErel","expression"
"337","hsa:6932","hsa:595","GErel","expression"
"338","hsa:6932","hsa:894","GErel","expression"
"339","hsa:6932","hsa:896","GErel","expression"
"340","hsa:6932","hsa:5467","GErel","expression"
"341","hsa:6932","hsa:4316","GErel","expression"
"342","hsa:6934","hsa:4609","GErel","expression"
"343","hsa:6934","hsa:3725","GErel","expression"
"344","hsa:6934","hsa:8061","GErel","expression"
"345","hsa:6934","hsa:595","GErel","expression"
"346","hsa:6934","hsa:894","GErel","expression"
"347","hsa:6934","hsa:896","GErel","expression"
"348","hsa:6934","hsa:5467","GErel","expression"
"349","hsa:6934","hsa:4316","GErel","expression"
"350","hsa:83439","hsa:4609","GErel","expression"
"351","hsa:83439","hsa:3725","GErel","expression"
"352","hsa:83439","hsa:8061","GErel","expression"
"353","hsa:83439","hsa:595","GErel","expression"
"354","hsa:83439","hsa:894","GErel","expression"
"355","hsa:83439","hsa:896","GErel","expression"
"356","hsa:83439","hsa:5467","GErel","expression"
"357","hsa:83439","hsa:4316","GErel","expression"
"358","hsa:1387","hsa:51176","PPrel","binding/association"
"359","hsa:1387","hsa:6932","PPrel","binding/association"
"360","hsa:1387","hsa:6934","PPrel","binding/association"
"361","hsa:1387","hsa:83439","PPrel","binding/association"
"362","hsa:2033","hsa:51176","PPrel","binding/association"
"363","hsa:2033","hsa:6932","PPrel","binding/association"
"364","hsa:2033","hsa:6934","PPrel","binding/association"
"365","hsa:2033","hsa:83439","PPrel","binding/association"
"366","hsa:8607","hsa:51176","PPrel","binding/association"
"367","hsa:8607","hsa:6932","PPrel","binding/association"
"368","hsa:8607","hsa:6934","PPrel","binding/association"
"369","hsa:8607","hsa:83439","PPrel","binding/association"
"370","hsa:8607","hsa:1499","PPrel","binding/association"
"371","hsa:57680","hsa:1499","PPrel","inhibition"
"372","hsa:56998","hsa:1499","PPrel","inhibition"
"373","hsa:51701","hsa:51176","PPrel","inhibition"
"374","hsa:51701","hsa:51176","PPrel","phosphorylation"
"375","hsa:51701","hsa:6932","PPrel","inhibition"
"376","hsa:51701","hsa:6932","PPrel","phosphorylation"
"377","hsa:51701","hsa:6934","PPrel","inhibition"
"378","hsa:51701","hsa:6934","PPrel","phosphorylation"
"379","hsa:51701","hsa:83439","PPrel","inhibition"
"380","hsa:51701","hsa:83439","PPrel","phosphorylation"
"381","hsa:6885","hsa:51701","PPrel","phosphorylation"
"382","hsa:122011","hsa:8312","PPrel","binding/association"
"383","hsa:122011","hsa:8313","PPrel","binding/association"
"384","hsa:122011","hsa:1499","PPrel","binding/association"
"385","hsa:1452","hsa:8312","PPrel","binding/association"
"386","hsa:1452","hsa:8313","PPrel","binding/association"
"387","hsa:1452","hsa:1499","PPrel","binding/association"
"388","hsa:8454","hsa:9978","PPrel","binding/association"
"389","hsa:6500","hsa:6907","PPrel","binding/association"
"390","hsa:6500","hsa:79718","PPrel","binding/association"
"391","hsa:6500","hsa:90665","PPrel","binding/association"
"392","hsa:6500","hsa:8454","PPrel","binding/association"
"393","hsa:23291","hsa:1499","PPrel","ubiquitination"
"394","hsa:23291","hsa:6500","PPrel","binding/association"
"395","hsa:8945","hsa:1499","PPrel","ubiquitination"
"396","hsa:8945","hsa:6500","PPrel","binding/association"
"397","hsa:6907","hsa:10297","PPrel","binding/association"
"399","hsa:6907","hsa:1499","PPrel","ubiquitination"
"400","hsa:79718","hsa:10297","PPrel","binding/association"
"402","hsa:79718","hsa:1499","PPrel","ubiquitination"
"403","hsa:90665","hsa:10297","PPrel","binding/association"
"405","hsa:90665","hsa:1499","PPrel","ubiquitination"
"406","hsa:27101","hsa:6500","PPrel","binding/association"
"407","hsa:10297","hsa:1499","PPrel","binding/association"
"408","hsa:10297","hsa:1855","PPrel","binding/association"
"409","hsa:10297","hsa:1856","PPrel","binding/association"
"411","hsa:10297","hsa:6500","PPrel","binding/association"
"417","hsa:6477","hsa:27101","PPrel","binding/association"
"418","hsa:6477","hsa:1499","PPrel","binding/association"
"419","hsa:85407","hsa:1855","PPrel","activation"
"420","hsa:85407","hsa:1856","PPrel","activation"
"422","hsa:85409","hsa:1855","PPrel","activation"
"423","hsa:85409","hsa:1856","PPrel","activation"
"425","hsa:7157","hsa:6477","PPrel","indirect effect"
"427","hsa:8312","hsa:1454","PPrel","binding/association"
"428","hsa:8312","hsa:1855","PPrel","binding/association"
"429","hsa:8312","hsa:1856","PPrel","binding/association"
"431","hsa:8312","hsa:2932","PPrel","binding/association"
"432","hsa:8312","hsa:10297","PPrel","binding/association"
"434","hsa:8312","hsa:1499","PPrel","binding/association"
"436","hsa:8313","hsa:1454","PPrel","binding/association"
"437","hsa:8313","hsa:1855","PPrel","binding/association"
"438","hsa:8313","hsa:1856","PPrel","binding/association"
"440","hsa:8313","hsa:2932","PPrel","binding/association"
"441","hsa:8313","hsa:10297","PPrel","binding/association"
"443","hsa:8313","hsa:1499","PPrel","binding/association"
"444","hsa:1499","hsa:51176","PPrel","activation"
"445","hsa:1499","hsa:6932","PPrel","activation"
"446","hsa:1499","hsa:6934","PPrel","activation"
"447","hsa:1499","hsa:83439","PPrel","activation"
"448","hsa:5566","hsa:5663","PPrel","binding/association"
"449","hsa:5566","hsa:2932","PPrel","inhibition"
"450","hsa:5566","hsa:1499","PPrel","phosphorylation"
"451","hsa:5567","hsa:5663","PPrel","binding/association"
"452","hsa:5567","hsa:2932","PPrel","inhibition"
"453","hsa:5567","hsa:1499","PPrel","phosphorylation"
"454","hsa:5568","hsa:5663","PPrel","binding/association"
"455","hsa:5568","hsa:2932","PPrel","inhibition"
"456","hsa:5568","hsa:1499","PPrel","phosphorylation"
"457","hsa:5663","hsa:1499","PPrel","activation"
"458","hsa:2932","hsa:10023","PPrel","binding/association"
"459","hsa:2932","hsa:23401","PPrel","binding/association"
"460","hsa:2932","hsa:1499","PPrel","inhibition"
"461","hsa:2932","hsa:1499","PPrel","phosphorylation"
"462","hsa:10023","hsa:1855","PPrel","binding/association"
"463","hsa:10023","hsa:1856","PPrel","binding/association"
"465","hsa:23401","hsa:1855","PPrel","binding/association"
"466","hsa:23401","hsa:1856","PPrel","binding/association"
"468","hsa:59343","hsa:1855","PPrel","inhibition"
"469","hsa:59343","hsa:1856","PPrel","inhibition"
"471","hsa:80319","hsa:1855","PPrel","inhibition"
"472","hsa:80319","hsa:1856","PPrel","inhibition"
"474","hsa:22943","hsa:4040","PPrel","inhibition"
"475","hsa:22943","hsa:4041","PPrel","inhibition"
"476","hsa:27121","hsa:4040","PPrel","inhibition"
"477","hsa:27121","hsa:4041","PPrel","inhibition"
"478","hsa:27123","hsa:4040","PPrel","inhibition"
"479","hsa:27123","hsa:4041","PPrel","inhibition"
"480","hsa:11197","hsa:51384","PPrel","inhibition"
"481","hsa:11197","hsa:54361","PPrel","inhibition"
"482","hsa:11197","hsa:7471","PPrel","inhibition"
"483","hsa:11197","hsa:7472","PPrel","inhibition"
"484","hsa:11197","hsa:7473","PPrel","inhibition"
"485","hsa:11197","hsa:7474","PPrel","inhibition"
"486","hsa:11197","hsa:7475","PPrel","inhibition"
"487","hsa:11197","hsa:7476","PPrel","inhibition"
"488","hsa:11197","hsa:7477","PPrel","inhibition"
"489","hsa:11197","hsa:7478","PPrel","inhibition"
"490","hsa:11197","hsa:7479","PPrel","inhibition"
"491","hsa:11197","hsa:7480","PPrel","inhibition"
"492","hsa:11197","hsa:7481","PPrel","inhibition"
"493","hsa:11197","hsa:7482","PPrel","inhibition"
"494","hsa:11197","hsa:7483","PPrel","inhibition"
"495","hsa:11197","hsa:7484","PPrel","inhibition"
"496","hsa:11197","hsa:80326","PPrel","inhibition"
"497","hsa:11197","hsa:81029","PPrel","inhibition"
"498","hsa:11197","hsa:89780","PPrel","inhibition"
"499","hsa:9350","hsa:51384","PPrel","inhibition"
"500","hsa:9350","hsa:54361","PPrel","inhibition"
"501","hsa:9350","hsa:7471","PPrel","inhibition"
"502","hsa:9350","hsa:7472","PPrel","inhibition"
"503","hsa:9350","hsa:7473","PPrel","inhibition"
"504","hsa:9350","hsa:7474","PPrel","inhibition"
"505","hsa:9350","hsa:7475","PPrel","inhibition"
"506","hsa:9350","hsa:7476","PPrel","inhibition"
"507","hsa:9350","hsa:7477","PPrel","inhibition"
"508","hsa:9350","hsa:7478","PPrel","inhibition"
"509","hsa:9350","hsa:7479","PPrel","inhibition"
"510","hsa:9350","hsa:7480","PPrel","inhibition"
"511","hsa:9350","hsa:7481","PPrel","inhibition"
"512","hsa:9350","hsa:7482","PPrel","inhibition"
"513","hsa:9350","hsa:7483","PPrel","inhibition"
"514","hsa:9350","hsa:7484","PPrel","inhibition"
"515","hsa:9350","hsa:80326","PPrel","inhibition"
"516","hsa:9350","hsa:81029","PPrel","inhibition"
"517","hsa:9350","hsa:89780","PPrel","inhibition"
"518","hsa:4040","hsa:11211","PPrel","binding/association"
"519","hsa:4040","hsa:2535","PPrel","binding/association"
"520","hsa:4040","hsa:7855","PPrel","binding/association"
"521","hsa:4040","hsa:7976","PPrel","binding/association"
"522","hsa:4040","hsa:8321","PPrel","binding/association"
"523","hsa:4040","hsa:8322","PPrel","binding/association"
"524","hsa:4040","hsa:8323","PPrel","binding/association"
"525","hsa:4040","hsa:8324","PPrel","binding/association"
"526","hsa:4040","hsa:8325","PPrel","binding/association"
"527","hsa:4040","hsa:8326","PPrel","binding/association"
"528","hsa:4041","hsa:11211","PPrel","binding/association"
"529","hsa:4041","hsa:2535","PPrel","binding/association"
"530","hsa:4041","hsa:7855","PPrel","binding/association"
"531","hsa:4041","hsa:7976","PPrel","binding/association"
"532","hsa:4041","hsa:8321","PPrel","binding/association"
"533","hsa:4041","hsa:8322","PPrel","binding/association"
"534","hsa:4041","hsa:8323","PPrel","binding/association"
"535","hsa:4041","hsa:8324","PPrel","binding/association"
"536","hsa:4041","hsa:8325","PPrel","binding/association"
"537","hsa:4041","hsa:8326","PPrel","binding/association"
"538","hsa:6422","hsa:51384","PPrel","inhibition"
"539","hsa:6422","hsa:54361","PPrel","inhibition"
"540","hsa:6422","hsa:7471","PPrel","inhibition"
"541","hsa:6422","hsa:7472","PPrel","inhibition"
"542","hsa:6422","hsa:7473","PPrel","inhibition"
"543","hsa:6422","hsa:7474","PPrel","inhibition"
"544","hsa:6422","hsa:7475","PPrel","inhibition"
"545","hsa:6422","hsa:7476","PPrel","inhibition"
"546","hsa:6422","hsa:7477","PPrel","inhibition"
"547","hsa:6422","hsa:7478","PPrel","inhibition"
"548","hsa:6422","hsa:7479","PPrel","inhibition"
"549","hsa:6422","hsa:7480","PPrel","inhibition"
"550","hsa:6422","hsa:7481","PPrel","inhibition"
"551","hsa:6422","hsa:7482","PPrel","inhibition"
