"","from","to","type","subtype"
"2","hsa:2778","hsa:109","PPrel","activation"
"3","hsa:2778","hsa:115","PPrel","activation"
"4","hsa:3784","hsa:5566","PPrel","compound"
"5","hsa:3784","hsa:5566","PPrel","activation"
"6","hsa:3784","hsa:5566","PPrel","phosphorylation"
"7","hsa:3784","hsa:5567","PPrel","compound"
"8","hsa:3784","hsa:5567","PPrel","activation"
"9","hsa:3784","hsa:5567","PPrel","phosphorylation"
"10","hsa:3784","hsa:5568","PPrel","compound"
"11","hsa:3784","hsa:5568","PPrel","activation"
"12","hsa:3784","hsa:5568","PPrel","phosphorylation"
"13","hsa:3784","hsa:6558","PPrel","compound"
"14","hsa:3784","hsa:6558","PPrel","activation"
"15","hsa:3784","hsa:6558","PPrel","phosphorylation"
"16","hsa:3784","hsa:109","PPrel","compound"
"17","hsa:3784","hsa:109","PPrel","activation"
"18","hsa:3784","hsa:109","PPrel","phosphorylation"
"19","hsa:3784","hsa:115","PPrel","compound"
"20","hsa:3784","hsa:115","PPrel","activation"
"21","hsa:3784","hsa:115","PPrel","phosphorylation"
"22","hsa:5578","hsa:5335","PPrel","compound"
"23","hsa:5578","hsa:5335","PPrel","activation"
"24","hsa:5578","hsa:5335","PPrel","phosphorylation"
"25","hsa:5578","hsa:5336","PPrel","compound"
"26","hsa:5578","hsa:5336","PPrel","activation"
"27","hsa:5578","hsa:5336","PPrel","phosphorylation"
"28","hsa:5578","hsa:60","PPrel","activation"
"29","hsa:5578","hsa:60","PPrel","phosphorylation"
"30","hsa:5578","hsa:71","PPrel","activation"
"31","hsa:5578","hsa:71","PPrel","phosphorylation"
"32","hsa:6558","hsa:5566","PPrel","compound"
"33","hsa:6558","hsa:5566","PPrel","activation"
"34","hsa:6558","hsa:5566","PPrel","phosphorylation"
"35","hsa:6558","hsa:5567","PPrel","compound"
"36","hsa:6558","hsa:5567","PPrel","activation"
"37","hsa:6558","hsa:5567","PPrel","phosphorylation"
"38","hsa:6558","hsa:5568","PPrel","compound"
"39","hsa:6558","hsa:5568","PPrel","activation"
"40","hsa:6558","hsa:5568","PPrel","phosphorylation"
"41","hsa:6558","hsa:109","PPrel","compound"
"42","hsa:6558","hsa:109","PPrel","activation"
"43","hsa:6558","hsa:109","PPrel","phosphorylation"
"44","hsa:6558","hsa:115","PPrel","compound"
"45","hsa:6558","hsa:115","PPrel","activation"
"46","hsa:6558","hsa:115","PPrel","phosphorylation"
"47","hsa:5566","hsa:109","PPrel","compound"
"48","hsa:5566","hsa:109","PPrel","activation"
"49","hsa:5566","hsa:109","PPrel","phosphorylation"
"50","hsa:5566","hsa:115","PPrel","compound"
"51","hsa:5566","hsa:115","PPrel","activation"
"52","hsa:5566","hsa:115","PPrel","phosphorylation"
"53","hsa:5566","hsa:1080","PPrel","activation"
"54","hsa:5566","hsa:1080","PPrel","phosphorylation"
"55","hsa:5567","hsa:109","PPrel","compound"
"56","hsa:5567","hsa:109","PPrel","activation"
"57","hsa:5567","hsa:109","PPrel","phosphorylation"
"58","hsa:5567","hsa:115","PPrel","compound"
"59","hsa:5567","hsa:115","PPrel","activation"
"60","hsa:5567","hsa:115","PPrel","phosphorylation"
"61","hsa:5567","hsa:1080","PPrel","activation"
"62","hsa:5567","hsa:1080","PPrel","phosphorylation"
"63","hsa:5568","hsa:109","PPrel","compound"
"64","hsa:5568","hsa:109","PPrel","activation"
"65","hsa:5568","hsa:109","PPrel","phosphorylation"
"66","hsa:5568","hsa:115","PPrel","compound"
"67","hsa:5568","hsa:115","PPrel","activation"
"68","hsa:5568","hsa:115","PPrel","phosphorylation"
"69","hsa:5568","hsa:1080","PPrel","activation"
"70","hsa:5568","hsa:1080","PPrel","phosphorylation"
