"","from","to","type","subtype"
"2","hsa:2990","hsa:10720","ECrel","compound"
"21","hsa:2990","hsa:10941","ECrel","compound"
"3","hsa:2990","hsa:54490","ECrel","compound"
"14","hsa:2990","hsa:7363","ECrel","compound"
"15","hsa:2990","hsa:7364","ECrel","compound"
"16","hsa:2990","hsa:7365","ECrel","compound"
"17","hsa:2990","hsa:7366","ECrel","compound"
"18","hsa:2990","hsa:7367","ECrel","compound"
"19","hsa:2990","hsa:79799","ECrel","compound"
"20","hsa:2990","hsa:10327","ECrel","compound"
"211","hsa:9365","hsa:10720","ECrel","compound"
"22","hsa:9365","hsa:10941","ECrel","compound"
"23","hsa:9365","hsa:54490","ECrel","compound"
"34","hsa:9365","hsa:7363","ECrel","compound"
"35","hsa:9365","hsa:7364","ECrel","compound"
"36","hsa:9365","hsa:7365","ECrel","compound"
"37","hsa:9365","hsa:7366","ECrel","compound"
"38","hsa:9365","hsa:7367","ECrel","compound"
"39","hsa:9365","hsa:79799","ECrel","compound"
"40","hsa:9365","hsa:10327","ECrel","compound"
"41","hsa:6120","hsa:9942","ECrel","compound"
"46","hsa:51181","hsa:57016","ECrel","compound"
"47","hsa:7360","hsa:7358","ECrel","compound"
"48","hsa:10720","hsa:7358","ECrel","compound"
"49","hsa:10941","hsa:7358","ECrel","compound"
"50","hsa:54490","hsa:7358","ECrel","compound"
"61","hsa:7363","hsa:7358","ECrel","compound"
"62","hsa:7364","hsa:7358","ECrel","compound"
"63","hsa:7365","hsa:7358","ECrel","compound"
"64","hsa:7366","hsa:7358","ECrel","compound"
"65","hsa:7367","hsa:7358","ECrel","compound"
"66","hsa:79799","hsa:7358","ECrel","compound"
"68","hsa:27294","hsa:57016","ECrel","compound"
"70","hsa:10327","hsa:51084","ECrel","compound"
