"","from","to","type","subtype"
"2","hsa:80834","hsa:83756","PPrel","binding/association"
"21","hsa:80834","hsa:2784","PPrel","activation"
"3","hsa:80834","hsa:346562","PPrel","activation"
"4","hsa:80834","hsa:51764","PPrel","activation"
"5","hsa:6326","hsa:255022","PPrel","activation"
"6","hsa:6328","hsa:255022","PPrel","activation"
"7","hsa:6335","hsa:255022","PPrel","activation"
"8","hsa:342372","hsa:9033","PPrel","binding/association"
"9","hsa:80835","hsa:83756","PPrel","binding/association"
"10","hsa:80835","hsa:2784","PPrel","activation"
"11","hsa:80835","hsa:346562","PPrel","activation"
"12","hsa:80835","hsa:51764","PPrel","activation"
"13","hsa:83756","hsa:2784","PPrel","activation"
"14","hsa:83756","hsa:346562","PPrel","activation"
"15","hsa:83756","hsa:51764","PPrel","activation"
"16","hsa:1131","hsa:255022","PPrel","activation"
"17","hsa:1131","hsa:255022","PPrel","indirect effect"
"18","hsa:2784","hsa:23236","PPrel","activation"
"19","hsa:2784","hsa:5330","PPrel","activation"
"20","hsa:2784","hsa:5331","PPrel","activation"
"211","hsa:2784","hsa:5332","PPrel","activation"
"22","hsa:2784","hsa:5136","PPrel","activation"
"23","hsa:2784","hsa:5137","PPrel","activation"
"24","hsa:2784","hsa:5153","PPrel","activation"
"25","hsa:346562","hsa:23236","PPrel","activation"
"26","hsa:346562","hsa:5330","PPrel","activation"
"27","hsa:346562","hsa:5331","PPrel","activation"
"28","hsa:346562","hsa:5332","PPrel","activation"
"29","hsa:346562","hsa:5136","PPrel","activation"
"30","hsa:346562","hsa:5137","PPrel","activation"
"31","hsa:346562","hsa:5153","PPrel","activation"
"32","hsa:51764","hsa:23236","PPrel","activation"
"33","hsa:51764","hsa:5330","PPrel","activation"
"34","hsa:51764","hsa:5331","PPrel","activation"
"35","hsa:51764","hsa:5332","PPrel","activation"
"36","hsa:51764","hsa:5136","PPrel","activation"
"37","hsa:51764","hsa:5137","PPrel","activation"
"38","hsa:51764","hsa:5153","PPrel","activation"
