"","from","to","type","subtype"
"2","hsa:2161","hsa:2160","PPrel","activation"
"21","hsa:2161","hsa:3818","PPrel","activation"
"3","hsa:2161","hsa:5340","PPrel","activation"
"4","hsa:2158","hsa:2160","PPrel","activation"
"5","hsa:2158","hsa:2159","PPrel","activation"
"6","hsa:2155","hsa:2159","PPrel","activation"
"7","hsa:7035","hsa:2155","PPrel","inhibition"
"8","hsa:7035","hsa:2159","PPrel","inhibition"
"9","hsa:3053","hsa:2147","PPrel","inhibition"
"10","hsa:462","hsa:2161","PPrel","inhibition"
"11","hsa:462","hsa:2160","PPrel","inhibition"
"12","hsa:462","hsa:2158","PPrel","inhibition"
"13","hsa:462","hsa:2159","PPrel","inhibition"
"14","hsa:462","hsa:2147","PPrel","inhibition"
"15","hsa:7450","hsa:2159","PPrel","activation"
"16","hsa:7450","hsa:2157","PPrel","binding/association"
"17","hsa:5104","hsa:2147","PPrel","inhibition"
"18","hsa:5104","hsa:5624","PPrel","inhibition"
"19","hsa:5054","hsa:5327","PPrel","inhibition"
"211","hsa:3827","hsa:623","PPrel","activation"
"23","hsa:3818","hsa:5340","PPrel","activation"
"24","hsa:3818","hsa:3827","PPrel","activation"
"25","hsa:5328","hsa:5329","PPrel","activation"
"26","hsa:5328","hsa:5329","PPrel","binding/association"
"27","hsa:5328","hsa:5340","PPrel","activation"
"28","hsa:5327","hsa:5340","PPrel","activation"
"29","hsa:4153","hsa:10747","PPrel","binding/association"
"30","hsa:4153","hsa:5648","PPrel","binding/association"
"55","hsa:710","hsa:712","PPrel","inhibition"
"56","hsa:710","hsa:713","PPrel","inhibition"
"57","hsa:710","hsa:714","PPrel","inhibition"
"58","hsa:710","hsa:715","PPrel","inhibition"
"59","hsa:710","hsa:716","PPrel","inhibition"
"60","hsa:710","hsa:4153","PPrel","inhibition"
"61","hsa:710","hsa:10747","PPrel","inhibition"
"62","hsa:710","hsa:5648","PPrel","inhibition"
"63","hsa:5627","hsa:2153","PPrel","inhibition"
"64","hsa:5624","hsa:2149","PPrel","activation"
"65","hsa:5624","hsa:2153","PPrel","inhibition"
"66","hsa:5624","hsa:2157","PPrel","inhibition"
"67","hsa:5624","hsa:5054","PPrel","inhibition"
"69","hsa:7056","hsa:5624","PPrel","activation"
"70","hsa:5265","hsa:5624","PPrel","inhibition"
"71","hsa:2147","hsa:7056","PPrel","activation"
"72","hsa:2147","hsa:2149","PPrel","activation"
"73","hsa:2147","hsa:2151","PPrel","activation"
"74","hsa:2147","hsa:9002","PPrel","activation"
"75","hsa:2147","hsa:1361","PPrel","activation"
"76","hsa:2147","hsa:2162","PPrel","activation"
"77","hsa:2147","hsa:2165","PPrel","activation"
"78","hsa:2147","hsa:2243","PPrel","activation"
"79","hsa:2147","hsa:2244","PPrel","activation"
"80","hsa:2147","hsa:2266","PPrel","activation"
"81","hsa:2","hsa:5624","PPrel","inhibition"
"82","hsa:5345","hsa:5624","PPrel","inhibition"
"83","hsa:2153","hsa:2147","PPrel","activation"
"84","hsa:10544","hsa:7056","PPrel","activation"
"85","hsa:2152","hsa:2155","PPrel","activation"
"87","hsa:1675","hsa:718","PPrel","activation"
