"","from","to","type","subtype"
"2","hsa:5663","hsa:6263","PPrel","activation"
"21","hsa:5663","hsa:3708","PPrel","activation"
"3","hsa:5663","hsa:3709","PPrel","activation"
"4","hsa:5663","hsa:3710","PPrel","activation"
"5","hsa:5663","hsa:9451","PPrel","inhibition"
"6","hsa:5663","hsa:2081","PPrel","inhibition"
"7","hsa:5663","hsa:22926","PPrel","inhibition"
"8","hsa:5663","hsa:22926","PPrel","indirect effect"
"9","hsa:5663","hsa:2932","PPrel","activation"
"10","hsa:5664","hsa:6263","PPrel","activation"
"11","hsa:5664","hsa:3708","PPrel","activation"
"12","hsa:5664","hsa:3709","PPrel","activation"
"13","hsa:5664","hsa:3710","PPrel","activation"
"14","hsa:5664","hsa:9451","PPrel","inhibition"
"15","hsa:5664","hsa:2081","PPrel","inhibition"
"16","hsa:5664","hsa:22926","PPrel","inhibition"
"17","hsa:5664","hsa:22926","PPrel","indirect effect"
"18","hsa:7124","hsa:7132","PPrel","activation"
"19","hsa:351","hsa:8883","PPrel","binding/association"
"20","hsa:351","hsa:322","PPrel","binding/association"
"211","hsa:351","hsa:2597","PPrel","inhibition"
"22","hsa:842","hsa:836","PPrel","activation"
"23","hsa:100506742","hsa:836","PPrel","activation"
"24","hsa:836","hsa:4137","PPrel","activation"
"26","hsa:317","hsa:842","PPrel","activation"
"27","hsa:1128","hsa:2776","PPrel","activation"
"28","hsa:1131","hsa:2776","PPrel","activation"
"29","hsa:1133","hsa:2776","PPrel","activation"
"30","hsa:2915","hsa:2776","PPrel","activation"
"31","hsa:2776","hsa:23236","PPrel","activation"
"32","hsa:2776","hsa:5330","PPrel","activation"
"33","hsa:2776","hsa:5331","PPrel","activation"
"34","hsa:2776","hsa:5332","PPrel","activation"
"35","hsa:823","hsa:8851","PPrel","activation"
"36","hsa:824","hsa:8851","PPrel","activation"
"37","hsa:8851","hsa:4137","PPrel","activation"
"38","hsa:8851","hsa:4137","PPrel","phosphorylation"
"39","hsa:1020","hsa:4137","PPrel","activation"
"40","hsa:1020","hsa:4137","PPrel","phosphorylation"
"43","hsa:4137","hsa:374291","PPrel","inhibition"
"51","hsa:4137","hsa:4694","PPrel","inhibition"
"52","hsa:4137","hsa:4695","PPrel","inhibition"
"53","hsa:4137","hsa:4696","PPrel","inhibition"
"54","hsa:4137","hsa:4697","PPrel","inhibition"
"56","hsa:4137","hsa:4700","PPrel","inhibition"
"57","hsa:4137","hsa:4701","PPrel","inhibition"
"58","hsa:4137","hsa:4702","PPrel","inhibition"
"60","hsa:4137","hsa:4705","PPrel","inhibition"
"61","hsa:4137","hsa:4706","PPrel","inhibition"
"62","hsa:4137","hsa:4707","PPrel","inhibition"
"63","hsa:4137","hsa:4708","PPrel","inhibition"
"64","hsa:4137","hsa:4709","PPrel","inhibition"
"65","hsa:4137","hsa:4710","PPrel","inhibition"
"66","hsa:4137","hsa:4711","PPrel","inhibition"
"67","hsa:4137","hsa:4712","PPrel","inhibition"
"68","hsa:4137","hsa:4713","PPrel","inhibition"
"70","hsa:4137","hsa:4715","PPrel","inhibition"
"71","hsa:4137","hsa:4716","PPrel","inhibition"
"72","hsa:4137","hsa:4717","PPrel","inhibition"
"74","hsa:4137","hsa:4719","PPrel","inhibition"
"75","hsa:4137","hsa:4720","PPrel","inhibition"
"76","hsa:4137","hsa:4722","PPrel","inhibition"
"77","hsa:4137","hsa:4723","PPrel","inhibition"
"78","hsa:4137","hsa:4724","PPrel","inhibition"
"79","hsa:4137","hsa:4725","PPrel","inhibition"
"80","hsa:4137","hsa:4726","PPrel","inhibition"
"81","hsa:4137","hsa:4728","PPrel","inhibition"
"83","hsa:4137","hsa:4731","PPrel","inhibition"
"84","hsa:4137","hsa:51079","PPrel","inhibition"
"85","hsa:4137","hsa:54539","PPrel","inhibition"
"86","hsa:4137","hsa:55967","PPrel","inhibition"
"87","hsa:4137","hsa:56901","PPrel","inhibition"
"88","hsa:4137","hsa:10376","PPrel","inhibition"
"89","hsa:4137","hsa:112714","PPrel","inhibition"
"92","hsa:4137","hsa:7277","PPrel","inhibition"
"93","hsa:4137","hsa:7278","PPrel","inhibition"
"94","hsa:4137","hsa:7846","PPrel","inhibition"
"95","hsa:4137","hsa:79861","PPrel","inhibition"
"96","hsa:4137","hsa:84790","PPrel","inhibition"
"98","hsa:4137","hsa:10382","PPrel","inhibition"
"99","hsa:4137","hsa:10383","PPrel","inhibition"
"100","hsa:4137","hsa:203068","PPrel","inhibition"
"102","hsa:4137","hsa:347733","PPrel","inhibition"
"103","hsa:4137","hsa:7280","PPrel","inhibition"
"104","hsa:4137","hsa:81027","PPrel","inhibition"
"105","hsa:4137","hsa:84617","PPrel","inhibition"
"106","hsa:355","hsa:8772","PPrel","activation"
"107","hsa:7132","hsa:8772","PPrel","activation"
"108","hsa:8772","hsa:841","PPrel","activation"
"109","hsa:841","hsa:637","PPrel","activation"
"110","hsa:841","hsa:836","PPrel","activation"
"111","hsa:5594","hsa:836","PPrel","activation"
"112","hsa:5595","hsa:836","PPrel","activation"
"113","hsa:9451","hsa:1965","PPrel","activation"
"114","hsa:2081","hsa:7494","PPrel","activation"
"115","hsa:2081","hsa:7186","PPrel","binding/association"
"116","hsa:22926","hsa:7494","GErel","expression"
"117","hsa:22926","hsa:1649","GErel","expression"
"118","hsa:348","hsa:4035","PPrel","activation"
"119","hsa:163688","hsa:5530","PPrel","activation"
"120","hsa:163688","hsa:5532","PPrel","activation"
"121","hsa:163688","hsa:5533","PPrel","activation"
"122","hsa:163688","hsa:5534","PPrel","activation"
"124","hsa:51806","hsa:5530","PPrel","activation"
"125","hsa:51806","hsa:5532","PPrel","activation"
"126","hsa:51806","hsa:5533","PPrel","activation"
"127","hsa:51806","hsa:5534","PPrel","activation"
"129","hsa:801","hsa:5530","PPrel","activation"
"130","hsa:801","hsa:5532","PPrel","activation"
"131","hsa:801","hsa:5533","PPrel","activation"
"132","hsa:801","hsa:5534","PPrel","activation"
"134","hsa:805","hsa:5530","PPrel","activation"
"135","hsa:805","hsa:5532","PPrel","activation"
"136","hsa:805","hsa:5533","PPrel","activation"
"137","hsa:805","hsa:5534","PPrel","activation"
"139","hsa:808","hsa:5530","PPrel","activation"
"140","hsa:808","hsa:5532","PPrel","activation"
"141","hsa:808","hsa:5533","PPrel","activation"
"142","hsa:808","hsa:5534","PPrel","activation"
"144","hsa:810","hsa:5530","PPrel","activation"
"145","hsa:810","hsa:5532","PPrel","activation"
"146","hsa:810","hsa:5533","PPrel","activation"
"147","hsa:810","hsa:5534","PPrel","activation"
"149","hsa:91860","hsa:5530","PPrel","activation"
"150","hsa:91860","hsa:5532","PPrel","activation"
"151","hsa:91860","hsa:5533","PPrel","activation"
"152","hsa:91860","hsa:5534","PPrel","activation"
"154","hsa:5530","hsa:2932","PPrel","activation"
"155","hsa:5530","hsa:572","PPrel","activation"
"156","hsa:5530","hsa:572","PPrel","dephosphorylation"
"157","hsa:5532","hsa:2932","PPrel","activation"
"158","hsa:5532","hsa:572","PPrel","activation"
"159","hsa:5532","hsa:572","PPrel","dephosphorylation"
"160","hsa:5533","hsa:2932","PPrel","activation"
"161","hsa:5533","hsa:572","PPrel","activation"
"162","hsa:5533","hsa:572","PPrel","dephosphorylation"
"163","hsa:5534","hsa:2932","PPrel","activation"
"164","hsa:5534","hsa:572","PPrel","activation"
"165","hsa:5534","hsa:572","PPrel","dephosphorylation"
"169","hsa:4023","hsa:4035","PPrel","activation"
"170","hsa:840","hsa:4137","PPrel","activation"
"171","hsa:2932","hsa:4137","PPrel","activation"
"172","hsa:2932","hsa:4137","PPrel","phosphorylation"
"173","hsa:2932","hsa:1499","PPrel","inhibition"
"174","hsa:2932","hsa:1499","PPrel","phosphorylation"
"175","hsa:2932","hsa:369","PPrel","activation"
"176","hsa:2932","hsa:369","PPrel","phosphorylation"
"177","hsa:2932","hsa:5894","PPrel","activation"
"178","hsa:2932","hsa:5894","PPrel","phosphorylation"
"179","hsa:2932","hsa:673","PPrel","activation"
"180","hsa:2932","hsa:673","PPrel","phosphorylation"
"181","hsa:2932","hsa:5604","PPrel","activation"
"182","hsa:2932","hsa:5604","PPrel","phosphorylation"
"183","hsa:2932","hsa:5605","PPrel","activation"
"184","hsa:2932","hsa:5605","PPrel","phosphorylation"
"185","hsa:2932","hsa:147700","PPrel","inhibition"
"186","hsa:2932","hsa:147700","PPrel","phosphorylation"
"187","hsa:2932","hsa:3798","PPrel","inhibition"
"188","hsa:2932","hsa:3798","PPrel","phosphorylation"
"189","hsa:2932","hsa:3799","PPrel","inhibition"
"190","hsa:2932","hsa:3799","PPrel","phosphorylation"
"191","hsa:2932","hsa:3800","PPrel","inhibition"
"192","hsa:2932","hsa:3800","PPrel","phosphorylation"
"193","hsa:2932","hsa:3831","PPrel","inhibition"
