"","from","to","type","subtype"
"4","hsa:10682","hsa:1718","ECrel","compound"
"6","hsa:1717","hsa:1718","ECrel","compound"
"7","hsa:1717","hsa:1056","ECrel","compound"
"8","hsa:1717","hsa:3988","ECrel","compound"
"9","hsa:1717","hsa:6646","ECrel","compound"
"10","hsa:1717","hsa:8435","ECrel","compound"
"11","hsa:1718","hsa:1717","ECrel","compound"
"13","hsa:1718","hsa:3930","ECrel","compound"
"14","hsa:1718","hsa:7108","ECrel","compound"
"15","hsa:1718","hsa:6307","ECrel","compound"
"17","hsa:7108","hsa:10682","ECrel","compound"
"19","hsa:7108","hsa:6307","ECrel","compound"
"20","hsa:4047","hsa:1718","ECrel","compound"
"23","hsa:3930","hsa:6307","ECrel","compound"
"24","hsa:50814","hsa:6307","ECrel","compound"
"26","hsa:6307","hsa:50814","ECrel","compound"
"30","hsa:1056","hsa:1718","ECrel","compound"
"31","hsa:3988","hsa:1718","ECrel","compound"
"32","hsa:6646","hsa:1718","ECrel","compound"
"33","hsa:8435","hsa:1718","ECrel","compound"
"34","hsa:120227","hsa:1591","ECrel","compound"
"35","hsa:1594","hsa:120227","ECrel","compound"
"36","hsa:1594","hsa:1591","ECrel","compound"
"37","hsa:2222","hsa:6713","ECrel","compound"
"38","hsa:6713","hsa:4047","ECrel","compound"
