"","from","to","type","subtype"
"2","hsa:10663","hsa:3717","PPrel","activation"
"21","hsa:10663","hsa:3718","PPrel","activation"
"3","hsa:10663","hsa:2770","PPrel","activation"
"4","hsa:10663","hsa:2771","PPrel","activation"
"5","hsa:10663","hsa:2773","PPrel","activation"
"7","hsa:10803","hsa:3717","PPrel","activation"
"8","hsa:10803","hsa:3718","PPrel","activation"
"9","hsa:10803","hsa:2770","PPrel","activation"
"10","hsa:10803","hsa:2771","PPrel","activation"
"11","hsa:10803","hsa:2773","PPrel","activation"
"13","hsa:1230","hsa:3717","PPrel","activation"
"14","hsa:1230","hsa:3718","PPrel","activation"
"15","hsa:1230","hsa:2770","PPrel","activation"
"16","hsa:1230","hsa:2771","PPrel","activation"
"17","hsa:1230","hsa:2773","PPrel","activation"
"19","hsa:1232","hsa:3717","PPrel","activation"
"20","hsa:1232","hsa:3718","PPrel","activation"
"211","hsa:1232","hsa:2770","PPrel","activation"
"22","hsa:1232","hsa:2771","PPrel","activation"
"23","hsa:1232","hsa:2773","PPrel","activation"
"25","hsa:1233","hsa:3717","PPrel","activation"
"26","hsa:1233","hsa:3718","PPrel","activation"
"27","hsa:1233","hsa:2770","PPrel","activation"
"28","hsa:1233","hsa:2771","PPrel","activation"
"29","hsa:1233","hsa:2773","PPrel","activation"
"31","hsa:1234","hsa:3717","PPrel","activation"
"32","hsa:1234","hsa:3718","PPrel","activation"
"33","hsa:1234","hsa:2770","PPrel","activation"
"34","hsa:1234","hsa:2771","PPrel","activation"
"35","hsa:1234","hsa:2773","PPrel","activation"
"37","hsa:1235","hsa:3717","PPrel","activation"
"38","hsa:1235","hsa:3718","PPrel","activation"
"39","hsa:1235","hsa:2770","PPrel","activation"
"40","hsa:1235","hsa:2771","PPrel","activation"
"41","hsa:1235","hsa:2773","PPrel","activation"
"43","hsa:1236","hsa:3717","PPrel","activation"
"44","hsa:1236","hsa:3718","PPrel","activation"
"45","hsa:1236","hsa:2770","PPrel","activation"
"46","hsa:1236","hsa:2771","PPrel","activation"
"47","hsa:1236","hsa:2773","PPrel","activation"
"49","hsa:1237","hsa:3717","PPrel","activation"
"50","hsa:1237","hsa:3718","PPrel","activation"
"51","hsa:1237","hsa:2770","PPrel","activation"
"52","hsa:1237","hsa:2771","PPrel","activation"
"53","hsa:1237","hsa:2773","PPrel","activation"
"55","hsa:1524","hsa:3717","PPrel","activation"
"56","hsa:1524","hsa:3718","PPrel","activation"
"57","hsa:1524","hsa:2770","PPrel","activation"
"58","hsa:1524","hsa:2771","PPrel","activation"
"59","hsa:1524","hsa:2773","PPrel","activation"
"61","hsa:2826","hsa:3717","PPrel","activation"
"62","hsa:2826","hsa:3718","PPrel","activation"
"63","hsa:2826","hsa:2770","PPrel","activation"
"64","hsa:2826","hsa:2771","PPrel","activation"
"65","hsa:2826","hsa:2773","PPrel","activation"
"67","hsa:2829","hsa:3717","PPrel","activation"
"68","hsa:2829","hsa:3718","PPrel","activation"
"69","hsa:2829","hsa:2770","PPrel","activation"
"70","hsa:2829","hsa:2771","PPrel","activation"
"71","hsa:2829","hsa:2773","PPrel","activation"
"73","hsa:2833","hsa:3717","PPrel","activation"
"74","hsa:2833","hsa:3718","PPrel","activation"
"75","hsa:2833","hsa:2770","PPrel","activation"
"76","hsa:2833","hsa:2771","PPrel","activation"
"77","hsa:2833","hsa:2773","PPrel","activation"
"79","hsa:3577","hsa:3717","PPrel","activation"
"80","hsa:3577","hsa:3718","PPrel","activation"
"81","hsa:3577","hsa:2770","PPrel","activation"
"82","hsa:3577","hsa:2771","PPrel","activation"
"83","hsa:3577","hsa:2773","PPrel","activation"
"85","hsa:3579","hsa:3717","PPrel","activation"
"86","hsa:3579","hsa:3718","PPrel","activation"
"87","hsa:3579","hsa:2770","PPrel","activation"
