"","from","to","type","subtype"
"2","hsa:3265","hsa:369","PPrel","activation"
"21","hsa:3265","hsa:5894","PPrel","activation"
"3","hsa:3265","hsa:673","PPrel","activation"
"4","hsa:1029","hsa:4193","PPrel","missing interaction"
"5","hsa:1029","hsa:1019","PPrel","missing interaction"
"6","hsa:1029","hsa:595","PPrel","missing interaction"
"9","hsa:11186","hsa:3265","PPrel","missing interaction"
"10","hsa:11186","hsa:3845","PPrel","missing interaction"
"11","hsa:11186","hsa:4893","PPrel","missing interaction"
"12","hsa:1612","hsa:5594","PPrel","missing interaction"
"13","hsa:1612","hsa:5595","PPrel","missing interaction"
"14","hsa:1613","hsa:5594","PPrel","missing interaction"
"15","hsa:1613","hsa:5595","PPrel","missing interaction"
"16","hsa:23604","hsa:5594","PPrel","missing interaction"
"17","hsa:23604","hsa:5595","PPrel","missing interaction"
"18","hsa:4193","hsa:7157","PPrel","inhibition"
"19","hsa:1869","hsa:5925","PPrel","dissociation"
"20","hsa:1870","hsa:5925","PPrel","dissociation"
"211","hsa:1871","hsa:5925","PPrel","dissociation"
"22","hsa:2261","hsa:3265","PPrel","indirect effect"
"23","hsa:2261","hsa:3845","PPrel","indirect effect"
"24","hsa:2261","hsa:4893","PPrel","indirect effect"
"25","hsa:1019","hsa:5925","PPrel","activation"
"26","hsa:1019","hsa:5925","PPrel","phosphorylation"
"27","hsa:595","hsa:5925","PPrel","activation"
"28","hsa:595","hsa:5925","PPrel","phosphorylation"
"29","hsa:1950","hsa:2064","PPrel","activation"
"30","hsa:1950","hsa:1956","PPrel","activation"
"31","hsa:5594","hsa:9252","PPrel","activation"
"32","hsa:5594","hsa:9252","PPrel","phosphorylation"
"33","hsa:5595","hsa:9252","PPrel","activation"
"34","hsa:5595","hsa:9252","PPrel","phosphorylation"
"35","hsa:5604","hsa:5594","PPrel","activation"
"36","hsa:5604","hsa:5594","PPrel","phosphorylation"
"37","hsa:5604","hsa:5595","PPrel","activation"
"38","hsa:5604","hsa:5595","PPrel","phosphorylation"
"39","hsa:5605","hsa:5594","PPrel","activation"
"40","hsa:5605","hsa:5594","PPrel","phosphorylation"
"41","hsa:5605","hsa:5595","PPrel","activation"
"42","hsa:5605","hsa:5595","PPrel","phosphorylation"
"43","hsa:369","hsa:5604","PPrel","activation"
"44","hsa:369","hsa:5604","PPrel","phosphorylation"
"45","hsa:369","hsa:5605","PPrel","activation"
"46","hsa:369","hsa:5605","PPrel","phosphorylation"
"47","hsa:5894","hsa:5604","PPrel","activation"
"48","hsa:5894","hsa:5604","PPrel","phosphorylation"
"49","hsa:5894","hsa:5605","PPrel","activation"
"50","hsa:5894","hsa:5605","PPrel","phosphorylation"
"51","hsa:673","hsa:5604","PPrel","activation"
"52","hsa:673","hsa:5604","PPrel","phosphorylation"
"53","hsa:673","hsa:5605","PPrel","activation"
"54","hsa:673","hsa:5605","PPrel","phosphorylation"
"55","hsa:3845","hsa:369","PPrel","activation"
"56","hsa:3845","hsa:5894","PPrel","activation"
"57","hsa:3845","hsa:673","PPrel","activation"
"58","hsa:4893","hsa:369","PPrel","activation"
"59","hsa:4893","hsa:5894","PPrel","activation"
"60","hsa:4893","hsa:673","PPrel","activation"
