"","from","to","type","subtype"
"2","hsa:50855","hsa:64398","PPrel","binding/association"
"21","hsa:50855","hsa:5584","PPrel","binding/association"
"3","hsa:50855","hsa:5590","PPrel","binding/association"
"4","hsa:84552","hsa:64398","PPrel","binding/association"
"5","hsa:84552","hsa:5584","PPrel","binding/association"
"6","hsa:84552","hsa:5590","PPrel","binding/association"
"7","hsa:84612","hsa:64398","PPrel","binding/association"
"8","hsa:84612","hsa:5584","PPrel","binding/association"
"9","hsa:84612","hsa:5590","PPrel","binding/association"
"13","hsa:998","hsa:50855","PPrel","activation"
"14","hsa:998","hsa:84552","PPrel","activation"
"15","hsa:998","hsa:84612","PPrel","activation"
"16","hsa:998","hsa:123720","PPrel","activation"
"17","hsa:998","hsa:7454","PPrel","activation"
"18","hsa:6794","hsa:51422","PPrel","activation"
"19","hsa:6794","hsa:51422","PPrel","phosphorylation"
"20","hsa:6794","hsa:53632","PPrel","activation"
"211","hsa:6794","hsa:53632","PPrel","phosphorylation"
"22","hsa:6794","hsa:5562","PPrel","activation"
"23","hsa:6794","hsa:5562","PPrel","phosphorylation"
"24","hsa:6794","hsa:5563","PPrel","activation"
"25","hsa:6794","hsa:5563","PPrel","phosphorylation"
"26","hsa:6794","hsa:5564","PPrel","activation"
"27","hsa:6794","hsa:5564","PPrel","phosphorylation"
"28","hsa:6794","hsa:5565","PPrel","activation"
"29","hsa:6794","hsa:5565","PPrel","phosphorylation"
"30","hsa:6794","hsa:5571","PPrel","activation"
"31","hsa:6794","hsa:5571","PPrel","phosphorylation"
"32","hsa:6794","hsa:23370","PPrel","activation"
"33","hsa:57530","hsa:23370","PPrel","binding/association"
"34","hsa:57530","hsa:2626","PPrel","activation"
"35","hsa:57530","hsa:9181","PPrel","inhibition"
"36","hsa:7074","hsa:5879","PPrel","activation"
"37","hsa:55114","hsa:998","PPrel","inhibition"
"38","hsa:55114","hsa:5879","PPrel","inhibition"
"42","hsa:7082","hsa:93643","PPrel","binding/association"
"43","hsa:7082","hsa:57530","PPrel","binding/association"
"44","hsa:7082","hsa:84952","PPrel","binding/association"
"45","hsa:7082","hsa:2017","PPrel","binding/association"
"46","hsa:7082","hsa:3059","PPrel","binding/association"
