"","from","to","type","subtype"
"2","hsa:673","hsa:5604","PPrel","activation"
"21","hsa:673","hsa:5604","PPrel","phosphorylation"
"3","hsa:673","hsa:5605","PPrel","activation"
"4","hsa:673","hsa:5605","PPrel","phosphorylation"
"5","hsa:4893","hsa:369","PPrel","activation"
"6","hsa:4893","hsa:5894","PPrel","activation"
"7","hsa:4893","hsa:673","PPrel","activation"
"8","hsa:4893","hsa:5290","PPrel","activation"
"9","hsa:4893","hsa:5291","PPrel","activation"
"10","hsa:4893","hsa:5293","PPrel","activation"
"11","hsa:4893","hsa:5295","PPrel","activation"
"12","hsa:4893","hsa:5296","PPrel","activation"
"13","hsa:4893","hsa:8503","PPrel","activation"
"14","hsa:1019","hsa:5925","PPrel","activation"
"15","hsa:1019","hsa:5925","PPrel","phosphorylation"
"16","hsa:595","hsa:5925","PPrel","activation"
"17","hsa:595","hsa:5925","PPrel","phosphorylation"
"18","hsa:1956","hsa:3265","PPrel","activation"
"19","hsa:1956","hsa:3845","PPrel","activation"
"20","hsa:1956","hsa:4893","PPrel","activation"
"211","hsa:2260","hsa:3265","PPrel","activation"
"22","hsa:2260","hsa:3845","PPrel","activation"
"23","hsa:2260","hsa:4893","PPrel","activation"
"24","hsa:3480","hsa:3265","PPrel","activation"
"25","hsa:3480","hsa:3845","PPrel","activation"
"26","hsa:3480","hsa:4893","PPrel","activation"
"27","hsa:4233","hsa:3265","PPrel","activation"
"28","hsa:4233","hsa:3845","PPrel","activation"
"29","hsa:4233","hsa:4893","PPrel","activation"
"30","hsa:5156","hsa:3265","PPrel","activation"
"31","hsa:5156","hsa:3845","PPrel","activation"
"32","hsa:5156","hsa:4893","PPrel","activation"
"33","hsa:5159","hsa:3265","PPrel","activation"
"34","hsa:5159","hsa:3845","PPrel","activation"
"35","hsa:5159","hsa:4893","PPrel","activation"
"36","hsa:1950","hsa:1956","PPrel","activation"
"37","hsa:1950","hsa:2260","PPrel","activation"
"38","hsa:1950","hsa:3480","PPrel","activation"
"39","hsa:1950","hsa:4233","PPrel","activation"
"40","hsa:1950","hsa:5156","PPrel","activation"
"41","hsa:1950","hsa:5159","PPrel","activation"
"42","hsa:2246","hsa:1956","PPrel","activation"
"43","hsa:2246","hsa:2260","PPrel","activation"
"44","hsa:2246","hsa:3480","PPrel","activation"
"45","hsa:2246","hsa:4233","PPrel","activation"
"46","hsa:2246","hsa:5156","PPrel","activation"
"47","hsa:2246","hsa:5159","PPrel","activation"
"48","hsa:2247","hsa:1956","PPrel","activation"
"49","hsa:2247","hsa:2260","PPrel","activation"
"50","hsa:2247","hsa:3480","PPrel","activation"
"51","hsa:2247","hsa:4233","PPrel","activation"
"52","hsa:2247","hsa:5156","PPrel","activation"
"53","hsa:2247","hsa:5159","PPrel","activation"
"54","hsa:2248","hsa:1956","PPrel","activation"
"55","hsa:2248","hsa:2260","PPrel","activation"
"56","hsa:2248","hsa:3480","PPrel","activation"
