"","from","to","type","subtype"
"2","hsa:6446","hsa:3758","PPrel","activation"
"21","hsa:6446","hsa:23327","PPrel","inhibition"
"3","hsa:6446","hsa:23327","PPrel","phosphorylation"
"4","hsa:4306","hsa:6337","GErel","expression"
"5","hsa:4306","hsa:6338","GErel","expression"
"6","hsa:4306","hsa:6340","GErel","expression"
"7","hsa:4306","hsa:6446","GErel","expression"
"8","hsa:4306","hsa:3845","GErel","expression"
"9","hsa:4306","hsa:53828","GErel","expression"
"10","hsa:4306","hsa:23439","GErel","expression"
"11","hsa:4306","hsa:476","GErel","expression"
"12","hsa:4306","hsa:477","GErel","expression"
"13","hsa:4306","hsa:478","GErel","expression"
"14","hsa:4306","hsa:480","GErel","expression"
"15","hsa:4306","hsa:481","GErel","expression"
"16","hsa:4306","hsa:482","GErel","expression"
"17","hsa:4306","hsa:483","GErel","expression"
"19","hsa:3845","hsa:5290","PPrel","activation"
"20","hsa:3845","hsa:5290","PPrel","indirect effect"
"211","hsa:3845","hsa:5291","PPrel","activation"
"22","hsa:3845","hsa:5291","PPrel","indirect effect"
"23","hsa:3845","hsa:5293","PPrel","activation"
"24","hsa:3845","hsa:5293","PPrel","indirect effect"
"25","hsa:3845","hsa:5295","PPrel","activation"
"26","hsa:3845","hsa:5295","PPrel","indirect effect"
"27","hsa:3845","hsa:5296","PPrel","activation"
"28","hsa:3845","hsa:5296","PPrel","indirect effect"
"29","hsa:3845","hsa:8503","PPrel","activation"
"30","hsa:3845","hsa:8503","PPrel","indirect effect"
"31","hsa:23327","hsa:6337","PPrel","ubiquitination"
"32","hsa:23327","hsa:6338","PPrel","ubiquitination"
"33","hsa:23327","hsa:6340","PPrel","ubiquitination"
"34","hsa:3643","hsa:3667","PPrel","activation"
"35","hsa:3667","hsa:5290","PPrel","activation"
"36","hsa:3667","hsa:5291","PPrel","activation"
"37","hsa:3667","hsa:5293","PPrel","activation"
"38","hsa:3667","hsa:5295","PPrel","activation"
"39","hsa:3667","hsa:5296","PPrel","activation"
"40","hsa:3667","hsa:8503","PPrel","activation"
"41","hsa:5170","hsa:6446","PPrel","activation"
"42","hsa:5170","hsa:6446","PPrel","phosphorylation"
"44","hsa:3479","hsa:3643","PPrel","activation"
"45","hsa:2810","hsa:23327","PPrel","binding/association"
