"","from","to","type","subtype"
"2","hsa:6482","hsa:2523","ECrel","compound"
"21","hsa:6482","hsa:2524","ECrel","compound"
"4","hsa:6483","hsa:2523","ECrel","compound"
"5","hsa:6483","hsa:2524","ECrel","compound"
"16","hsa:4668","hsa:8706","ECrel","compound"
"18","hsa:4668","hsa:3074","ECrel","compound"
"19","hsa:53947","hsa:8706","ECrel","compound"
"211","hsa:53947","hsa:3074","ECrel","compound"
"24","hsa:3074","hsa:2717","ECrel","compound"
"26","hsa:2717","hsa:8706","ECrel","compound"
"28","hsa:8706","hsa:53947","ECrel","compound"
