"","from","to","type","subtype"
"2","hsa:5578","hsa:10746","PPrel","indirect effect"
"21","hsa:5578","hsa:4214","PPrel","indirect effect"
"3","hsa:5578","hsa:4215","PPrel","indirect effect"
"4","hsa:5578","hsa:4216","PPrel","indirect effect"
"5","hsa:5578","hsa:5598","PPrel","indirect effect"
"7","hsa:5578","hsa:123745","PPrel","indirect effect"
"8","hsa:5578","hsa:255189","PPrel","indirect effect"
"9","hsa:5578","hsa:283748","PPrel","indirect effect"
"10","hsa:5578","hsa:5321","PPrel","indirect effect"
"11","hsa:5578","hsa:8605","PPrel","indirect effect"
"13","hsa:5578","hsa:5337","PPrel","indirect effect"
"14","hsa:5578","hsa:5338","PPrel","indirect effect"
"15","hsa:5578","hsa:6714","PPrel","indirect effect"
"16","hsa:5578","hsa:2185","PPrel","indirect effect"
"17","hsa:5578","hsa:4323","PPrel","indirect effect"
"18","hsa:5578","hsa:5894","PPrel","activation"
"19","hsa:5578","hsa:5894","PPrel","phosphorylation"
"20","hsa:5579","hsa:10746","PPrel","indirect effect"
"211","hsa:5579","hsa:4214","PPrel","indirect effect"
"22","hsa:5579","hsa:4215","PPrel","indirect effect"
"23","hsa:5579","hsa:4216","PPrel","indirect effect"
"24","hsa:5579","hsa:5598","PPrel","indirect effect"
"26","hsa:5579","hsa:123745","PPrel","indirect effect"
"27","hsa:5579","hsa:255189","PPrel","indirect effect"
"28","hsa:5579","hsa:283748","PPrel","indirect effect"
"29","hsa:5579","hsa:5321","PPrel","indirect effect"
"30","hsa:5579","hsa:8605","PPrel","indirect effect"
"32","hsa:5579","hsa:5337","PPrel","indirect effect"
"33","hsa:5579","hsa:5338","PPrel","indirect effect"
"34","hsa:5579","hsa:6714","PPrel","indirect effect"
"35","hsa:5579","hsa:2185","PPrel","indirect effect"
"36","hsa:5579","hsa:4323","PPrel","indirect effect"
"37","hsa:5579","hsa:5894","PPrel","activation"
"38","hsa:5579","hsa:5894","PPrel","phosphorylation"
