"","from","to","type","subtype"
"2","hsa:998","hsa:1432","PPrel","activation"
"21","hsa:998","hsa:5600","PPrel","activation"
"3","hsa:998","hsa:5603","PPrel","activation"
"4","hsa:998","hsa:6300","PPrel","activation"
"5","hsa:3791","hsa:9047","PPrel","activation"
"6","hsa:3791","hsa:5335","PPrel","activation"
"7","hsa:3791","hsa:5336","PPrel","activation"
"8","hsa:3791","hsa:25759","PPrel","activation"
"9","hsa:3791","hsa:5747","PPrel","activation"
"10","hsa:3791","hsa:5829","PPrel","activation"
"11","hsa:3791","hsa:998","PPrel","activation"
"12","hsa:3791","hsa:5290","PPrel","activation"
"13","hsa:3791","hsa:5291","PPrel","activation"
"14","hsa:3791","hsa:5293","PPrel","activation"
"15","hsa:3791","hsa:5295","PPrel","activation"
"16","hsa:3791","hsa:5296","PPrel","activation"
"17","hsa:3791","hsa:8503","PPrel","activation"
"18","hsa:3791","hsa:6714","PPrel","activation"
"19","hsa:5335","hsa:5530","PPrel","compound"
"20","hsa:5335","hsa:5530","PPrel","activation"
"211","hsa:5335","hsa:5532","PPrel","compound"
"22","hsa:5335","hsa:5532","PPrel","activation"
"23","hsa:5335","hsa:5533","PPrel","compound"
"24","hsa:5335","hsa:5533","PPrel","activation"
"25","hsa:5335","hsa:5534","PPrel","compound"
"26","hsa:5335","hsa:5534","PPrel","activation"
"29","hsa:5335","hsa:5578","PPrel","compound"
"30","hsa:5335","hsa:5578","PPrel","activation"
"31","hsa:5335","hsa:5579","PPrel","compound"
"32","hsa:5335","hsa:5579","PPrel","activation"
"33","hsa:5335","hsa:5582","PPrel","compound"
"34","hsa:5335","hsa:5582","PPrel","activation"
"37","hsa:5335","hsa:123745","PPrel","compound"
"38","hsa:5335","hsa:123745","PPrel","activation"
"39","hsa:5335","hsa:255189","PPrel","compound"
"40","hsa:5335","hsa:255189","PPrel","activation"
"41","hsa:5335","hsa:283748","PPrel","compound"
"42","hsa:5335","hsa:283748","PPrel","activation"
"43","hsa:5335","hsa:5321","PPrel","compound"
"44","hsa:5335","hsa:5321","PPrel","activation"
"45","hsa:5335","hsa:8605","PPrel","compound"
"46","hsa:5335","hsa:8605","PPrel","activation"
"49","hsa:5335","hsa:4846","PPrel","compound"
"50","hsa:5335","hsa:4846","PPrel","activation"
"51","hsa:5335","hsa:9047","PPrel","binding/association"
"52","hsa:5336","hsa:5530","PPrel","compound"
"53","hsa:5336","hsa:5530","PPrel","activation"
"54","hsa:5336","hsa:5532","PPrel","compound"
"55","hsa:5336","hsa:5532","PPrel","activation"
"56","hsa:5336","hsa:5533","PPrel","compound"
"57","hsa:5336","hsa:5533","PPrel","activation"
"58","hsa:5336","hsa:5534","PPrel","compound"
"59","hsa:5336","hsa:5534","PPrel","activation"
"62","hsa:5336","hsa:5578","PPrel","compound"
"63","hsa:5336","hsa:5578","PPrel","activation"
"64","hsa:5336","hsa:5579","PPrel","compound"
"65","hsa:5336","hsa:5579","PPrel","activation"
"66","hsa:5336","hsa:5582","PPrel","compound"
"67","hsa:5336","hsa:5582","PPrel","activation"
"70","hsa:5336","hsa:123745","PPrel","compound"
"71","hsa:5336","hsa:123745","PPrel","activation"
"72","hsa:5336","hsa:255189","PPrel","compound"
"73","hsa:5336","hsa:255189","PPrel","activation"
"74","hsa:5336","hsa:283748","PPrel","compound"
"75","hsa:5336","hsa:283748","PPrel","activation"
"76","hsa:5336","hsa:5321","PPrel","compound"
"77","hsa:5336","hsa:5321","PPrel","activation"
"78","hsa:5336","hsa:8605","PPrel","compound"
"79","hsa:5336","hsa:8605","PPrel","activation"
"82","hsa:5336","hsa:4846","PPrel","compound"
"83","hsa:5336","hsa:4846","PPrel","activation"
"84","hsa:5336","hsa:9047","PPrel","binding/association"
"85","hsa:56848","hsa:3265","PPrel","indirect effect"
"86","hsa:56848","hsa:3845","PPrel","indirect effect"
"87","hsa:56848","hsa:4893","PPrel","indirect effect"
"88","hsa:8877","hsa:3265","PPrel","indirect effect"
"89","hsa:8877","hsa:3845","PPrel","indirect effect"
"90","hsa:8877","hsa:4893","PPrel","indirect effect"
"95","hsa:5530","hsa:4773","PPrel","activation"
"96","hsa:5530","hsa:4773","PPrel","dephosphorylation"
"97","hsa:5532","hsa:4773","PPrel","activation"
"98","hsa:5532","hsa:4773","PPrel","dephosphorylation"
"99","hsa:5533","hsa:4773","PPrel","activation"
"100","hsa:5533","hsa:4773","PPrel","dephosphorylation"
"101","hsa:5534","hsa:4773","PPrel","activation"
"102","hsa:5534","hsa:4773","PPrel","dephosphorylation"
"105","hsa:10000","hsa:4846","PPrel","activation"
"106","hsa:10000","hsa:4846","PPrel","phosphorylation"
"107","hsa:10000","hsa:842","PPrel","inhibition"
"108","hsa:10000","hsa:842","PPrel","phosphorylation"
"109","hsa:10000","hsa:572","PPrel","inhibition"
"110","hsa:10000","hsa:572","PPrel","phosphorylation"
"111","hsa:207","hsa:4846","PPrel","activation"
"112","hsa:207","hsa:4846","PPrel","phosphorylation"
"113","hsa:207","hsa:842","PPrel","inhibition"
"114","hsa:207","hsa:842","PPrel","phosphorylation"
"115","hsa:207","hsa:572","PPrel","inhibition"
"116","hsa:207","hsa:572","PPrel","phosphorylation"
"117","hsa:208","hsa:4846","PPrel","activation"
"118","hsa:208","hsa:4846","PPrel","phosphorylation"
"119","hsa:208","hsa:842","PPrel","inhibition"
"120","hsa:208","hsa:842","PPrel","phosphorylation"
"121","hsa:208","hsa:572","PPrel","inhibition"
"122","hsa:208","hsa:572","PPrel","phosphorylation"
"123","hsa:5290","hsa:5879","PPrel","compound"
"124","hsa:5290","hsa:5879","PPrel","activation"
"127","hsa:5290","hsa:5881","PPrel","compound"
"128","hsa:5290","hsa:5881","PPrel","activation"
"129","hsa:5290","hsa:10000","PPrel","compound"
"130","hsa:5290","hsa:10000","PPrel","activation"
"131","hsa:5290","hsa:207","PPrel","compound"
"132","hsa:5290","hsa:207","PPrel","activation"
"133","hsa:5290","hsa:208","PPrel","compound"
"134","hsa:5290","hsa:208","PPrel","activation"
"135","hsa:5291","hsa:5879","PPrel","compound"
"136","hsa:5291","hsa:5879","PPrel","activation"
"139","hsa:5291","hsa:5881","PPrel","compound"
"140","hsa:5291","hsa:5881","PPrel","activation"
"141","hsa:5291","hsa:10000","PPrel","compound"
"142","hsa:5291","hsa:10000","PPrel","activation"
"143","hsa:5291","hsa:207","PPrel","compound"
"144","hsa:5291","hsa:207","PPrel","activation"
"145","hsa:5291","hsa:208","PPrel","compound"
"146","hsa:5291","hsa:208","PPrel","activation"
"147","hsa:5293","hsa:5879","PPrel","compound"
"148","hsa:5293","hsa:5879","PPrel","activation"
"151","hsa:5293","hsa:5881","PPrel","compound"
"152","hsa:5293","hsa:5881","PPrel","activation"
"153","hsa:5293","hsa:10000","PPrel","compound"
"154","hsa:5293","hsa:10000","PPrel","activation"
"155","hsa:5293","hsa:207","PPrel","compound"
"156","hsa:5293","hsa:207","PPrel","activation"
"157","hsa:5293","hsa:208","PPrel","compound"
"158","hsa:5293","hsa:208","PPrel","activation"
"159","hsa:5295","hsa:5879","PPrel","compound"
"160","hsa:5295","hsa:5879","PPrel","activation"
"163","hsa:5295","hsa:5881","PPrel","compound"
"164","hsa:5295","hsa:5881","PPrel","activation"
"165","hsa:5295","hsa:10000","PPrel","compound"
"166","hsa:5295","hsa:10000","PPrel","activation"
"167","hsa:5295","hsa:207","PPrel","compound"
"168","hsa:5295","hsa:207","PPrel","activation"
"169","hsa:5295","hsa:208","PPrel","compound"
"170","hsa:5295","hsa:208","PPrel","activation"
"171","hsa:5296","hsa:5879","PPrel","compound"
"172","hsa:5296","hsa:5879","PPrel","activation"
"175","hsa:5296","hsa:5881","PPrel","compound"
"176","hsa:5296","hsa:5881","PPrel","activation"
"177","hsa:5296","hsa:10000","PPrel","compound"
"178","hsa:5296","hsa:10000","PPrel","activation"
"179","hsa:5296","hsa:207","PPrel","compound"
"180","hsa:5296","hsa:207","PPrel","activation"
"181","hsa:5296","hsa:208","PPrel","compound"
"182","hsa:5296","hsa:208","PPrel","activation"
"183","hsa:8503","hsa:5879","PPrel","compound"
"184","hsa:8503","hsa:5879","PPrel","activation"
"187","hsa:8503","hsa:5881","PPrel","compound"
"188","hsa:8503","hsa:5881","PPrel","activation"
"189","hsa:8503","hsa:10000","PPrel","compound"
"190","hsa:8503","hsa:10000","PPrel","activation"
"191","hsa:8503","hsa:207","PPrel","compound"
"192","hsa:8503","hsa:207","PPrel","activation"
"193","hsa:8503","hsa:208","PPrel","compound"
"194","hsa:8503","hsa:208","PPrel","activation"
"195","hsa:4773","hsa:5743","GErel","expression"
"196","hsa:5578","hsa:5894","PPrel","activation"
"197","hsa:5578","hsa:56848","PPrel","activation"
"198","hsa:5578","hsa:56848","PPrel","phosphorylation"
"199","hsa:5578","hsa:8877","PPrel","activation"
"200","hsa:5578","hsa:8877","PPrel","phosphorylation"
"201","hsa:5579","hsa:5894","PPrel","activation"
"202","hsa:5579","hsa:56848","PPrel","activation"
"203","hsa:5579","hsa:56848","PPrel","phosphorylation"
"204","hsa:5579","hsa:8877","PPrel","activation"
"205","hsa:5579","hsa:8877","PPrel","phosphorylation"
"206","hsa:5582","hsa:5894","PPrel","activation"
"207","hsa:5582","hsa:56848","PPrel","activation"
"208","hsa:5582","hsa:56848","PPrel","phosphorylation"
"209","hsa:5582","hsa:8877","PPrel","activation"
"210","hsa:5582","hsa:8877","PPrel","phosphorylation"
"2111","hsa:1432","hsa:7867","PPrel","activation"
"212","hsa:1432","hsa:7867","PPrel","phosphorylation"
"213","hsa:1432","hsa:9261","PPrel","activation"
"214","hsa:1432","hsa:9261","PPrel","phosphorylation"
"215","hsa:5600","hsa:7867","PPrel","activation"
"216","hsa:5600","hsa:7867","PPrel","phosphorylation"
"217","hsa:5600","hsa:9261","PPrel","activation"
"218","hsa:5600","hsa:9261","PPrel","phosphorylation"
"219","hsa:5603","hsa:7867","PPrel","activation"
"220","hsa:5603","hsa:7867","PPrel","phosphorylation"
"221","hsa:5603","hsa:9261","PPrel","activation"
"222","hsa:5603","hsa:9261","PPrel","phosphorylation"
"223","hsa:6300","hsa:7867","PPrel","activation"
