"","from","to","type","subtype"
"2","hsa:9245","hsa:192134","ECrel","compound"
"3","hsa:2650","hsa:11226","ECrel","compound"
"4","hsa:2650","hsa:11227","ECrel","compound"
"5","hsa:2650","hsa:114805","ECrel","compound"
"6","hsa:2650","hsa:117248","ECrel","compound"
"7","hsa:2650","hsa:168391","ECrel","compound"
"8","hsa:2650","hsa:2589","ECrel","compound"
"9","hsa:2650","hsa:2590","ECrel","compound"
"10","hsa:2650","hsa:2591","ECrel","compound"
"11","hsa:2650","hsa:26290","ECrel","compound"
"12","hsa:2650","hsa:374378","ECrel","compound"
"13","hsa:2650","hsa:442117","ECrel","compound"
"14","hsa:2650","hsa:50614","ECrel","compound"
"15","hsa:2650","hsa:51809","ECrel","compound"
"16","hsa:2650","hsa:55568","ECrel","compound"
"17","hsa:2650","hsa:57452","ECrel","compound"
"18","hsa:2650","hsa:63917","ECrel","compound"
"20","hsa:2650","hsa:79623","ECrel","compound"
"21","hsa:2650","hsa:79695","ECrel","compound"
"23","hsa:2650","hsa:55808","ECrel","compound"
"24","hsa:2650","hsa:29071","ECrel","compound"
"25","hsa:2650","hsa:56913","ECrel","compound"
"27","hsa:2650","hsa:192134","ECrel","compound"
"28","hsa:2650","hsa:9334","ECrel","compound"
"30","hsa:55808","hsa:11226","ECrel","compound"
"31","hsa:55808","hsa:11227","ECrel","compound"
"32","hsa:55808","hsa:114805","ECrel","compound"
"33","hsa:55808","hsa:117248","ECrel","compound"
"34","hsa:55808","hsa:168391","ECrel","compound"
"35","hsa:55808","hsa:2589","ECrel","compound"
"36","hsa:55808","hsa:2590","ECrel","compound"
"37","hsa:55808","hsa:2591","ECrel","compound"
"38","hsa:55808","hsa:26290","ECrel","compound"
"39","hsa:55808","hsa:374378","ECrel","compound"
"40","hsa:55808","hsa:442117","ECrel","compound"
"41","hsa:55808","hsa:50614","ECrel","compound"
"42","hsa:55808","hsa:51809","ECrel","compound"
"43","hsa:55808","hsa:55568","ECrel","compound"
"44","hsa:55808","hsa:57452","ECrel","compound"
"45","hsa:55808","hsa:63917","ECrel","compound"
"47","hsa:55808","hsa:79623","ECrel","compound"
