"","from","to","type","subtype"
"2","hsa:4914","hsa:57498","PPrel","activation"
"21","hsa:4914","hsa:57498","PPrel","phosphorylation"
"3","hsa:4914","hsa:10818","PPrel","activation"
"4","hsa:4914","hsa:10603","PPrel","activation"
"5","hsa:4914","hsa:10603","PPrel","phosphorylation"
"6","hsa:4914","hsa:10019","PPrel","activation"
"7","hsa:4914","hsa:10019","PPrel","phosphorylation"
"8","hsa:4914","hsa:25970","PPrel","activation"
"9","hsa:4914","hsa:25970","PPrel","phosphorylation"
"10","hsa:4914","hsa:2885","PPrel","binding/association"
"11","hsa:4914","hsa:25","PPrel","binding/association"
"12","hsa:4914","hsa:25759","PPrel","activation"
"13","hsa:4914","hsa:25759","PPrel","phosphorylation"
"14","hsa:4914","hsa:399694","PPrel","activation"
"15","hsa:4914","hsa:399694","PPrel","phosphorylation"
"16","hsa:4914","hsa:53358","PPrel","activation"
"17","hsa:4914","hsa:53358","PPrel","phosphorylation"
"18","hsa:4914","hsa:6464","PPrel","activation"
"19","hsa:4914","hsa:6464","PPrel","phosphorylation"
"20","hsa:4914","hsa:3667","PPrel","activation"
"211","hsa:4914","hsa:3667","PPrel","phosphorylation"
"22","hsa:4914","hsa:4145","PPrel","binding/association"
"23","hsa:4914","hsa:5335","PPrel","activation"
"24","hsa:4914","hsa:5336","PPrel","activation"
"25","hsa:4915","hsa:10603","PPrel","activation"
"26","hsa:4915","hsa:10603","PPrel","phosphorylation"
"27","hsa:4915","hsa:10019","PPrel","activation"
"28","hsa:4915","hsa:10019","PPrel","phosphorylation"
"29","hsa:4915","hsa:25970","PPrel","activation"
"30","hsa:4915","hsa:25970","PPrel","phosphorylation"
"31","hsa:4915","hsa:2885","PPrel","binding/association"
"32","hsa:4915","hsa:25","PPrel","binding/association"
"33","hsa:4915","hsa:25759","PPrel","activation"
"34","hsa:4915","hsa:25759","PPrel","phosphorylation"
"35","hsa:4915","hsa:399694","PPrel","activation"
"36","hsa:4915","hsa:399694","PPrel","phosphorylation"
"37","hsa:4915","hsa:53358","PPrel","activation"
"38","hsa:4915","hsa:53358","PPrel","phosphorylation"
"39","hsa:4915","hsa:6464","PPrel","activation"
"40","hsa:4915","hsa:6464","PPrel","phosphorylation"
"41","hsa:4915","hsa:3667","PPrel","activation"
"42","hsa:4915","hsa:3667","PPrel","phosphorylation"
"43","hsa:4915","hsa:4145","PPrel","binding/association"
"44","hsa:4915","hsa:5335","PPrel","activation"
"45","hsa:4915","hsa:5336","PPrel","activation"
"46","hsa:4916","hsa:10603","PPrel","activation"
"47","hsa:4916","hsa:10603","PPrel","phosphorylation"
"48","hsa:4916","hsa:10019","PPrel","activation"
"49","hsa:4916","hsa:10019","PPrel","phosphorylation"
"50","hsa:4916","hsa:25970","PPrel","activation"
"51","hsa:4916","hsa:25970","PPrel","phosphorylation"
"52","hsa:4916","hsa:2885","PPrel","binding/association"
"53","hsa:4916","hsa:25","PPrel","binding/association"
"54","hsa:4916","hsa:25759","PPrel","activation"
"55","hsa:4916","hsa:25759","PPrel","phosphorylation"
"56","hsa:4916","hsa:399694","PPrel","activation"
"57","hsa:4916","hsa:399694","PPrel","phosphorylation"
"58","hsa:4916","hsa:53358","PPrel","activation"
"59","hsa:4916","hsa:53358","PPrel","phosphorylation"
"60","hsa:4916","hsa:6464","PPrel","activation"
"61","hsa:4916","hsa:6464","PPrel","phosphorylation"
"62","hsa:4916","hsa:3667","PPrel","activation"
"63","hsa:4916","hsa:3667","PPrel","phosphorylation"
"64","hsa:4916","hsa:4145","PPrel","binding/association"
"65","hsa:4916","hsa:5335","PPrel","activation"
"66","hsa:4916","hsa:5336","PPrel","activation"
"67","hsa:627","hsa:4915","PPrel","activation"
"68","hsa:627","hsa:4915","PPrel","binding/association"
"69","hsa:627","hsa:4804","PPrel","activation"
"70","hsa:627","hsa:4804","PPrel","binding/association"
"75","hsa:4908","hsa:4914","PPrel","activation"
"76","hsa:4908","hsa:4914","PPrel","binding/association"
"77","hsa:4908","hsa:4915","PPrel","activation"
"78","hsa:4908","hsa:4915","PPrel","binding/association"
"79","hsa:4908","hsa:4916","PPrel","activation"
"80","hsa:4908","hsa:4916","PPrel","binding/association"
"81","hsa:4908","hsa:4804","PPrel","activation"
"82","hsa:4908","hsa:4804","PPrel","binding/association"
"83","hsa:5290","hsa:10000","PPrel","compound"
"84","hsa:5290","hsa:10000","PPrel","activation"
"85","hsa:5290","hsa:207","PPrel","compound"
"86","hsa:5290","hsa:207","PPrel","activation"
