"","from","to","type","subtype"
"2","hsa:5578","hsa:369","PPrel","activation"
"21","hsa:5578","hsa:5894","PPrel","activation"
"3","hsa:5578","hsa:673","PPrel","activation"
"4","hsa:5579","hsa:369","PPrel","activation"
"5","hsa:5579","hsa:5894","PPrel","activation"
"6","hsa:5579","hsa:673","PPrel","activation"
"7","hsa:5582","hsa:369","PPrel","activation"
"8","hsa:5582","hsa:5894","PPrel","activation"
"9","hsa:5582","hsa:673","PPrel","activation"
"10","hsa:10000","hsa:572","PPrel","inhibition"
"11","hsa:10000","hsa:572","PPrel","phosphorylation"
"12","hsa:10000","hsa:842","PPrel","inhibition"
"13","hsa:10000","hsa:842","PPrel","phosphorylation"
"14","hsa:10000","hsa:2309","PPrel","inhibition"
"15","hsa:10000","hsa:2309","PPrel","phosphorylation"
"16","hsa:207","hsa:572","PPrel","inhibition"
"17","hsa:207","hsa:572","PPrel","phosphorylation"
"18","hsa:207","hsa:842","PPrel","inhibition"
"19","hsa:207","hsa:842","PPrel","phosphorylation"
"20","hsa:207","hsa:2309","PPrel","inhibition"
"211","hsa:207","hsa:2309","PPrel","phosphorylation"
"22","hsa:208","hsa:572","PPrel","inhibition"
"23","hsa:208","hsa:572","PPrel","phosphorylation"
"24","hsa:208","hsa:842","PPrel","inhibition"
"25","hsa:208","hsa:842","PPrel","phosphorylation"
"26","hsa:208","hsa:2309","PPrel","inhibition"
"27","hsa:208","hsa:2309","PPrel","phosphorylation"
"28","hsa:5170","hsa:10000","PPrel","activation"
"29","hsa:5170","hsa:10000","PPrel","phosphorylation"
"30","hsa:5170","hsa:207","PPrel","activation"
"31","hsa:5170","hsa:207","PPrel","phosphorylation"
"32","hsa:5170","hsa:208","PPrel","activation"
"33","hsa:5170","hsa:208","PPrel","phosphorylation"
"34","hsa:1019","hsa:5925","PPrel","activation"
"35","hsa:1019","hsa:5925","PPrel","phosphorylation"
"36","hsa:1021","hsa:5925","PPrel","activation"
"37","hsa:1021","hsa:5925","PPrel","phosphorylation"
"38","hsa:595","hsa:5925","PPrel","activation"
"39","hsa:595","hsa:5925","PPrel","phosphorylation"
"40","hsa:1869","hsa:5925","PPrel","dissociation"
"41","hsa:1870","hsa:5925","PPrel","dissociation"
"42","hsa:1871","hsa:5925","PPrel","dissociation"
"43","hsa:3265","hsa:369","PPrel","activation"
"44","hsa:3265","hsa:5894","PPrel","activation"
"45","hsa:3265","hsa:673","PPrel","activation"
"46","hsa:3845","hsa:11186","PPrel","activation"
"47","hsa:3845","hsa:5290","PPrel","activation"
"48","hsa:3845","hsa:5291","PPrel","activation"
"49","hsa:3845","hsa:5293","PPrel","activation"
"50","hsa:3845","hsa:5295","PPrel","activation"
"51","hsa:3845","hsa:5296","PPrel","activation"
"52","hsa:3845","hsa:8503","PPrel","activation"
"53","hsa:3845","hsa:369","PPrel","activation"
"54","hsa:3845","hsa:5894","PPrel","activation"
"55","hsa:3845","hsa:673","PPrel","activation"
"56","hsa:4893","hsa:369","PPrel","activation"
"57","hsa:4893","hsa:5894","PPrel","activation"
"58","hsa:4893","hsa:673","PPrel","activation"
"59","hsa:7039","hsa:1956","PPrel","activation"
"60","hsa:7039","hsa:2064","PPrel","activation"
"61","hsa:1956","hsa:2885","PPrel","activation"
"62","hsa:1956","hsa:5290","PPrel","activation"
"63","hsa:1956","hsa:5291","PPrel","activation"
"64","hsa:1956","hsa:5293","PPrel","activation"
"65","hsa:1956","hsa:5335","PPrel","activation"
"66","hsa:1956","hsa:5335","PPrel","phosphorylation"
"67","hsa:1956","hsa:5336","PPrel","activation"
"68","hsa:1956","hsa:5336","PPrel","phosphorylation"
"69","hsa:2064","hsa:2885","PPrel","activation"
"70","hsa:2064","hsa:5290","PPrel","activation"
"71","hsa:2064","hsa:5291","PPrel","activation"
"72","hsa:2064","hsa:5293","PPrel","activation"
"73","hsa:2064","hsa:5335","PPrel","activation"
"74","hsa:2064","hsa:5335","PPrel","phosphorylation"
"75","hsa:2064","hsa:5336","PPrel","activation"
"76","hsa:2064","hsa:5336","PPrel","phosphorylation"
"77","hsa:1950","hsa:1956","PPrel","activation"
"78","hsa:1950","hsa:2064","PPrel","activation"
"79","hsa:6654","hsa:3265","PPrel","activation"
"80","hsa:6654","hsa:3845","PPrel","activation"
"81","hsa:6654","hsa:4893","PPrel","activation"
"82","hsa:6655","hsa:3265","PPrel","activation"
"83","hsa:6655","hsa:3845","PPrel","activation"
"84","hsa:6655","hsa:4893","PPrel","activation"
"85","hsa:2885","hsa:6654","PPrel","activation"
