"","from","to","type","subtype"
"2","hsa:2147","hsa:2149","PPrel","activation"
"21","hsa:10163","hsa:10092","PPrel","activation"
"5","hsa:10163","hsa:10095","PPrel","activation"
"6","hsa:10163","hsa:10096","PPrel","activation"
"7","hsa:10163","hsa:10097","PPrel","activation"
"8","hsa:10163","hsa:10109","PPrel","activation"
"9","hsa:10163","hsa:10552","PPrel","activation"
"10","hsa:10163","hsa:57180","PPrel","activation"
"11","hsa:10163","hsa:653857","PPrel","activation"
"12","hsa:10163","hsa:81873","PPrel","activation"
"13","hsa:8936","hsa:10092","PPrel","activation"
"16","hsa:8936","hsa:10095","PPrel","activation"
"17","hsa:8936","hsa:10096","PPrel","activation"
"18","hsa:8936","hsa:10097","PPrel","activation"
"19","hsa:8936","hsa:10109","PPrel","activation"
"20","hsa:8936","hsa:10552","PPrel","activation"
"211","hsa:8936","hsa:57180","PPrel","activation"
"22","hsa:8936","hsa:653857","PPrel","activation"
"23","hsa:8936","hsa:81873","PPrel","activation"
"24","hsa:55845","hsa:10092","PPrel","activation"
"27","hsa:55845","hsa:10095","PPrel","activation"
"28","hsa:55845","hsa:10096","PPrel","activation"
"29","hsa:55845","hsa:10097","PPrel","activation"
"30","hsa:55845","hsa:10109","PPrel","activation"
"31","hsa:55845","hsa:10552","PPrel","activation"
"32","hsa:55845","hsa:57180","PPrel","activation"
"33","hsa:55845","hsa:653857","PPrel","activation"
"34","hsa:55845","hsa:81873","PPrel","activation"
"35","hsa:10297","hsa:221178","PPrel","activation"
"36","hsa:10297","hsa:50649","PPrel","activation"
"39","hsa:8976","hsa:10092","PPrel","activation"
"42","hsa:8976","hsa:10095","PPrel","activation"
"43","hsa:8976","hsa:10096","PPrel","activation"
"44","hsa:8976","hsa:10097","PPrel","activation"
"45","hsa:8976","hsa:10109","PPrel","activation"
"46","hsa:8976","hsa:10552","PPrel","activation"
"47","hsa:8976","hsa:57180","PPrel","activation"
"48","hsa:8976","hsa:653857","PPrel","activation"
"49","hsa:8976","hsa:81873","PPrel","activation"
"50","hsa:221178","hsa:5879","PPrel","activation"
"52","hsa:221178","hsa:5881","PPrel","activation"
"53","hsa:50649","hsa:5879","PPrel","activation"
"55","hsa:50649","hsa:5881","PPrel","activation"
"56","hsa:10152","hsa:8936","PPrel","inhibition"
"57","hsa:10152","hsa:55845","PPrel","inhibition"
