"","from","to","type","subtype"
"2","hsa:6262","hsa:845","PPrel","binding/association"
"21","hsa:7134","hsa:7137","PPrel","binding/association"
"3","hsa:7134","hsa:7139","PPrel","binding/association"
"4","hsa:7137","hsa:7139","PPrel","binding/association"
"5","hsa:7137","hsa:70","PPrel","binding/association"
"6","hsa:7139","hsa:7168","PPrel","binding/association"
"7","hsa:7139","hsa:7169","PPrel","binding/association"
"8","hsa:7139","hsa:7170","PPrel","binding/association"
"9","hsa:7139","hsa:7171","PPrel","binding/association"
"10","hsa:7139","hsa:7134","PPrel","binding/association"
"11","hsa:70","hsa:4624","PPrel","binding/association"
"12","hsa:70","hsa:4625","PPrel","binding/association"
"13","hsa:70","hsa:4633","PPrel","binding/association"
"14","hsa:70","hsa:4634","PPrel","binding/association"
"15","hsa:70","hsa:4635","PPrel","binding/association"
"16","hsa:7168","hsa:70","PPrel","binding/association"
"17","hsa:7169","hsa:70","PPrel","binding/association"
"18","hsa:7170","hsa:70","PPrel","binding/association"
"19","hsa:7171","hsa:70","PPrel","binding/association"
"20","hsa:10345","hsa:3270","PPrel","binding/association"
"211","hsa:10345","hsa:845","PPrel","binding/association"
"22","hsa:444","hsa:845","PPrel","binding/association"
"23","hsa:3270","hsa:487","PPrel","binding/association"
"24","hsa:3270","hsa:488","PPrel","binding/association"
"25","hsa:3270","hsa:489","PPrel","binding/association"
