"","from","to","type","subtype"
"2","hsa:10587","hsa:22928","ECrel","compound"
"21","hsa:10587","hsa:22929","ECrel","compound"
"4","hsa:10587","hsa:1491","ECrel","compound"
"9","hsa:7296","hsa:22928","ECrel","compound"
"10","hsa:7296","hsa:22929","ECrel","compound"
"12","hsa:7296","hsa:1491","ECrel","compound"
"27","hsa:51091","hsa:22928","ECrel","compound"
"28","hsa:51091","hsa:22929","ECrel","compound"
"29","hsa:51091","hsa:118672","ECrel","compound"
"32","hsa:1491","hsa:10587","ECrel","compound"
"34","hsa:1491","hsa:7296","ECrel","compound"
"35","hsa:4548","hsa:1491","ECrel","compound"
