"","from","to","type","subtype"
"2","hsa:2885","hsa:6654","PPrel","activation"
"21","hsa:2885","hsa:6655","PPrel","activation"
"3","hsa:2885","hsa:2549","PPrel","activation"
"4","hsa:2066","hsa:6776","PPrel","activation"
"5","hsa:2066","hsa:6776","PPrel","phosphorylation"
"6","hsa:2066","hsa:6777","PPrel","activation"
"7","hsa:2066","hsa:6777","PPrel","phosphorylation"
"8","hsa:2066","hsa:25759","PPrel","activation"
"9","hsa:2066","hsa:25759","PPrel","phosphorylation"
"10","hsa:2066","hsa:399694","PPrel","activation"
"11","hsa:2066","hsa:399694","PPrel","phosphorylation"
"12","hsa:2066","hsa:53358","PPrel","activation"
"13","hsa:2066","hsa:53358","PPrel","phosphorylation"
"14","hsa:2066","hsa:6464","PPrel","activation"
"15","hsa:2066","hsa:6464","PPrel","phosphorylation"
"16","hsa:2066","hsa:2885","PPrel","activation"
"17","hsa:2066","hsa:5290","PPrel","activation"
"18","hsa:2066","hsa:5291","PPrel","activation"
"19","hsa:2066","hsa:5293","PPrel","activation"
"20","hsa:2066","hsa:5295","PPrel","activation"
"211","hsa:2066","hsa:5296","PPrel","activation"
"22","hsa:2066","hsa:8503","PPrel","activation"
"23","hsa:2065","hsa:5290","PPrel","activation"
"24","hsa:2065","hsa:5291","PPrel","activation"
"25","hsa:2065","hsa:5293","PPrel","activation"
"26","hsa:2065","hsa:5295","PPrel","activation"
"27","hsa:2065","hsa:5296","PPrel","activation"
"28","hsa:2065","hsa:8503","PPrel","activation"
"29","hsa:2065","hsa:25759","PPrel","activation"
"30","hsa:2065","hsa:25759","PPrel","phosphorylation"
"31","hsa:2065","hsa:399694","PPrel","activation"
"32","hsa:2065","hsa:399694","PPrel","phosphorylation"
"33","hsa:2065","hsa:53358","PPrel","activation"
"34","hsa:2065","hsa:53358","PPrel","phosphorylation"
"35","hsa:2065","hsa:6464","PPrel","activation"
"36","hsa:2065","hsa:6464","PPrel","phosphorylation"
"37","hsa:2065","hsa:2885","PPrel","activation"
"38","hsa:2064","hsa:25759","PPrel","activation"
"39","hsa:2064","hsa:25759","PPrel","phosphorylation"
"40","hsa:2064","hsa:399694","PPrel","activation"
"41","hsa:2064","hsa:399694","PPrel","phosphorylation"
"42","hsa:2064","hsa:53358","PPrel","activation"
"43","hsa:2064","hsa:53358","PPrel","phosphorylation"
"44","hsa:2064","hsa:6464","PPrel","activation"
"45","hsa:2064","hsa:6464","PPrel","phosphorylation"
"46","hsa:2064","hsa:2885","PPrel","activation"
"47","hsa:2064","hsa:5290","PPrel","activation"
"48","hsa:2064","hsa:5291","PPrel","activation"
"49","hsa:2064","hsa:5293","PPrel","activation"
"50","hsa:2064","hsa:5295","PPrel","activation"
"51","hsa:2064","hsa:5296","PPrel","activation"
"52","hsa:2064","hsa:8503","PPrel","activation"
"53","hsa:1956","hsa:25759","PPrel","activation"
"54","hsa:1956","hsa:25759","PPrel","phosphorylation"
"55","hsa:1956","hsa:399694","PPrel","activation"
"56","hsa:1956","hsa:399694","PPrel","phosphorylation"
"57","hsa:1956","hsa:53358","PPrel","activation"
"58","hsa:1956","hsa:53358","PPrel","phosphorylation"
"59","hsa:1956","hsa:6464","PPrel","activation"
"60","hsa:1956","hsa:6464","PPrel","phosphorylation"
"61","hsa:1956","hsa:5335","PPrel","activation"
"62","hsa:1956","hsa:5335","PPrel","phosphorylation"
"63","hsa:1956","hsa:5336","PPrel","activation"
"64","hsa:1956","hsa:5336","PPrel","phosphorylation"
"65","hsa:1956","hsa:6776","PPrel","activation"
"66","hsa:1956","hsa:6776","PPrel","phosphorylation"
"67","hsa:1956","hsa:6777","PPrel","activation"
"68","hsa:1956","hsa:6777","PPrel","phosphorylation"
"69","hsa:1956","hsa:1398","PPrel","activation"
"70","hsa:1956","hsa:1398","PPrel","phosphorylation"
"71","hsa:1956","hsa:1399","PPrel","activation"
"72","hsa:1956","hsa:1399","PPrel","phosphorylation"
"73","hsa:1956","hsa:6714","PPrel","activation"
"74","hsa:1956","hsa:2885","PPrel","activation"
"75","hsa:1956","hsa:867","PPrel","activation"
"76","hsa:1956","hsa:867","PPrel","phosphorylation"
"77","hsa:1956","hsa:868","PPrel","activation"
"78","hsa:1956","hsa:868","PPrel","phosphorylation"
"80","hsa:1956","hsa:8440","PPrel","indirect effect"
"81","hsa:2475","hsa:6198","PPrel","activation"
"82","hsa:2475","hsa:6198","PPrel","phosphorylation"
"83","hsa:2475","hsa:6199","PPrel","activation"
"84","hsa:2475","hsa:6199","PPrel","phosphorylation"
"85","hsa:2475","hsa:1978","PPrel","inhibition"
"86","hsa:2475","hsa:1978","PPrel","phosphorylation"
"87","hsa:10298","hsa:5609","PPrel","indirect effect"
"88","hsa:10298","hsa:6416","PPrel","indirect effect"
"91","hsa:5058","hsa:5609","PPrel","indirect effect"
"92","hsa:5058","hsa:6416","PPrel","indirect effect"
"93","hsa:5062","hsa:5609","PPrel","indirect effect"
"94","hsa:5062","hsa:6416","PPrel","indirect effect"
"95","hsa:5063","hsa:5609","PPrel","indirect effect"
"96","hsa:5063","hsa:6416","PPrel","indirect effect"
"97","hsa:56924","hsa:5609","PPrel","indirect effect"
"98","hsa:56924","hsa:6416","PPrel","indirect effect"
"108","hsa:8440","hsa:10298","PPrel","activation"
"110","hsa:8440","hsa:5058","PPrel","activation"
"111","hsa:8440","hsa:5062","PPrel","activation"
"112","hsa:8440","hsa:5063","PPrel","activation"
"113","hsa:8440","hsa:56924","PPrel","activation"
"115","hsa:2549","hsa:5290","PPrel","activation"
"116","hsa:2549","hsa:5291","PPrel","activation"
"117","hsa:2549","hsa:5293","PPrel","activation"
"118","hsa:2549","hsa:5295","PPrel","activation"
"119","hsa:2549","hsa:5296","PPrel","activation"
"120","hsa:2549","hsa:8503","PPrel","activation"
"121","hsa:7039","hsa:1956","PPrel","activation"
"122","hsa:5609","hsa:5599","PPrel","activation"
"123","hsa:5609","hsa:5599","PPrel","phosphorylation"
"124","hsa:5609","hsa:5601","PPrel","activation"
"125","hsa:5609","hsa:5601","PPrel","phosphorylation"
"126","hsa:5609","hsa:5602","PPrel","activation"
"127","hsa:5609","hsa:5602","PPrel","phosphorylation"
"128","hsa:6416","hsa:5599","PPrel","activation"
"129","hsa:6416","hsa:5599","PPrel","phosphorylation"
"130","hsa:6416","hsa:5601","PPrel","activation"
"131","hsa:6416","hsa:5601","PPrel","phosphorylation"
"132","hsa:6416","hsa:5602","PPrel","activation"
"133","hsa:6416","hsa:5602","PPrel","phosphorylation"
"134","hsa:10718","hsa:2066","PPrel","activation"
"135","hsa:9542","hsa:2065","PPrel","activation"
"136","hsa:9542","hsa:2066","PPrel","activation"
"137","hsa:5599","hsa:3725","PPrel","activation"
"138","hsa:5599","hsa:3725","PPrel","phosphorylation"
"139","hsa:5599","hsa:2002","PPrel","activation"
"140","hsa:5599","hsa:2002","PPrel","phosphorylation"
"141","hsa:5601","hsa:3725","PPrel","activation"
"142","hsa:5601","hsa:3725","PPrel","phosphorylation"
"143","hsa:5601","hsa:2002","PPrel","activation"
"144","hsa:5601","hsa:2002","PPrel","phosphorylation"
"145","hsa:5602","hsa:3725","PPrel","activation"
"146","hsa:5602","hsa:3725","PPrel","phosphorylation"
"147","hsa:5602","hsa:2002","PPrel","activation"
"148","hsa:5602","hsa:2002","PPrel","phosphorylation"
"149","hsa:1398","hsa:25","PPrel","activation"
"150","hsa:1398","hsa:27","PPrel","activation"
"151","hsa:1399","hsa:25","PPrel","activation"
"152","hsa:1399","hsa:27","PPrel","activation"
"153","hsa:6654","hsa:3265","PPrel","activation"
"154","hsa:6654","hsa:3845","PPrel","activation"
"155","hsa:6654","hsa:4893","PPrel","activation"
"156","hsa:6655","hsa:3265","PPrel","activation"
"157","hsa:6655","hsa:3845","PPrel","activation"
"158","hsa:6655","hsa:4893","PPrel","activation"
"159","hsa:25759","hsa:2885","PPrel","activation"
"160","hsa:399694","hsa:2885","PPrel","activation"
"161","hsa:53358","hsa:2885","PPrel","activation"
"162","hsa:6464","hsa:2885","PPrel","activation"
"163","hsa:5335","hsa:815","PPrel","compound"
"164","hsa:5335","hsa:816","PPrel","compound"
"165","hsa:5335","hsa:817","PPrel","compound"
"166","hsa:5335","hsa:818","PPrel","compound"
"167","hsa:5335","hsa:5578","PPrel","compound"
"168","hsa:5335","hsa:5579","PPrel","compound"
"169","hsa:5335","hsa:5582","PPrel","compound"
"170","hsa:5336","hsa:815","PPrel","compound"
"171","hsa:5336","hsa:816","PPrel","compound"
"172","hsa:5336","hsa:817","PPrel","compound"
"173","hsa:5336","hsa:818","PPrel","compound"
"174","hsa:5336","hsa:5578","PPrel","compound"
"175","hsa:5336","hsa:5579","PPrel","compound"
"176","hsa:5336","hsa:5582","PPrel","compound"
"177","hsa:1839","hsa:1956","PPrel","activation"
"178","hsa:1839","hsa:2066","PPrel","activation"
"179","hsa:3084","hsa:2065","PPrel","activation"
"180","hsa:3084","hsa:2066","PPrel","activation"
"181","hsa:2069","hsa:1956","PPrel","activation"
"182","hsa:2069","hsa:2066","PPrel","activation"
"183","hsa:685","hsa:1956","PPrel","activation"
"184","hsa:685","hsa:2066","PPrel","activation"
"185","hsa:5290","hsa:10000","PPrel","compound"
"186","hsa:5290","hsa:207","PPrel","compound"
"187","hsa:5290","hsa:208","PPrel","compound"
"188","hsa:5291","hsa:10000","PPrel","compound"
"189","hsa:5291","hsa:207","PPrel","compound"
"190","hsa:5291","hsa:208","PPrel","compound"
"191","hsa:5293","hsa:10000","PPrel","compound"
"192","hsa:5293","hsa:207","PPrel","compound"
"193","hsa:5293","hsa:208","PPrel","compound"
"194","hsa:5295","hsa:10000","PPrel","compound"
"195","hsa:5295","hsa:207","PPrel","compound"
"196","hsa:5295","hsa:208","PPrel","compound"
"197","hsa:5296","hsa:10000","PPrel","compound"
"198","hsa:5296","hsa:207","PPrel","compound"
"199","hsa:5296","hsa:208","PPrel","compound"
"200","hsa:8503","hsa:10000","PPrel","compound"
