"","from","to","type","subtype"
"2","hsa:23586","hsa:57506","PPrel","activation"
"21","hsa:64135","hsa:57506","PPrel","activation"
"3","hsa:7706","hsa:23586","PPrel","activation"
"4","hsa:7706","hsa:23586","PPrel","ubiquitination"
"9","hsa:57506","hsa:7187","PPrel","binding/association"
"10","hsa:57506","hsa:8717","PPrel","binding/association"
"11","hsa:57506","hsa:7186","PPrel","binding/association"
"12","hsa:57506","hsa:7189","PPrel","binding/association"
"14","hsa:4790","hsa:3440","GErel","expression"
"15","hsa:4790","hsa:3441","GErel","expression"
"16","hsa:4790","hsa:3442","GErel","expression"
"17","hsa:4790","hsa:3443","GErel","expression"
"18","hsa:4790","hsa:3444","GErel","expression"
"19","hsa:4790","hsa:3445","GErel","expression"
"20","hsa:4790","hsa:3446","GErel","expression"
"22","hsa:4790","hsa:3448","GErel","expression"
"23","hsa:4790","hsa:3449","GErel","expression"
"25","hsa:4790","hsa:3452","GErel","expression"
"26","hsa:4790","hsa:3456","GErel","expression"
"27","hsa:4790","hsa:3467","GErel","expression"
"29","hsa:4790","hsa:56832","GErel","expression"
"31","hsa:4790","hsa:7124","GErel","expression"
"32","hsa:4790","hsa:3592","GErel","expression"
"33","hsa:4790","hsa:3593","GErel","expression"
"34","hsa:4790","hsa:3627","GErel","expression"
"36","hsa:5970","hsa:3440","GErel","expression"
"37","hsa:5970","hsa:3441","GErel","expression"
"38","hsa:5970","hsa:3442","GErel","expression"
"39","hsa:5970","hsa:3443","GErel","expression"
"40","hsa:5970","hsa:3444","GErel","expression"
"41","hsa:5970","hsa:3445","GErel","expression"
"42","hsa:5970","hsa:3446","GErel","expression"
"44","hsa:5970","hsa:3448","GErel","expression"
"45","hsa:5970","hsa:3449","GErel","expression"
"47","hsa:5970","hsa:3452","GErel","expression"
"48","hsa:5970","hsa:3456","GErel","expression"
"49","hsa:5970","hsa:3467","GErel","expression"
"51","hsa:5970","hsa:56832","GErel","expression"
"53","hsa:5970","hsa:7124","GErel","expression"
"54","hsa:5970","hsa:3592","GErel","expression"
"55","hsa:5970","hsa:3593","GErel","expression"
"56","hsa:5970","hsa:3627","GErel","expression"
"57","hsa:55593","hsa:7187","PPrel","inhibition"
"58","hsa:7187","hsa:10010","PPrel","binding/association"
"60","hsa:3661","hsa:3440","GErel","expression"
"61","hsa:3661","hsa:3441","GErel","expression"
"62","hsa:3661","hsa:3442","GErel","expression"
"63","hsa:3661","hsa:3443","GErel","expression"
"64","hsa:3661","hsa:3444","GErel","expression"
"65","hsa:3661","hsa:3445","GErel","expression"
"66","hsa:3661","hsa:3446","GErel","expression"
"68","hsa:3661","hsa:3448","GErel","expression"
"69","hsa:3661","hsa:3449","GErel","expression"
"71","hsa:3661","hsa:3452","GErel","expression"
"72","hsa:3661","hsa:3456","GErel","expression"
"73","hsa:3661","hsa:3467","GErel","expression"
"75","hsa:3661","hsa:56832","GErel","expression"
"76","hsa:9641","hsa:3661","PPrel","activation"
"77","hsa:9641","hsa:3661","PPrel","phosphorylation"
"78","hsa:9641","hsa:3665","PPrel","activation"
"79","hsa:9641","hsa:3665","PPrel","phosphorylation"
"81","hsa:3665","hsa:3440","GErel","expression"
"82","hsa:3665","hsa:3441","GErel","expression"
"83","hsa:3665","hsa:3442","GErel","expression"
"84","hsa:3665","hsa:3443","GErel","expression"
"85","hsa:3665","hsa:3444","GErel","expression"
"86","hsa:3665","hsa:3445","GErel","expression"
"87","hsa:3665","hsa:3446","GErel","expression"
"89","hsa:3665","hsa:3448","GErel","expression"
"90","hsa:3665","hsa:3449","GErel","expression"
"92","hsa:3665","hsa:3452","GErel","expression"
"93","hsa:3665","hsa:3456","GErel","expression"
"94","hsa:3665","hsa:3467","GErel","expression"
"96","hsa:3665","hsa:56832","GErel","expression"
"97","hsa:10010","hsa:8517","PPrel","activation"
"98","hsa:64343","hsa:8517","PPrel","activation"
"99","hsa:9755","hsa:8517","PPrel","activation"
"100","hsa:8772","hsa:841","PPrel","activation"
"101","hsa:8772","hsa:843","PPrel","activation"
"102","hsa:841","hsa:1147","PPrel","activation"
"103","hsa:841","hsa:1147","PPrel","indirect effect"
"104","hsa:841","hsa:3551","PPrel","activation"
"105","hsa:841","hsa:3551","PPrel","indirect effect"
"106","hsa:841","hsa:8517","PPrel","activation"
"107","hsa:841","hsa:8517","PPrel","indirect effect"
"108","hsa:843","hsa:1147","PPrel","activation"
"109","hsa:843","hsa:1147","PPrel","indirect effect"
"110","hsa:843","hsa:3551","PPrel","activation"
"111","hsa:843","hsa:3551","PPrel","indirect effect"
"112","hsa:843","hsa:8517","PPrel","activation"
"113","hsa:843","hsa:8517","PPrel","indirect effect"
"114","hsa:7189","hsa:4214","PPrel","activation"
"115","hsa:3551","hsa:4792","PPrel","activation"
"116","hsa:3551","hsa:4792","PPrel","phosphorylation"
"117","hsa:3551","hsa:4793","PPrel","activation"
"118","hsa:3551","hsa:4793","PPrel","phosphorylation"
"119","hsa:8517","hsa:3661","PPrel","activation"
"120","hsa:8517","hsa:3661","PPrel","phosphorylation"
"121","hsa:8517","hsa:3665","PPrel","activation"
"122","hsa:8517","hsa:3665","PPrel","phosphorylation"
"123","hsa:4792","hsa:4790","PPrel","dissociation"
"124","hsa:4792","hsa:5970","PPrel","dissociation"
"125","hsa:4793","hsa:4790","PPrel","dissociation"
"126","hsa:4793","hsa:5970","PPrel","dissociation"
"127","hsa:29110","hsa:3661","PPrel","activation"
"128","hsa:29110","hsa:3661","PPrel","phosphorylation"
"129","hsa:29110","hsa:3665","PPrel","activation"
"130","hsa:29110","hsa:3665","PPrel","phosphorylation"
"131","hsa:79132","hsa:23586","PPrel","inhibition"
"132","hsa:79132","hsa:64135","PPrel","activation"
"133","hsa:9636","hsa:23586","PPrel","binding/association"
"134","hsa:9474","hsa:23586","PPrel","binding/association"
"135","hsa:9474","hsa:57506","PPrel","binding/association"
"136","hsa:9140","hsa:23586","PPrel","binding/association"
"137","hsa:9140","hsa:57506","PPrel","binding/association"
"138","hsa:79671","hsa:57506","PPrel","inhibition"
"140","hsa:1540","hsa:23586","PPrel","inhibition"
"141","hsa:5300","hsa:3661","PPrel","binding/association"
"142","hsa:8717","hsa:7187","PPrel","binding/association"
"143","hsa:8717","hsa:10010","PPrel","binding/association"
"144","hsa:8717","hsa:8772","PPrel","binding/association"
"145","hsa:8717","hsa:8737","PPrel","binding/association"
"146","hsa:80143","hsa:9641","PPrel","inhibition"
"148","hsa:1654","hsa:29110","PPrel","binding/association"
"149","hsa:4214","hsa:4790","PPrel","activation"
"150","hsa:4214","hsa:4790","PPrel","indirect effect"
"151","hsa:4214","hsa:5970","PPrel","activation"
"152","hsa:4214","hsa:5970","PPrel","indirect effect"
"153","hsa:4214","hsa:5599","PPrel","activation"
"154","hsa:4214","hsa:5599","PPrel","indirect effect"
"155","hsa:4214","hsa:5601","PPrel","activation"
"156","hsa:4214","hsa:5601","PPrel","indirect effect"
"157","hsa:4214","hsa:5602","PPrel","activation"
"158","hsa:4214","hsa:5602","PPrel","indirect effect"
"159","hsa:4214","hsa:1432","PPrel","activation"
"160","hsa:4214","hsa:1432","PPrel","indirect effect"
"161","hsa:4214","hsa:5600","PPrel","activation"
"162","hsa:4214","hsa:5600","PPrel","indirect effect"
"163","hsa:4214","hsa:5603","PPrel","activation"
"164","hsa:4214","hsa:5603","PPrel","indirect effect"
"165","hsa:4214","hsa:6300","PPrel","activation"
"166","hsa:4214","hsa:6300","PPrel","indirect effect"
"167","hsa:7186","hsa:6885","PPrel","activation"
"168","hsa:6885","hsa:4790","PPrel","activation"
"169","hsa:6885","hsa:4790","PPrel","indirect effect"
"170","hsa:6885","hsa:5970","PPrel","activation"
"171","hsa:6885","hsa:5970","PPrel","indirect effect"
"172","hsa:6885","hsa:1432","PPrel","activation"
"173","hsa:6885","hsa:1432","PPrel","indirect effect"
"174","hsa:6885","hsa:5600","PPrel","activation"
"175","hsa:6885","hsa:5600","PPrel","indirect effect"
"176","hsa:6885","hsa:5603","PPrel","activation"
"177","hsa:6885","hsa:5603","PPrel","indirect effect"
"178","hsa:6885","hsa:6300","PPrel","activation"
"179","hsa:6885","hsa:6300","PPrel","indirect effect"
